edition	model	target_block	incremental_gain_bits
ZL3b	LAST_COMPILER12	FIRST_WRAPPER	0.829258379474
ZL3b	LAST_COMPILER12	FIRST_FRAME	-0.035771115476
ZL3b	LAST_COMPILER12	FIRST_RENDERER	-0.793875152074
ZL3b	LAST_COMPILER12	FIELD_COUNT	-1.694848394206
ZL3b	LAST_COMPILER12	FIELD_CLOSURE	-1.443786945688
ZL3b	LAST_ORDERED_CELL_HASH32	FIRST_WRAPPER	-6.808508772615
ZL3b	LAST_ORDERED_CELL_HASH32	FIRST_FRAME	1.033857154585
ZL3b	LAST_ORDERED_CELL_HASH32	FIRST_RENDERER	0.507561637406
ZL3b	LAST_ORDERED_CELL_HASH32	FIELD_COUNT	-13.542559846272
ZL3b	LAST_ORDERED_CELL_HASH32	FIELD_CLOSURE	-5.033480011288
ZL3b	LAST_HOST_CHAR3_HASH32	FIRST_WRAPPER	-5.336966424710
ZL3b	LAST_HOST_CHAR3_HASH32	FIRST_FRAME	2.514399782653
ZL3b	LAST_HOST_CHAR3_HASH32	FIRST_RENDERER	1.275123045859
ZL3b	LAST_HOST_CHAR3_HASH32	FIELD_COUNT	9.878201224291
ZL3b	LAST_HOST_CHAR3_HASH32	FIELD_CLOSURE	-1.172433192940
ZL3b	LAST_RAW_CHAR3_HASH32	FIRST_WRAPPER	-11.620139643231
ZL3b	LAST_RAW_CHAR3_HASH32	FIRST_FRAME	2.986596536859
ZL3b	LAST_RAW_CHAR3_HASH32	FIRST_RENDERER	-4.300858417240
ZL3b	LAST_RAW_CHAR3_HASH32	FIELD_COUNT	-1.866914003765
ZL3b	LAST_RAW_CHAR3_HASH32	FIELD_CLOSURE	0.218016884775
IT2a	LAST_COMPILER12	FIRST_WRAPPER	1.585598309529
IT2a	LAST_COMPILER12	FIRST_FRAME	0.785952815629
IT2a	LAST_COMPILER12	FIRST_RENDERER	-1.948589961230
IT2a	LAST_COMPILER12	FIELD_COUNT	-2.182363964052
IT2a	LAST_COMPILER12	FIELD_CLOSURE	-1.707352441760
IT2a	LAST_ORDERED_CELL_HASH32	FIRST_WRAPPER	-6.312751631170
IT2a	LAST_ORDERED_CELL_HASH32	FIRST_FRAME	0.969599296923
IT2a	LAST_ORDERED_CELL_HASH32	FIRST_RENDERER	1.189742155254
IT2a	LAST_ORDERED_CELL_HASH32	FIELD_COUNT	-8.762171338855
IT2a	LAST_ORDERED_CELL_HASH32	FIELD_CLOSURE	-4.436041431655
IT2a	LAST_HOST_CHAR3_HASH32	FIRST_WRAPPER	-1.857699732102
IT2a	LAST_HOST_CHAR3_HASH32	FIRST_FRAME	3.594568754349
IT2a	LAST_HOST_CHAR3_HASH32	FIRST_RENDERER	0.324894459697
IT2a	LAST_HOST_CHAR3_HASH32	FIELD_COUNT	7.652506593122
IT2a	LAST_HOST_CHAR3_HASH32	FIELD_CLOSURE	3.114960688914
IT2a	LAST_RAW_CHAR3_HASH32	FIRST_WRAPPER	0.520730764173
IT2a	LAST_RAW_CHAR3_HASH32	FIRST_FRAME	4.184865548169
IT2a	LAST_RAW_CHAR3_HASH32	FIRST_RENDERER	-3.177495055292
IT2a	LAST_RAW_CHAR3_HASH32	FIELD_COUNT	2.838311912063
IT2a	LAST_RAW_CHAR3_HASH32	FIELD_CLOSURE	-0.280879184871
RF1b	LAST_COMPILER12	FIRST_WRAPPER	1.323708638911
RF1b	LAST_COMPILER12	FIRST_FRAME	0.251833901993
RF1b	LAST_COMPILER12	FIRST_RENDERER	-1.400260173808
RF1b	LAST_COMPILER12	FIELD_COUNT	-1.935662585676
RF1b	LAST_COMPILER12	FIELD_CLOSURE	-0.948778455353
RF1b	LAST_ORDERED_CELL_HASH32	FIRST_WRAPPER	-2.330233885895
RF1b	LAST_ORDERED_CELL_HASH32	FIRST_FRAME	-4.559074356935
RF1b	LAST_ORDERED_CELL_HASH32	FIRST_RENDERER	-1.572236847917
RF1b	LAST_ORDERED_CELL_HASH32	FIELD_COUNT	-9.795648966259
RF1b	LAST_ORDERED_CELL_HASH32	FIELD_CLOSURE	-4.070486995274
RF1b	LAST_HOST_CHAR3_HASH32	FIRST_WRAPPER	-5.607826965832
RF1b	LAST_HOST_CHAR3_HASH32	FIRST_FRAME	1.800909470875
RF1b	LAST_HOST_CHAR3_HASH32	FIRST_RENDERER	0.752286287370
RF1b	LAST_HOST_CHAR3_HASH32	FIELD_COUNT	3.663514597147
RF1b	LAST_HOST_CHAR3_HASH32	FIELD_CLOSURE	3.270376489024
RF1b	LAST_RAW_CHAR3_HASH32	FIRST_WRAPPER	-7.700758942726
RF1b	LAST_RAW_CHAR3_HASH32	FIRST_FRAME	2.036588412828
RF1b	LAST_RAW_CHAR3_HASH32	FIRST_RENDERER	-3.230007874061
RF1b	LAST_RAW_CHAR3_HASH32	FIELD_COUNT	0.535945711285
RF1b	LAST_RAW_CHAR3_HASH32	FIELD_CLOSURE	2.914089483362
