register	held_folio	scored_events	component_predictions	selected_alpha	coordinate_bits	tuple_shrunk_bits	tuple_gain	positive_gain
HERBAL_A	f10	47	188	16	182.105975029892	168.569161884658	13.536813145234	1
HERBAL_A	f11	20	80	16	111.870034475849	110.397361596153	1.472672879696	1
HERBAL_A	f13	21	84	16	91.971820109091	87.296368480338	4.675451628753	1
HERBAL_A	f14	34	136	16	155.155695283011	149.867927373568	5.287767909442	1
HERBAL_A	f15	86	344	16	325.959857014723	313.455528972629	12.504328042093	1
HERBAL_A	f16	48	192	16	234.314491906359	227.715990096964	6.598501809394	1
HERBAL_A	f17	45	180	16	194.763029435627	184.575220211006	10.187809224621	1
HERBAL_A	f18	55	220	16	224.314116721699	209.468395063610	14.845721658089	1
HERBAL_A	f19	52	208	16	189.745233235139	184.897727774851	4.847505460287	1
HERBAL_A	f2	66	264	16	258.746726762379	244.199466160744	14.547260601635	1
HERBAL_A	f20	51	204	16	243.289892173332	235.513369313678	7.776522859654	1
HERBAL_A	f21	53	212	16	217.648151557074	208.701747724287	8.946403832787	1
HERBAL_A	f22	62	248	16	258.844177493649	248.115149039668	10.729028453980	1
HERBAL_A	f23	41	164	16	138.682574175365	129.979040852339	8.703533323026	1
HERBAL_A	f24	42	168	16	169.382733137740	166.264897001042	3.117836136698	1
HERBAL_A	f25	20	80	16	79.668774114158	72.538915402376	7.129858711783	1
HERBAL_A	f27	31	124	16	112.236252044991	111.150653935518	1.085598109473	1
HERBAL_A	f28	62	248	16	247.663858547219	240.527440580771	7.136417966448	1
HERBAL_A	f29	34	136	16	128.583717455151	123.989457549139	4.594259906012	1
HERBAL_A	f3	52	208	16	219.716311712753	203.499465823145	16.216845889609	1
HERBAL_A	f30	43	172	16	169.518542613116	159.729344967678	9.789197645437	1
HERBAL_A	f32	52	208	16	225.058884695662	215.786838504905	9.272046190757	1
HERBAL_A	f35	74	296	16	301.402515081272	290.747587195179	10.654927886094	1
HERBAL_A	f36	38	152	16	175.756210851963	176.941877659656	-1.185666807693	0
HERBAL_A	f37	41	164	16	195.298209943753	178.947638114491	16.350571829262	1
HERBAL_A	f38	38	152	16	151.487779764942	143.024879325052	8.462900439890	1
HERBAL_A	f4	40	160	16	158.014285921899	156.443121509405	1.571164412493	1
HERBAL_A	f42	66	264	16	276.431427480965	259.746333322301	16.685094158664	1
HERBAL_A	f44	21	84	16	72.581182695327	72.790158251086	-0.208975555758	0
HERBAL_A	f45	47	188	16	201.090270825713	190.724483706667	10.365787119046	1
HERBAL_A	f47	67	268	16	287.436534084179	282.345626736320	5.090907347859	1
HERBAL_A	f49	62	248	16	260.935598921413	247.855773367399	13.079825554015	1
HERBAL_A	f5	18	72	16	79.424962253483	81.305425374348	-1.880463120864	0
HERBAL_A	f51	42	168	16	269.651179877244	281.606899827879	-11.955719950635	0
HERBAL_A	f52	29	116	16	134.969956620734	133.013973767704	1.955982853030	1
HERBAL_A	f53	13	52	16	49.135296282966	45.317849228229	3.817447054737	1
HERBAL_A	f54	12	48	16	49.436296915241	47.582682063167	1.853614852074	1
HERBAL_A	f56	54	216	16	222.349257831356	206.051208357008	16.298049474348	1
HERBAL_A	f6	54	216	16	223.010130637013	211.039077036502	11.971053600511	1
HERBAL_A	f7	40	160	16	176.828723765611	173.156656957964	3.672066807648	1
HERBAL_A	f8	37	148	16	154.958977121052	146.870787103407	8.088190017644	1
HERBAL_A	f87	21	84	16	110.475550916589	116.948163623082	-6.472612706493	0
HERBAL_A	f9	59	236	16	262.629159703180	253.442720687284	9.186439015895	1
HERBAL_A	f90	14	56	16	55.947154557993	56.395499286515	-0.448344728522	0
HERBAL_A	f93	54	216	16	284.324339234015	292.110091834574	-7.785752600559	0
HERBAL_A	f96	42	168	16	206.691579824307	207.281266882902	-0.589687058595	0
HERBAL_B	f26	24	96	32	141.624966361383	142.481015756106	-0.856049394722	0
HERBAL_B	f31	18	72	64	106.758902100814	104.717414335770	2.041487765044	1
HERBAL_B	f33	19	76	64	102.656488184635	102.348788742848	0.307699441787	1
HERBAL_B	f34	51	204	32	311.730858980872	313.658200431214	-1.927341450341	0
HERBAL_B	f39	32	128	64	164.799804782582	163.094029198554	1.705775584027	1
HERBAL_B	f40	43	172	64	215.584440215883	212.765090466417	2.819349749466	1
HERBAL_B	f41	4	16	64	26.795023504309	26.163123530491	0.631899973817	1
HERBAL_B	f43	37	148	32	237.648860743968	238.440261906596	-0.791401162629	0
HERBAL_B	f46	36	144	64	201.779424042345	199.596657070052	2.182766972293	1
HERBAL_B	f48	37	148	32	226.183241530312	226.590933244450	-0.407691714137	0
HERBAL_B	f50	40	160	32	239.357282323868	238.573074827998	0.784207495870	1
HERBAL_B	f55	25	100	64	119.658043003885	119.445177421774	0.212865582111	1
HERBAL_B	f66	4	16	64	28.464295118884	29.069531373992	-0.605236255108	0
HERBAL_B	f94	34	136	32	191.282069893693	193.639143845498	-2.357073951804	0
HERBAL_B	f95	109	436	32	584.067921230606	583.869404543201	0.198516687405	1
OTHER_A	f1	8	32	64	46.153323474613	45.901058938959	0.252264535653	1
OTHER_A	f100	17	68	64	84.906310753333	84.780502043162	0.125808710172	1
OTHER_A	f102	21	84	64	95.041478988621	94.961673450098	0.079805538523	1
OTHER_A	f58	79	316	64	373.345009787432	372.658773946075	0.686235841357	1
OTHER_A	f88	45	180	64	217.373387887168	217.376209847915	-0.002821960747	0
OTHER_A	f89	40	160	64	195.432799449789	196.307787288046	-0.874987838257	0
OTHER_A	f99	35	140	64	176.279461181990	177.265701691265	-0.986240509275	0
OTHER_B	f66	51	204	16	301.763130862411	289.402347852773	12.360783009637	1
OTHER_B	f75	149	596	16	855.799380146800	828.139222520707	27.660157626093	1
OTHER_B	f76	181	724	16	1006.631636628270	982.809918968480	23.821717659790	1
OTHER_B	f77	203	812	16	1196.186281728344	1168.645122589347	27.541159138997	1
OTHER_B	f78	183	732	16	1083.420256133879	1098.801350056423	-15.381093922544	0
OTHER_B	f79	224	896	16	1222.377691521071	1198.589242704694	23.788448816377	1
OTHER_B	f80	214	856	16	1135.200431218601	1108.789252469225	26.411178749377	1
OTHER_B	f81	136	544	16	794.397189890921	774.191694149821	20.205495741100	1
OTHER_B	f82	135	540	16	750.182337347952	737.447746184084	12.734591163868	1
OTHER_B	f83	234	936	16	1337.567120578443	1315.398960166400	22.168160412044	1
