encoding	external_axis	representation	units	positive_units	physical_folios	nuisance_bits	held_bits	gain_vs_nuisance_bits	increment_vs_page_host_bits	positive_gain_folios	semantic_role
ACTIVE_ONLY	STAR_OR_SKY	RAW_CHAR3	332	180	19	127.18749286	136.872884174	-9.68539131443	-9.18607249443	11	UNASSIGNED
ACTIVE_ONLY	STAR_OR_SKY	PAGE_HOST_CHAR3	332	180	19	127.18749286	127.68681168	-0.499318819996	0	14	UNASSIGNED
ACTIVE_ONLY	STAR_OR_SKY	HOST_PLUS_WRAPPER	332	180	19	127.18749286	129.251787642	-2.06429478211	-1.56497596211	14	UNASSIGNED
ACTIVE_ONLY	STAR_OR_SKY	HOST_PLUS_FRAME	332	180	19	127.18749286	128.556849921	-1.36935706136	-0.870038241364	14	UNASSIGNED
ACTIVE_ONLY	STAR_OR_SKY	HOST_PLUS_RIGHT	332	180	19	127.18749286	128.545983602	-1.35849074224	-0.859171922249	14	UNASSIGNED
ACTIVE_ONLY	STAR_OR_SKY	HOST_PLUS_DY	332	180	19	127.18749286	129.404759168	-2.21726630794	-1.71794748795	14	UNASSIGNED
ACTIVE_ONLY	STAR_OR_SKY	HOST_PLUS_B3	332	180	19	127.18749286	127.910834438	-0.723341578485	-0.224022758489	14	UNASSIGNED
ACTIVE_ONLY	STAR_OR_SKY	HOST_PLUS_ALL	332	180	19	127.18749286	130.731268262	-3.54377540226	-3.04445658226	13	UNASSIGNED
ACTIVE_ONLY	STAR_OR_SKY	COMPILER_ONLY	332	180	19	127.18749286	149.412888719	-22.2253958595	-21.7260770395	13	UNASSIGNED
ACTIVE_ONLY	FIGURE	RAW_CHAR3	332	141	19	79.8058263323	52.8005365085	27.0052898239	1.0022692602	18	UNASSIGNED
ACTIVE_ONLY	FIGURE	PAGE_HOST_CHAR3	332	141	19	79.8058263323	53.8028057687	26.0030205637	0	17	UNASSIGNED
ACTIVE_ONLY	FIGURE	HOST_PLUS_WRAPPER	332	141	19	79.8058263323	57.215882134	22.5899441984	-3.41307636531	17	UNASSIGNED
ACTIVE_ONLY	FIGURE	HOST_PLUS_FRAME	332	141	19	79.8058263323	56.7134213778	23.0924049545	-2.91061560911	17	UNASSIGNED
ACTIVE_ONLY	FIGURE	HOST_PLUS_RIGHT	332	141	19	79.8058263323	54.8520578058	24.9537685265	-1.04925203715	17	UNASSIGNED
ACTIVE_ONLY	FIGURE	HOST_PLUS_DY	332	141	19	79.8058263323	53.3488594101	26.4569669222	0.45394635859	17	UNASSIGNED
ACTIVE_ONLY	FIGURE	HOST_PLUS_B3	332	141	19	79.8058263323	53.8035498388	26.0022764935	-0.000744070125442	17	UNASSIGNED
ACTIVE_ONLY	FIGURE	HOST_PLUS_ALL	332	141	19	79.8058263323	58.2735593377	21.5322669946	-4.47075356902	18	UNASSIGNED
ACTIVE_ONLY	FIGURE	COMPILER_ONLY	332	141	19	79.8058263323	71.2110784834	8.59474784893	-17.4082727147	14	UNASSIGNED
ACTIVE_ONLY	PLANT	RAW_CHAR3	332	81	19	96.0072129794	98.9650118887	-2.95779890927	2.0006867908	15	UNASSIGNED
ACTIVE_ONLY	PLANT	PAGE_HOST_CHAR3	332	81	19	96.0072129794	100.965698679	-4.95848570007	0	13	UNASSIGNED
ACTIVE_ONLY	PLANT	HOST_PLUS_WRAPPER	332	81	19	96.0072129794	100.151345768	-4.14413278907	0.814352910999	14	UNASSIGNED
ACTIVE_ONLY	PLANT	HOST_PLUS_FRAME	332	81	19	96.0072129794	103.309205907	-7.30199292788	-2.34350722781	13	UNASSIGNED
ACTIVE_ONLY	PLANT	HOST_PLUS_RIGHT	332	81	19	96.0072129794	103.498804911	-7.49159193116	-2.53310623109	13	UNASSIGNED
ACTIVE_ONLY	PLANT	HOST_PLUS_DY	332	81	19	96.0072129794	99.7838075215	-3.77659454211	1.18189115797	14	UNASSIGNED
ACTIVE_ONLY	PLANT	HOST_PLUS_B3	332	81	19	96.0072129794	100.677149774	-4.66993679421	0.288548905866	13	UNASSIGNED
ACTIVE_ONLY	PLANT	HOST_PLUS_ALL	332	81	19	96.0072129794	102.246664643	-6.23945166361	-1.28096596354	15	UNASSIGNED
ACTIVE_ONLY	PLANT	COMPILER_ONLY	332	81	19	96.0072129794	99.0849273301	-3.07771435075	1.88077134932	12	UNASSIGNED
ACTIVE_ONLY	WATER_OR_APPARATUS	RAW_CHAR3	332	38	19	131.841193884	99.4243929263	32.4168009581	-8.88682155504	17	UNASSIGNED
ACTIVE_ONLY	WATER_OR_APPARATUS	PAGE_HOST_CHAR3	332	38	19	131.841193884	90.5375713713	41.3036225132	0	17	UNASSIGNED
ACTIVE_ONLY	WATER_OR_APPARATUS	HOST_PLUS_WRAPPER	332	38	19	131.841193884	101.839200782	30.0019931024	-11.3016294107	17	UNASSIGNED
ACTIVE_ONLY	WATER_OR_APPARATUS	HOST_PLUS_FRAME	332	38	19	131.841193884	93.2501135585	38.591080326	-2.71254218717	16	UNASSIGNED
ACTIVE_ONLY	WATER_OR_APPARATUS	HOST_PLUS_RIGHT	332	38	19	131.841193884	90.8111958003	41.0299980841	-0.273624429056	17	UNASSIGNED
ACTIVE_ONLY	WATER_OR_APPARATUS	HOST_PLUS_DY	332	38	19	131.841193884	90.7632078649	41.0779860195	-0.225636493655	17	UNASSIGNED
ACTIVE_ONLY	WATER_OR_APPARATUS	HOST_PLUS_B3	332	38	19	131.841193884	90.5383154414	41.302878443	-0.000744070125421	17	UNASSIGNED
ACTIVE_ONLY	WATER_OR_APPARATUS	HOST_PLUS_ALL	332	38	19	131.841193884	104.230329944	27.6108639402	-13.692758573	17	UNASSIGNED
ACTIVE_ONLY	WATER_OR_APPARATUS	COMPILER_ONLY	332	38	19	131.841193884	109.459264426	22.3819294581	-18.9216930551	19	UNASSIGNED
ACTIVE_ONLY	REL_PROXIMITY	RAW_CHAR3	332	164	19	234.152259671	266.268259732	-32.1160000612	-13.7578201616	12	UNASSIGNED
ACTIVE_ONLY	REL_PROXIMITY	PAGE_HOST_CHAR3	332	164	19	234.152259671	252.510439571	-18.3581798995	0	14	UNASSIGNED
ACTIVE_ONLY	REL_PROXIMITY	HOST_PLUS_WRAPPER	332	164	19	234.152259671	254.170583819	-20.0183241475	-1.66014424797	14	UNASSIGNED
ACTIVE_ONLY	REL_PROXIMITY	HOST_PLUS_FRAME	332	164	19	234.152259671	253.463034753	-19.3107750814	-0.952595181875	14	UNASSIGNED
ACTIVE_ONLY	REL_PROXIMITY	HOST_PLUS_RIGHT	332	164	19	234.152259671	253.860522528	-19.7082628568	-1.35008295725	14	UNASSIGNED
ACTIVE_ONLY	REL_PROXIMITY	HOST_PLUS_DY	332	164	19	234.152259671	253.733337321	-19.5810776495	-1.22289775003	14	UNASSIGNED
ACTIVE_ONLY	REL_PROXIMITY	HOST_PLUS_B3	332	164	19	234.152259671	252.506756819	-18.3544971474	0.00368275213103	14	UNASSIGNED
ACTIVE_ONLY	REL_PROXIMITY	HOST_PLUS_ALL	332	164	19	234.152259671	257.83033585	-23.6780761785	-5.31989627896	14	UNASSIGNED
ACTIVE_ONLY	REL_PROXIMITY	COMPILER_ONLY	332	164	19	234.152259671	270.700854522	-36.5485948506	-18.1904149511	13	UNASSIGNED
ACTIVE_ONLY	REL_EXPLICIT_ATTACHMENT	RAW_CHAR3	332	58	19	364.394832022	399.623539299	-35.2287072769	-6.16224434982	7	UNASSIGNED
ACTIVE_ONLY	REL_EXPLICIT_ATTACHMENT	PAGE_HOST_CHAR3	332	58	19	364.394832022	393.461294949	-29.066462927	0	8	UNASSIGNED
ACTIVE_ONLY	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_WRAPPER	332	58	19	364.394832022	386.733650846	-22.3388188239	6.72764410313	9	UNASSIGNED
ACTIVE_ONLY	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_FRAME	332	58	19	364.394832022	394.008283112	-29.6134510901	-0.546988163058	8	UNASSIGNED
ACTIVE_ONLY	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_RIGHT	332	58	19	364.394832022	391.328817105	-26.9339850833	2.1324778437	8	UNASSIGNED
ACTIVE_ONLY	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_DY	332	58	19	364.394832022	390.420702713	-26.025870691	3.04059223605	9	UNASSIGNED
ACTIVE_ONLY	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_B3	332	58	19	364.394832022	393.944078132	-29.5492461103	-0.482783183264	8	UNASSIGNED
ACTIVE_ONLY	REL_EXPLICIT_ATTACHMENT	HOST_PLUS_ALL	332	58	19	364.394832022	384.749645326	-20.3548133036	8.71164962344	9	UNASSIGNED
ACTIVE_ONLY	REL_EXPLICIT_ATTACHMENT	COMPILER_ONLY	332	58	19	364.394832022	420.702168881	-56.307336859	-27.2408739319	5	UNASSIGNED
ACTIVE_ONLY	REL_ENCLOSURE	RAW_CHAR3	332	37	19	252.161760277	249.561168593	2.60059168352	0.934109582769	13	UNASSIGNED
ACTIVE_ONLY	REL_ENCLOSURE	PAGE_HOST_CHAR3	332	37	19	252.161760277	250.495278176	1.66648210076	0	12	UNASSIGNED
ACTIVE_ONLY	REL_ENCLOSURE	HOST_PLUS_WRAPPER	332	37	19	252.161760277	251.996185459	0.16557481815	-1.50090728261	11	UNASSIGNED
ACTIVE_ONLY	REL_ENCLOSURE	HOST_PLUS_FRAME	332	37	19	252.161760277	249.801174109	2.36058616778	0.694104067021	12	UNASSIGNED
ACTIVE_ONLY	REL_ENCLOSURE	HOST_PLUS_RIGHT	332	37	19	252.161760277	243.276944969	8.88481530809	7.21833320734	12	UNASSIGNED
ACTIVE_ONLY	REL_ENCLOSURE	HOST_PLUS_DY	332	37	19	252.161760277	248.803603401	3.3581568761	1.69167477535	11	UNASSIGNED
ACTIVE_ONLY	REL_ENCLOSURE	HOST_PLUS_B3	332	37	19	252.161760277	250.568148748	1.59361152907	-0.0728705716879	12	UNASSIGNED
ACTIVE_ONLY	REL_ENCLOSURE	HOST_PLUS_ALL	332	37	19	252.161760277	255.745317772	-3.58355749553	-5.25003959629	12	UNASSIGNED
ACTIVE_ONLY	REL_ENCLOSURE	COMPILER_ONLY	332	37	19	252.161760277	289.965216999	-37.8034567224	-39.4699388231	12	UNASSIGNED
ACTIVE_ONLY	REL_ARRAY_OR_GROUP	RAW_CHAR3	332	35	19	140.524628638	121.840180505	18.6844481328	7.31315279201	12	UNASSIGNED
ACTIVE_ONLY	REL_ARRAY_OR_GROUP	PAGE_HOST_CHAR3	332	35	19	140.524628638	129.153333297	11.3712953408	0	10	UNASSIGNED
ACTIVE_ONLY	REL_ARRAY_OR_GROUP	HOST_PLUS_WRAPPER	332	35	19	140.524628638	127.816058422	12.7085702156	1.33727487477	10	UNASSIGNED
ACTIVE_ONLY	REL_ARRAY_OR_GROUP	HOST_PLUS_FRAME	332	35	19	140.524628638	130.235732811	10.2888958265	-1.08239951434	10	UNASSIGNED
ACTIVE_ONLY	REL_ARRAY_OR_GROUP	HOST_PLUS_RIGHT	332	35	19	140.524628638	129.246968781	11.2776598565	-0.0936354842722	11	UNASSIGNED
ACTIVE_ONLY	REL_ARRAY_OR_GROUP	HOST_PLUS_DY	332	35	19	140.524628638	122.344033281	18.1805953568	6.80930001599	12	UNASSIGNED
ACTIVE_ONLY	REL_ARRAY_OR_GROUP	HOST_PLUS_B3	332	35	19	140.524628638	129.00239476	11.5222338772	0.150938536385	10	UNASSIGNED
ACTIVE_ONLY	REL_ARRAY_OR_GROUP	HOST_PLUS_ALL	332	35	19	140.524628638	120.283530624	20.2410980133	8.86980267245	12	UNASSIGNED
ACTIVE_ONLY	REL_ARRAY_OR_GROUP	COMPILER_ONLY	332	35	19	140.524628638	136.837002662	3.68762597586	-7.68366936496	11	UNASSIGNED
CATEGORICAL_LEVEL	STAR_OR_SKY	RAW_CHAR3	332	180	19	127.18749286	136.872884174	-9.68539131443	-9.18607249443	11	UNASSIGNED
CATEGORICAL_LEVEL	STAR_OR_SKY	PAGE_HOST_CHAR3	332	180	19	127.18749286	127.68681168	-0.499318819996	0	14	UNASSIGNED
CATEGORICAL_LEVEL	STAR_OR_SKY	HOST_PLUS_WRAPPER	332	180	19	127.18749286	131.225422454	-4.0379295937	-3.5386107737	14	UNASSIGNED
CATEGORICAL_LEVEL	STAR_OR_SKY	HOST_PLUS_FRAME	332	180	19	127.18749286	132.846613899	-5.65912103908	-5.15980221908	14	UNASSIGNED
CATEGORICAL_LEVEL	STAR_OR_SKY	HOST_PLUS_RIGHT	332	180	19	127.18749286	132.296386656	-5.1088937962	-4.6095749762	13	UNASSIGNED
CATEGORICAL_LEVEL	STAR_OR_SKY	HOST_PLUS_DY	332	180	19	127.18749286	132.521422752	-5.33392989194	-4.83461107195	13	UNASSIGNED
CATEGORICAL_LEVEL	STAR_OR_SKY	HOST_PLUS_B3	332	180	19	127.18749286	128.642678998	-1.45518613824	-0.955867318242	14	UNASSIGNED
CATEGORICAL_LEVEL	STAR_OR_SKY	HOST_PLUS_ALL	332	180	19	127.18749286	139.237913967	-12.0504211068	-11.5511022868	12	UNASSIGNED
CATEGORICAL_LEVEL	STAR_OR_SKY	COMPILER_ONLY	332	180	19	127.18749286	149.412888719	-22.2253958595	-21.7260770395	13	UNASSIGNED
CATEGORICAL_LEVEL	FIGURE	RAW_CHAR3	332	141	19	79.8058263323	52.8005365085	27.0052898239	1.0022692602	18	UNASSIGNED
CATEGORICAL_LEVEL	FIGURE	PAGE_HOST_CHAR3	332	141	19	79.8058263323	53.8028057687	26.0030205637	0	17	UNASSIGNED
CATEGORICAL_LEVEL	FIGURE	HOST_PLUS_WRAPPER	332	141	19	79.8058263323	59.1337224405	20.6721038918	-5.33091667188	17	UNASSIGNED
CATEGORICAL_LEVEL	FIGURE	HOST_PLUS_FRAME	332	141	19	79.8058263323	58.8312468383	20.974579494	-5.02844106966	18	UNASSIGNED
CATEGORICAL_LEVEL	FIGURE	HOST_PLUS_RIGHT	332	141	19	79.8058263323	55.466185632	24.3396407003	-1.66337986333	18	UNASSIGNED
CATEGORICAL_LEVEL	FIGURE	HOST_PLUS_DY	332	141	19	79.8058263323	52.5466400907	27.2591862416	1.25616567793	18	UNASSIGNED
CATEGORICAL_LEVEL	FIGURE	HOST_PLUS_B3	332	141	19	79.8058263323	54.1556844434	25.6501418889	-0.352878674711	17	UNASSIGNED
CATEGORICAL_LEVEL	FIGURE	HOST_PLUS_ALL	332	141	19	79.8058263323	54.8033235147	25.0025028176	-1.0005177461	18	UNASSIGNED
CATEGORICAL_LEVEL	FIGURE	COMPILER_ONLY	332	141	19	79.8058263323	71.2110784834	8.59474784893	-17.4082727147	14	UNASSIGNED
CATEGORICAL_LEVEL	PLANT	RAW_CHAR3	332	81	19	96.0072129794	98.9650118887	-2.95779890927	2.0006867908	15	UNASSIGNED
CATEGORICAL_LEVEL	PLANT	PAGE_HOST_CHAR3	332	81	19	96.0072129794	100.965698679	-4.95848570007	0	13	UNASSIGNED
CATEGORICAL_LEVEL	PLANT	HOST_PLUS_WRAPPER	332	81	19	96.0072129794	103.448883462	-7.44167048235	-2.48318478228	14	UNASSIGNED
CATEGORICAL_LEVEL	PLANT	HOST_PLUS_FRAME	332	81	19	96.0072129794	100.382643522	-4.37543054269	0.583055157381	14	UNASSIGNED
CATEGORICAL_LEVEL	PLANT	HOST_PLUS_RIGHT	332	81	19	96.0072129794	100.260335244	-4.25312226416	0.705363435914	14	UNASSIGNED
CATEGORICAL_LEVEL	PLANT	HOST_PLUS_DY	332	81	19	96.0072129794	100.461219993	-4.45400701393	0.504478686138	14	UNASSIGNED
CATEGORICAL_LEVEL	PLANT	HOST_PLUS_B3	332	81	19	96.0072129794	100.411380811	-4.40416783121	0.554317868863	13	UNASSIGNED
CATEGORICAL_LEVEL	PLANT	HOST_PLUS_ALL	332	81	19	96.0072129794	98.1913040378	-2.18409105843	2.77439464164	15	UNASSIGNED
