edition	model	held_folio	pseudo_gain_bits	counterexample	claim_state
ZL3b	COMPILER_ONLY	f112	-0.463662469180	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	COMPILER_ONLY	f115	-0.070485714294	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	COMPILER_ONLY	f107	1.781831593434	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	EDGE_ONLY	f106	-1.571011891561	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	EDGE_ONLY	f115	-1.077370076545	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	EDGE_ONLY	f112	-0.726750696684	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	FULL_HPR2	f115	-1.283868982384	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	FULL_HPR2	f112	-0.886918486265	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	FULL_HPR2	f106	1.167139833544	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	RAW_CHAR3_HASH32	f104	0.009237124741	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	RAW_CHAR3_HASH32	f106	0.029761460381	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	RAW_CHAR3_HASH32	f115	0.459864793779	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	HOST_CHAR3_HASH32	f106	-9.503328054690	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	HOST_CHAR3_HASH32	f104	-3.506052388003	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
ZL3b	HOST_CHAR3_HASH32	f105	-3.264937938049	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	COMPILER_ONLY	f112	0.622290231872	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	COMPILER_ONLY	f115	0.740945802901	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	COMPILER_ONLY	f105	2.787554790931	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	EDGE_ONLY	f106	-1.089748193028	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	EDGE_ONLY	f112	-0.363297377056	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	EDGE_ONLY	f115	0.462746907591	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	FULL_HPR2	f112	0.322536016000	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	FULL_HPR2	f115	0.903773917290	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	FULL_HPR2	f106	1.455835075600	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	RAW_CHAR3_HASH32	f105	-1.261798203124	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	RAW_CHAR3_HASH32	f104	-0.416768356106	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	RAW_CHAR3_HASH32	f106	1.164776762864	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	HOST_CHAR3_HASH32	f104	-4.300723816158	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	HOST_CHAR3_HASH32	f106	-4.114275511448	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
IT2a	HOST_CHAR3_HASH32	f105	-3.554103569713	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	COMPILER_ONLY	f112	0.915472062083	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	COMPILER_ONLY	f115	1.192818365531	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	COMPILER_ONLY	f107	2.534791693841	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	EDGE_ONLY	f112	-0.517521401330	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	EDGE_ONLY	f115	-0.480068203260	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	EDGE_ONLY	f106	-0.242349010498	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	FULL_HPR2	f112	0.443185208606	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	FULL_HPR2	f115	0.451557270102	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	FULL_HPR2	f106	2.479987949810	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	RAW_CHAR3_HASH32	f105	-3.744066463173	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	RAW_CHAR3_HASH32	f104	-1.095685665125	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	RAW_CHAR3_HASH32	f115	-0.937211591157	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	HOST_CHAR3_HASH32	f106	-7.312164381605	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	HOST_CHAR3_HASH32	f105	-7.036213608297	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
RF1b	HOST_CHAR3_HASH32	f104	-5.326168429727	HELD_FOLIO_NEGATIVE_OR_WEAKEST	TRANSFER_DIAGNOSTIC
