edition	held_folio	model	held_records	lambda	pseudo_gain_bits	sse	positive_gain
ZL3b	f104	NUISANCE	26	1000.000000000000	0.000000000000	596.143686356279	0
ZL3b	f104	COMPILER_ONLY	26	1000.000000000000	4.744032137959	589.567061354455	1
ZL3b	f104	EDGE_ONLY	26	1000.000000000000	0.765701940738	595.082198073536	1
ZL3b	f104	FULL_HPR2	26	1000.000000000000	5.102568108068	589.070024960834	1
ZL3b	f104	RAW_CHAR3_HASH32	26	1000.000000000000	0.009237124741	596.130880982337	1
ZL3b	f104	HOST_CHAR3_HASH32	26	1000.000000000000	-3.506052388003	601.004107011559	0
ZL3b	f105	NUISANCE	20	1000.000000000000	0.000000000000	1253.120647256282	0
ZL3b	f105	COMPILER_ONLY	20	1000.000000000000	2.958328868653	1249.019532627331	1
ZL3b	f105	EDGE_ONLY	20	1000.000000000000	-0.424147912509	1253.708641115674	0
ZL3b	f105	FULL_HPR2	20	1000.000000000000	2.253043014908	1249.997266429355	1
ZL3b	f105	RAW_CHAR3_HASH32	20	1000.000000000000	1.124327851714	1251.561997895401	1
ZL3b	f105	HOST_CHAR3_HASH32	20	1000.000000000000	-3.264937938049	1257.646812309206	0
ZL3b	f106	NUISANCE	14	1000.000000000000	0.000000000000	834.157657635430	0
ZL3b	f106	COMPILER_ONLY	14	1000.000000000000	3.068132088772	829.904323421594	1
ZL3b	f106	EDGE_ONLY	14	1000.000000000000	-1.571011891561	836.335542561953	0
ZL3b	f106	FULL_HPR2	14	1000.000000000000	1.167139833544	832.539658265550	1
ZL3b	f106	RAW_CHAR3_HASH32	14	1000.000000000000	0.029761460381	834.116399490726	1
ZL3b	f106	HOST_CHAR3_HASH32	14	1000.000000000000	-9.503328054690	847.332067729520	0
ZL3b	f107	NUISANCE	15	1000.000000000000	0.000000000000	502.971224538797	0
ZL3b	f107	COMPILER_ONLY	15	1000.000000000000	1.781831593434	500.501081448355	1
ZL3b	f107	EDGE_ONLY	15	1000.000000000000	4.245373718149	497.085886892481	1
ZL3b	f107	FULL_HPR2	15	1000.000000000000	5.636912272809	495.156804840875	1
ZL3b	f107	RAW_CHAR3_HASH32	15	1000.000000000000	2.636369594189	499.316440236545	1
ZL3b	f107	HOST_CHAR3_HASH32	15	1000.000000000000	-0.617173114793	503.826808147670	0
ZL3b	f112	NUISANCE	13	1000.000000000000	0.000000000000	492.764489618073	0
ZL3b	f112	COMPILER_ONLY	13	1000.000000000000	-0.463662469180	493.407262284561	0
