axis	held	source	predicted	training_cosine	held_cosine	held_rank	candidate_count	reciprocal_rank	top1	top5	training_mass	held_mass	frequency_bin	source_host_id	predicted_neighbor_id	source_host	predicted_neighbor	predictions	eligible_folds	mean_reciprocal_rank	null_mean	excess_mrr	local_p	max3_p	swappable_predictions	claim_state
HELD_FOLIO	f10	l	or	0.362389467854	0.114827892824	3	4	0.333333333333	0	1	911.000000000000	4.000000000000	F64P	Hacac86c0e609ca90	H7175517a370b5cd2	l	or									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f10	y	aiin	0.394424482624	0.292348858796	2	4	0.500000000000	0	1	874.000000000000	9.000000000000	F64P	Ha1fce4363854ff88	H055eebf601617046	y	aiin									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f10	aiin	or	0.475186129322	0.228426604958	3	4	0.333333333333	0	1	726.000000000000	10.000000000000	F64P	H055eebf601617046	H7175517a370b5cd2	aiin	or									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f10	cthy	y	0.391176422718	0.359484513382	2	4	0.500000000000	0	1	133.000000000000	4.000000000000	F64P	Had386158f5afc89b	Ha1fce4363854ff88	cthy	y									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f102	aiin	or	0.479862735504	0.105587732600	6	8	0.166666666667	0	0	728.000000000000	8.000000000000	F64P	H055eebf601617046	H7175517a370b5cd2	aiin	or									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f102	or	aiin	0.479862735504	0.105587732600	6	8	0.166666666667	0	0	485.000000000000	12.000000000000	F64P	H7175517a370b5cd2	H055eebf601617046	or	aiin									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f102	o	aiin	0.447434967646	0.115948426951	7	8	0.142857142857	0	0	362.000000000000	4.000000000000	F64P	H65c74c15a686187b	H055eebf601617046	o	aiin									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f102	ey	eey	0.352168666991	0.301767958885	3	8	0.333333333333	0	1	187.000000000000	7.000000000000	F64P	H2bdd94c004581aa9	H8418150b75d3afee	ey	eey									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f102	eol	ey	0.333514616947	0.089246744273	7	8	0.142857142857	0	0	86.000000000000	5.000000000000	F64P	H3aecd5bfd5c9a1af	H2bdd94c004581aa9	eol	ey									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f102	okeo	eo	0.299487944248	0.296590493382	3	8	0.333333333333	0	1	30.000000000000	5.000000000000	F16_63	H5a2c1a71221bd119	H5d61caeedf54c4df	okeo	eo									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	y	cthy	0.414509569070	0.037121638239	18	21	0.055555555556	0	0	861.000000000000	22.000000000000	F64P	Ha1fce4363854ff88	Had386158f5afc89b	y	cthy									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	aiin	o	0.472992708585	0.242584834804	4	21	0.250000000000	0	1	726.000000000000	10.000000000000	F64P	H055eebf601617046	H65c74c15a686187b	aiin	o									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	ot	ar	0.435155660621	0.301892806460	6	21	0.166666666667	0	0	417.000000000000	13.000000000000	F64P	H0a19b4727d1fbd3a	Hab5b62081b1d305e	ot	ar									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	e	oke	0.529579658512	0.176368998147	8	21	0.125000000000	0	0	392.000000000000	22.000000000000	F64P	H3f79bb7b435b0532	Hb13c0ea15587743a	e	oke									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	o	aiin	0.472992708585	0.242584834804	4	21	0.250000000000	0	1	362.000000000000	4.000000000000	F64P	H65c74c15a686187b	H055eebf601617046	o	aiin									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	ar	ot	0.435155660621	0.301892806460	3	21	0.333333333333	0	1	339.000000000000	7.000000000000	F64P	Hab5b62081b1d305e	H0a19b4727d1fbd3a	ar	ot									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	al	ain	0.358228645007	0.010682948952	20	21	0.050000000000	0	0	284.000000000000	5.000000000000	F64P	H6351825030155836	Habc42f1c89829b4d	al	ain									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	okee	oke	0.469060047987	0.468845793163	2	21	0.500000000000	0	1	219.000000000000	11.000000000000	F64P	H174023d6298d8ced	Hb13c0ea15587743a	okee	oke									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	okeey	okee	0.424031006655	0.038750115191	19	21	0.052631578947	0	0	199.000000000000	18.000000000000	F64P	H99fa2a55212dbc31	H174023d6298d8ced	okeey	okee									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	oke	e	0.529579658512	0.176368998147	9	21	0.111111111111	0	0	209.000000000000	7.000000000000	F64P	Hb13c0ea15587743a	H3f79bb7b435b0532	oke	e									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	ey	eey	0.387131456069	0.101039208499	10	21	0.100000000000	0	0	184.000000000000	10.000000000000	F64P	H2bdd94c004581aa9	H8418150b75d3afee	ey	eey									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	ain	ok	0.372416481890	0.086547117678	6	21	0.166666666667	0	0	175.000000000000	4.000000000000	F64P	Habc42f1c89829b4d	H2689367b205c16ce	ain	ok									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	ee	oke	0.441153356717	0.011945670529	21	21	0.047619047619	0	0	162.000000000000	9.000000000000	F64P	H27a84712e4b22c41	Hb13c0ea15587743a	ee	oke									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	eey	ey	0.387131456069	0.101039208499	6	21	0.166666666667	0	0	159.000000000000	10.000000000000	F64P	H8418150b75d3afee	H2bdd94c004581aa9	eey	ey									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	ckhy	ok	0.398980989317	0.566976293554	1	21	1.000000000000	1	1	116.000000000000	10.000000000000	F64P	Hfda71671c022a8e5	H2689367b205c16ce	ckhy	ok									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	okey	okee	0.385507855070	0.060469908864	15	21	0.066666666667	0	0	61.000000000000	7.000000000000	F64P	H15d9332756935007	H174023d6298d8ced	okey	okee									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f103	otey	e	0.377677751909	0.066940190200	9	21	0.111111111111	0	0	35.000000000000	5.000000000000	F16_63	H18298b6fdbad02f9	H3f79bb7b435b0532	otey	e									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f104	y	aiin	0.388104145744	0.062803103767	14	17	0.071428571429	0	0	868.000000000000	15.000000000000	F64P	Ha1fce4363854ff88	H055eebf601617046	y	aiin									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f104	aiin	or	0.469311855522	0.267298662007	3	17	0.333333333333	0	1	719.000000000000	17.000000000000	F64P	H055eebf601617046	H7175517a370b5cd2	aiin	or									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f104	or	aiin	0.469311855522	0.267298662007	6	17	0.166666666667	0	0	486.000000000000	11.000000000000	F64P	H7175517a370b5cd2	H055eebf601617046	or	aiin									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f104	ot	eo	0.418000451609	0.073237053441	11	17	0.090909090909	0	0	415.000000000000	15.000000000000	F64P	H0a19b4727d1fbd3a	H5d61caeedf54c4df	ot	eo									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f104	o	aiin	0.456386187725	0.276350005348	1	17	1.000000000000	1	1	356.000000000000	10.000000000000	F64P	H65c74c15a686187b	H055eebf601617046	o	aiin									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f104	ar	ot	0.393242890497	0.113113040925	9	17	0.111111111111	0	0	331.000000000000	15.000000000000	F64P	Hab5b62081b1d305e	H0a19b4727d1fbd3a	ar	ot									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f104	d	eo	0.361766792730	0.045046377677	16	17	0.062500000000	0	0	294.000000000000	17.000000000000	F64P	H18ac3e7343f01689	H5d61caeedf54c4df	d	eo									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f104	ee	e	0.439747236617	0.312989316696	3	17	0.333333333333	0	1	166.000000000000	5.000000000000	F64P	H27a84712e4b22c41	H3f79bb7b435b0532	ee	e									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f104	eo	ot	0.418000451609	0.073237053441	8	17	0.125000000000	0	0	85.000000000000	4.000000000000	F64P	H5d61caeedf54c4df	H0a19b4727d1fbd3a	eo	ot									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f104	okche	ot	0.394719232092	0.026399075995	16	17	0.062500000000	0	0	29.000000000000	6.000000000000	F16_63	Ha45dc96ae8dac24f	H0a19b4727d1fbd3a	okche	ot									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f105	y	aiin	0.389753232382	0.175183415966	10	18	0.100000000000	0	0	872.000000000000	11.000000000000	F64P	Ha1fce4363854ff88	H055eebf601617046	y	aiin									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f105	ok	olk	0.416239498032	0.291309667945	2	18	0.500000000000	0	1	820.000000000000	14.000000000000	F64P	H2689367b205c16ce	H1d5649c4e9550b0b	ok	olk									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f105	or	s	0.461105541352	0.127076241764	10	18	0.100000000000	0	0	485.000000000000	12.000000000000	F64P	H7175517a370b5cd2	H043a718774c572bd	or	s									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f105	ot	ar	0.394507172967	0.337987893024	3	18	0.333333333333	0	1	406.000000000000	24.000000000000	F64P	H0a19b4727d1fbd3a	Hab5b62081b1d305e	ot	ar									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f105	o	aiin	0.461071189413	0.327274117535	2	18	0.500000000000	0	1	357.000000000000	9.000000000000	F64P	H65c74c15a686187b	H055eebf601617046	o	aiin									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f105	ar	ot	0.394507172967	0.337987893024	4	18	0.250000000000	0	1	338.000000000000	8.000000000000	F64P	Hab5b62081b1d305e	H0a19b4727d1fbd3a	ar	ot									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f105	d	air	0.337466190105	0.181645865602	8	18	0.125000000000	0	0	296.000000000000	15.000000000000	F64P	H18ac3e7343f01689	H9fe430e5274621be	d	air									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f105	ey	eey	0.373398089910	0.041458453725	16	18	0.062500000000	0	0	188.000000000000	6.000000000000	F64P	H2bdd94c004581aa9	H8418150b75d3afee	ey	eey									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f105	eey	ey	0.373398089910	0.041458453725	14	18	0.071428571429	0	0	163.000000000000	6.000000000000	F64P	H8418150b75d3afee	H2bdd94c004581aa9	eey	ey									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
HELD_FOLIO	f105	s	or	0.461105541352	0.127076241764	12	18	0.083333333333	0	0	115.000000000000	4.000000000000	F64P	H043a718774c572bd	H7175517a370b5cd2	s	or									OPAQUE_DISTRIBUTIONAL_NEIGHBOR_NO_LEXEME_OR_MEANING
