partition	strata	language	seed	mapped_events	mapped_runs	payload_bits	mapping_key_bits	language_selector_bits	common_partition_selector_bits	paid_total_bits	matched_null_total_bits	gap_vs_matched_kt_bits	gap_per_event	total_descent_passes	all_strata_locally_optimal	decoder_hash
GLOBAL	1	latin	19101	5108	3490	18490.200767517403	15.299208018387	2.584962500721	2.321928094887	18510.406866131398	14835.925707021124	3674.481159110273	0.719358096928	5	1	22d0f8d2cae3aa423d5420f9f9a03b432ed7a0a2446fb9a7b24baa44d2b67438
GLOBAL	1	latin	19102	5108	3490	18490.200767517403	15.299208018387	2.584962500721	2.321928094887	18510.406866131398	14835.925707021124	3674.481159110273	0.719358096928	5	1	22d0f8d2cae3aa423d5420f9f9a03b432ed7a0a2446fb9a7b24baa44d2b67438
GLOBAL	1	latin	19103	5108	3490	18662.526568421075	15.299208018387	2.584962500721	2.321928094887	18682.732667035070	14835.925707021124	3846.806960013946	0.753094549729	5	1	23462e7180a902c3e9dfa182ad440d48eedd2ef8322c0352f1a50ec3122b37fe
GLOBAL	1	middle_high_german	19101	5108	3490	15872.545124618055	15.299208018387	2.584962500721	2.321928094887	15892.751223232050	14835.925707021124	1056.825516210925	0.206896146478	3	1	28e3233c0347afd55e580b80a4598dbdbfc84407b787ba2779daab5d2e6a5a88
GLOBAL	1	middle_high_german	19102	5108	3490	15695.975081140852	15.299208018387	2.584962500721	2.321928094887	15716.181179754847	14835.925707021124	880.255472733723	0.172328792626	4	1	474c632b441e179aab88624f8b18b0b30c747da9b08d127151639307d701c4d6
GLOBAL	1	middle_high_german	19103	5108	3490	15744.670840199697	15.299208018387	2.584962500721	2.321928094887	15764.876938813692	14835.925707021124	928.951231792567	0.181862026584	5	1	59e167267102d84a7ac3b1adcef6676dd111cbd9280c24644fc993894f2cdc66
GLOBAL	1	middle_french	19101	5108	3490	17304.127528908095	15.299208018387	2.584962500721	2.321928094887	17324.333627522090	14835.925707021124	2488.407920500966	0.487158950764	4	1	f51d8cce423e11e455d37455203bd43216d4153e0bed7f27cfcbc306b17e062b
GLOBAL	1	middle_french	19102	5108	3490	17652.326733390750	15.299208018387	2.584962500721	2.321928094887	17672.532832004745	14835.925707021124	2836.607124983620	0.555326375290	3	1	a65c928ee5b41f5cd3077e174f0ff0a7158ae52456a96434aa01622d46e915be
GLOBAL	1	middle_french	19103	5108	3490	17636.756997053923	15.299208018387	2.584962500721	2.321928094887	17656.963095667918	14835.925707021124	2821.037388646793	0.552278267159	2	1	dad886c5b66ccb3cec745f8a0d6115a5cd71a8667e7f11a8a63c81e5af3b7ada
GLOBAL	1	old_italian_tuscan	19101	5108	3490	16765.637929315370	15.299208018387	2.584962500721	2.321928094887	16785.844027929365	14835.925707021124	1949.918320908240	0.381738120773	2	1	03341ef36cf85443b1d98916906c9361efebf69e0ecfe11cc861431ad69b5023
GLOBAL	1	old_italian_tuscan	19102	5108	3490	16684.423436889385	15.299208018387	2.584962500721	2.321928094887	16704.629535503380	14835.925707021124	1868.703828482256	0.365838650838	6	1	c7811ff15c27e3bde8f16f6190f6c4145c42ee1db54ac571204e1a6bef3ac733
GLOBAL	1	old_italian_tuscan	19103	5108	3490	16807.295267669178	15.299208018387	2.584962500721	2.321928094887	16827.501366283173	14835.925707021124	1991.575659262049	0.389893433685	3	1	01c173a2b93ba9c39bfdee8fb5982504aa621925cdf0993375e2e641eef0889e
GLOBAL	1	medieval_czech	19101	5108	3490	17624.915513858738	15.299208018387	2.584962500721	2.321928094887	17645.121612472733	14835.925707021124	2809.195905451608	0.549960044137	3	1	99fb002c4fc756a3ba80918a61811b560b52c2c90f04623e07a71b4eea3e478c
GLOBAL	1	medieval_czech	19102	5108	3490	17505.980817311392	15.299208018387	2.584962500721	2.321928094887	17526.186915925387	14835.925707021124	2690.261208904263	0.526676039331	3	1	69abecd6b1c26c72555366242b06bc774c94fd5fb3a1af5eba5d8dd2ec1e3963
GLOBAL	1	medieval_czech	19103	5108	3490	17667.626929727274	15.299208018387	2.584962500721	2.321928094887	17687.833028341269	14835.925707021124	2851.907321320145	0.558321715215	3	1	e89687ffe3cc104c856fdf366325371227aab132c6ab3835715b17a085b82a69
GLOBAL	1	old_hungarian	19101	5108	3490	16686.326717342869	15.299208018387	2.584962500721	2.321928094887	16706.532815956863	14835.925707021124	1870.607108935739	0.366211258601	4	1	f43bb34b78040016a12586157ee43c7777b569fdc512834e04f39fdae0b5a019
GLOBAL	1	old_hungarian	19102	5108	3490	16686.326717342869	15.299208018387	2.584962500721	2.321928094887	16706.532815956863	14835.925707021124	1870.607108935739	0.366211258601	8	1	f43bb34b78040016a12586157ee43c7777b569fdc512834e04f39fdae0b5a019
GLOBAL	1	old_hungarian	19103	5108	3490	16675.970632597608	15.299208018387	2.584962500721	2.321928094887	16696.176731211603	14835.925707021124	1860.251024190478	0.364183834023	2	1	32e61c574e9075f87b20c20af4d6ee6f2ff09cfc8202f5f5f305c6b4fe4308dc
CURRIER	2	latin	19101	5337	3573	19387.904873824504	30.598416036775	2.584962500721	2.321928094887	19423.410180456885	15304.538213897295	4118.871966559591	0.771757910167	9	1	60dc3ca60d5bb2eeec074bfd0db226193ab43a1dede2985697750f889581390f
CURRIER	2	latin	19102	5337	3573	19428.654959202031	30.598416036775	2.584962500721	2.321928094887	19464.160265834413	15304.538213897295	4159.622051937118	0.779393301843	9	1	cfa8944cc7983ee11a87744a7172bbde646901566e56f478b736b31a10136ded
CURRIER	2	latin	19103	5337	3573	19369.107932898492	30.598416036775	2.584962500721	2.321928094887	19404.613239530874	15304.538213897295	4100.075025633580	0.768235905122	12	1	c5dba1b4c5cb070c926bde05c33841d2bae47c77e42dcb0392452d4f0f9bdfc7
