edition	k	held_folio	unit_id	page	star_ordinal	class_id	body_compiler
ZL3b	2	f104	6db80f0ee8c008a15cee	f104r	1	1	0.114286|0.057143|0.000000|0.057143|0.114286|0.028571|0.057143|0.085714|0.085714|0.200000|0.257143|0.057143
ZL3b	2	f104	3dadd253fb35b8d6ec30	f104r	2	0	0.225000|0.075000|0.000000|0.000000|0.150000|0.050000|0.000000|0.100000|0.050000|0.350000|0.225000|0.075000
ZL3b	2	f104	c0c387a77199dfc7035c	f104r	3	0	0.125000|0.000000|0.000000|0.000000|0.125000|0.125000|0.000000|0.125000|0.000000|0.375000|0.250000|0.000000
ZL3b	2	f104	c2c04818678da6b158be	f104r	4	0	0.142857|0.035714|0.071429|0.178571|0.107143|0.000000|0.000000|0.214286|0.000000|0.464286|0.142857|0.035714
ZL3b	2	f104	e4e3da7e471a6aabadd3	f104r	5	1	0.312500|0.062500|0.000000|0.125000|0.062500|0.000000|0.000000|0.062500|0.000000|0.312500|0.437500|0.000000
ZL3b	2	f104	53baeee0bf0048479ea7	f104r	6	0	0.235294|0.117647|0.000000|0.117647|0.176471|0.000000|0.000000|0.058824|0.000000|0.235294|0.235294|0.058824
ZL3b	2	f104	c2e6982ccbbbf727afaa	f104r	7	0	0.078947|0.026316|0.026316|0.184211|0.026316|0.105263|0.000000|0.131579|0.026316|0.289474|0.105263|0.052632
ZL3b	2	f104	d2b9774893da031bc9a8	f104r	8	0	0.000000|0.000000|0.000000|0.043478|0.173913|0.086957|0.000000|0.000000|0.000000|0.217391|0.086957|0.043478
ZL3b	2	f104	208fe32ac45f8b2be542	f104r	9	0	0.193548|0.000000|0.000000|0.064516|0.129032|0.032258|0.000000|0.096774|0.032258|0.290323|0.096774|0.032258
ZL3b	2	f104	6b378a31637695966854	f104r	10	0	0.250000|0.000000|0.000000|0.125000|0.375000|0.000000|0.000000|0.375000|0.000000|0.250000|0.000000|0.000000
ZL3b	2	f104	2718be2e4ac01f6a0cd9	f104r	11	1	0.333333|0.000000|0.000000|0.000000|0.066667|0.000000|0.000000|0.066667|0.133333|0.600000|0.200000|0.000000
ZL3b	2	f104	dec7621062ddc0ea76ab	f104r	12	1	0.291667|0.041667|0.041667|0.083333|0.000000|0.000000|0.000000|0.041667|0.083333|0.250000|0.083333|0.000000
ZL3b	2	f104	9af3e52fedd781165858	f104r	13	0	0.190476|0.047619|0.000000|0.000000|0.142857|0.000000|0.000000|0.095238|0.000000|0.380952|0.000000|0.047619
ZL3b	2	f104	c19fc6a6cac58136174d	f104v	1	0	0.282051|0.051282|0.000000|0.128205|0.128205|0.025641|0.000000|0.230769|0.128205|0.333333|0.102564|0.051282
ZL3b	2	f104	27f6ef1916acea076c71	f104v	2	1	0.076923|0.000000|0.153846|0.000000|0.461538|0.000000|0.000000|0.076923|0.000000|0.000000|0.153846|0.000000
ZL3b	2	f104	515bdb73d46919d19d88	f104v	3	1	0.375000|0.062500|0.000000|0.000000|0.218750|0.031250|0.000000|0.062500|0.125000|0.218750|0.156250|0.000000
ZL3b	2	f104	10795b2c68591dbd69a8	f104v	4	0	0.222222|0.055556|0.000000|0.000000|0.333333|0.000000|0.000000|0.000000|0.000000|0.277778|0.222222|0.000000
ZL3b	2	f104	3b68cf14da5e100ff54a	f104v	5	1	0.225806|0.129032|0.032258|0.129032|0.096774|0.032258|0.000000|0.032258|0.064516|0.193548|0.161290|0.032258
ZL3b	2	f104	52f88783264e5c664dfe	f104v	6	1	0.388889|0.000000|0.000000|0.222222|0.000000|0.166667|0.000000|0.111111|0.166667|0.166667|0.222222|0.055556
ZL3b	2	f104	fa269fff9590a81b4d47	f104v	7	0	0.230769|0.128205|0.025641|0.153846|0.153846|0.025641|0.025641|0.153846|0.025641|0.307692|0.076923|0.000000
ZL3b	2	f104	f1aec5e07af57d0a98bb	f104v	8	1	0.333333|0.111111|0.000000|0.111111|0.111111|0.000000|0.000000|0.111111|0.000000|0.222222|0.222222|0.000000
ZL3b	2	f104	678953e80bb04ec3510d	f104v	9	0	0.136364|0.000000|0.000000|0.045455|0.181818|0.090909|0.000000|0.136364|0.000000|0.227273|0.181818|0.045455
ZL3b	2	f104	89586021de90748fde0e	f104v	10	0	0.086957|0.000000|0.000000|0.043478|0.173913|0.000000|0.000000|0.130435|0.000000|0.391304|0.000000|0.000000
ZL3b	2	f104	b22003549202a23741ac	f104v	11	1	0.333333|0.000000|0.166667|0.000000|0.000000|0.166667|0.000000|0.000000|0.000000|0.166667|0.166667|0.000000
ZL3b	2	f104	cfad99921fb8b55360c1	f104v	12	0	0.135135|0.000000|0.000000|0.054054|0.135135|0.027027|0.000000|0.027027|0.000000|0.189189|0.054054|0.027027
ZL3b	2	f104	9ef3f65a27e1b7875ddb	f104v	13	0	0.233333|0.066667|0.000000|0.000000|0.200000|0.033333|0.033333|0.000000|0.033333|0.133333|0.066667|0.033333
ZL3b	2	f105	d28645a7736065f3a169	f105r	1	1	0.155556|0.044444|0.000000|0.000000|0.133333|0.000000|0.022222|0.111111|0.088889|0.133333|0.266667|0.022222
ZL3b	2	f105	5bd9bcc3ac34a6530b75	f105r	2	1	0.206897|0.034483|0.068966|0.000000|0.034483|0.068966|0.000000|0.034483|0.034483|0.068966|0.275862|0.034483
ZL3b	2	f105	1281633a13409752d3f2	f105r	3	1	0.272727|0.136364|0.000000|0.000000|0.181818|0.045455|0.045455|0.090909|0.136364|0.000000|0.409091|0.000000
ZL3b	2	f105	ecc3fa016482e84f71e8	f105r	4	0	0.000000|0.052632|0.000000|0.000000|0.000000|0.052632|0.000000|0.157895|0.052632|0.210526|0.210526|0.000000
ZL3b	2	f105	208855dba9de0bfbdb62	f105r	5	1	0.046875|0.078125|0.031250|0.031250|0.109375|0.031250|0.031250|0.046875|0.093750|0.203125|0.187500|0.046875
ZL3b	2	f105	22f7e08a7615b0fa373a	f105r	6	1	0.000000|0.500000|0.000000|0.000000|0.333333|0.000000|0.000000|0.000000|0.000000|0.000000|0.500000|0.000000
ZL3b	2	f105	7071c5ab2dfdc4f067ec	f105r	7	0	0.000000|0.142857|0.000000|0.142857|0.142857|0.000000|0.000000|0.000000|0.000000|0.142857|0.142857|0.000000
ZL3b	2	f105	578b304254e4a5919859	f105r	8	1	0.136364|0.045455|0.000000|0.045455|0.090909|0.000000|0.090909|0.136364|0.045455|0.136364|0.272727|0.045455
ZL3b	2	f105	e85e6baacbb48d34d69f	f105r	9	0	0.090909|0.121212|0.000000|0.000000|0.030303|0.000000|0.030303|0.060606|0.030303|0.212121|0.060606|0.060606
ZL3b	2	f105	c190249e22b3007cc208	f105r	10	0	0.066667|0.066667|0.000000|0.000000|0.133333|0.000000|0.066667|0.066667|0.133333|0.466667|0.066667|0.066667
ZL3b	2	f105	36658c918cd5c3987ef3	f105v	1	1	0.193548|0.064516|0.000000|0.096774|0.032258|0.000000|0.000000|0.161290|0.129032|0.290323|0.193548|0.000000
ZL3b	2	f105	023c4735fe7b4d9c5a3b	f105v	2	1	0.000000|0.200000|0.000000|0.000000|0.000000|0.000000|0.000000|0.050000|0.100000|0.200000|0.250000|0.000000
ZL3b	2	f105	b0ad74b9016cc87d9493	f105v	3	0	0.048387|0.048387|0.016129|0.032258|0.016129|0.000000|0.016129|0.064516|0.048387|0.209677|0.112903|0.048387
ZL3b	2	f105	f0dc171bae41c1fa61ad	f105v	4	0	0.000000|0.171429|0.000000|0.085714|0.057143|0.000000|0.000000|0.028571|0.000000|0.257143|0.057143|0.028571
ZL3b	2	f105	b6c7e205748878ef08e1	f105v	5	0	0.000000|0.000000|0.000000|0.000000|0.090909|0.000000|0.090909|0.000000|0.000000|0.000000|0.000000|0.090909
ZL3b	2	f105	d13044ddd75212bb6e2a	f105v	6	0	0.176471|0.176471|0.000000|0.000000|0.235294|0.058824|0.000000|0.058824|0.000000|0.294118|0.058824|0.117647
ZL3b	2	f105	f1af057656bf3035f0f7	f105v	7	0	0.000000|0.125000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.375000|0.000000|0.000000
ZL3b	2	f105	ffee775b800db66d3690	f105v	8	0	0.034483|0.034483|0.000000|0.034483|0.034483|0.068966|0.000000|0.034483|0.034483|0.275862|0.103448|0.000000
ZL3b	2	f105	88ef7d1c351dadc1aefd	f105v	9	0	0.047619|0.142857|0.047619|0.000000|0.047619|0.000000|0.000000|0.047619|0.000000|0.285714|0.142857|0.000000
ZL3b	2	f105	1a45c5601ccb355253c4	f105v	10	0	0.064516|0.096774|0.000000|0.080645|0.048387|0.064516|0.048387|0.064516|0.048387|0.274194|0.096774|0.016129
ZL3b	2	f106	3894c48503f031c6368c	f106r	1	0	0.111111|0.055556|0.000000|0.055556|0.277778|0.055556|0.000000|0.000000|0.000000|0.055556|0.277778|0.000000
ZL3b	2	f106	128586296603ed16bc03	f106r	2	0	0.344828|0.000000|0.000000|0.034483|0.068966|0.103448|0.000000|0.000000|0.000000|0.103448|0.103448|0.068966
ZL3b	2	f106	78111d43c12848c12810	f106r	3	0	0.428571|0.000000|0.000000|0.285714|0.000000|0.000000|0.000000|0.285714|0.000000|0.285714|0.142857|0.000000
ZL3b	2	f106	9139ccdb3e2b89b68aa8	f106r	4	0	0.058824|0.058824|0.058824|0.117647|0.117647|0.000000|0.000000|0.058824|0.000000|0.117647|0.117647|0.000000
ZL3b	2	f106	224f51aecadfaa115e77	f106r	5	0	0.000000|0.125000|0.000000|0.000000|0.125000|0.000000|0.000000|0.000000|0.000000|0.375000|0.125000|0.000000
ZL3b	2	f106	279468dd32d2a31406a2	f106r	6	0	0.111111|0.055556|0.055556|0.055556|0.055556|0.000000|0.000000|0.055556|0.000000|0.277778|0.166667|0.055556
ZL3b	2	f106	b01097f3f1ad8bdaca2f	f106r	7	1	0.307692|0.000000|0.038462|0.038462|0.192308|0.076923|0.000000|0.076923|0.076923|0.423077|0.230769|0.000000
ZL3b	2	f106	cfa5ede27c41a3c53ea2	f106r	8	1	0.300000|0.200000|0.000000|0.000000|0.000000|0.100000|0.000000|0.000000|0.100000|0.000000|0.400000|0.000000
ZL3b	2	f106	eddd60dcf7764e1f164b	f106r	9	0	0.153846|0.000000|0.076923|0.000000|0.153846|0.153846|0.000000|0.000000|0.000000|0.461538|0.076923|0.000000
ZL3b	2	f106	b7dd37050b02f3b3f05a	f106r	11	0	0.111111|0.000000|0.000000|0.222222|0.000000|0.111111|0.000000|0.000000|0.000000|0.333333|0.222222|0.000000
ZL3b	2	f106	304daa81685df25f8475	f106r	12	0	0.000000|0.000000|0.000000|0.400000|0.000000|0.000000|0.000000|0.000000|0.000000|0.400000|0.200000|0.000000
ZL3b	2	f106	1037a02aea03460f4f87	f106r	13	1	0.000000|0.333333|0.000000|0.000000|0.000000|0.000000|0.666667|0.000000|0.000000|0.333333|0.000000|0.000000
ZL3b	2	f106	d09caa2d33f03abc063e	f106r	14	0	0.035714|0.035714|0.000000|0.071429|0.214286|0.214286|0.000000|0.071429|0.000000|0.214286|0.214286|0.000000
ZL3b	2	f106	33b8e6459c81282b7504	f106r	15	0	0.127660|0.063830|0.021277|0.085106|0.106383|0.063830|0.021277|0.021277|0.085106|0.446809|0.127660|0.042553
ZL3b	2	f107	eeabe6c531a492300e0d	f107v	1	0	0.121212|0.121212|0.030303|0.030303|0.060606|0.060606|0.000000|0.121212|0.000000|0.363636|0.090909|0.000000
ZL3b	2	f107	ef768d9858f0321f9b2c	f107v	2	0	0.333333|0.000000|0.000000|0.066667|0.066667|0.000000|0.066667|0.000000|0.000000|0.466667|0.133333|0.000000
ZL3b	2	f107	3f44b486b638e6a9e265	f107v	3	1	0.315789|0.000000|0.052632|0.052632|0.000000|0.210526|0.105263|0.052632|0.000000|0.368421|0.210526|0.000000
ZL3b	2	f107	7997dc9193101e3b972a	f107v	4	0	0.300000|0.075000|0.025000|0.100000|0.025000|0.075000|0.025000|0.075000|0.050000|0.550000|0.100000|0.050000
ZL3b	2	f107	815c947dbc0259999872	f107v	5	0	0.185185|0.037037|0.074074|0.148148|0.074074|0.000000|0.000000|0.111111|0.000000|0.555556|0.037037|0.037037
ZL3b	2	f107	ffa80919cf3c855b7bd1	f107v	6	0	0.055556|0.055556|0.000000|0.166667|0.000000|0.000000|0.055556|0.222222|0.055556|0.444444|0.055556|0.000000
ZL3b	2	f107	6907d75f87c9840f4ee5	f107v	7	0	0.000000|0.200000|0.000000|0.200000|0.000000|0.000000|0.000000|0.400000|0.000000|0.600000|0.000000|0.000000
ZL3b	2	f107	ee71075cae29e25eaa83	f107v	8	0	0.178571|0.035714|0.000000|0.000000|0.142857|0.071429|0.035714|0.071429|0.000000|0.285714|0.142857|0.035714
ZL3b	2	f107	62c22e096de69ff681ac	f107v	9	0	0.210526|0.000000|0.052632|0.052632|0.157895|0.000000|0.000000|0.105263|0.000000|0.315789|0.157895|0.000000
ZL3b	2	f107	051627006f27becf964a	f107v	10	0	0.058824|0.058824|0.000000|0.117647|0.058824|0.058824|0.000000|0.176471|0.000000|0.470588|0.117647|0.000000
ZL3b	2	f107	5d1ac86b0734c3793e09	f107v	11	0	0.100000|0.000000|0.000000|0.000000|0.100000|0.100000|0.100000|0.200000|0.000000|0.400000|0.100000|0.000000
ZL3b	2	f107	817cfb5b023bd7406e51	f107v	12	0	0.200000|0.040000|0.000000|0.040000|0.080000|0.000000|0.000000|0.040000|0.080000|0.320000|0.000000|0.000000
ZL3b	2	f107	5bb57472cd12082dbcdb	f107v	13	0	0.250000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.250000|0.000000|0.000000
ZL3b	2	f107	16e87f5c89855a320c9c	f107v	14	1	0.285714|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.142857|0.000000
ZL3b	2	f107	5695a88cefa311dc9a3a	f107v	15	1	0.307692|0.051282|0.025641|0.025641|0.179487|0.000000|0.000000|0.076923|0.102564|0.179487|0.102564|0.000000
ZL3b	2	f112	95a53050d22dd122076e	f112v	1	1	0.186047|0.023256|0.046512|0.000000|0.069767|0.069767|0.000000|0.023256|0.069767|0.186047|0.209302|0.046512
ZL3b	2	f112	9d88571a63c1339ca49c	f112v	2	0	0.047619|0.047619|0.047619|0.000000|0.095238|0.047619|0.000000|0.047619|0.000000|0.428571|0.190476|0.000000
ZL3b	2	f112	b78a8f8306bf74d1c17e	f112v	3	1	0.200000|0.120000|0.040000|0.000000|0.160000|0.040000|0.000000|0.080000|0.200000|0.240000|0.120000|0.080000
ZL3b	2	f112	311b6895f20a8a43e0bd	f112v	4	1	0.297297|0.027027|0.054054|0.108108|0.135135|0.027027|0.000000|0.054054|0.081081|0.135135|0.135135|0.054054
ZL3b	2	f112	e13cb328027befbcc0b3	f112v	5	0	0.250000|0.000000|0.125000|0.062500|0.312500|0.062500|0.000000|0.312500|0.000000|0.250000|0.187500|0.000000
ZL3b	2	f112	4a6dc16d0a5c5265f6dd	f112v	6	1	0.185185|0.000000|0.037037|0.037037|0.259259|0.037037|0.000000|0.000000|0.037037|0.185185|0.333333|0.037037
ZL3b	2	f112	c03058e62c9703393cab	f112v	7	0	0.277778|0.000000|0.000000|0.000000|0.111111|0.166667|0.000000|0.166667|0.000000|0.222222|0.111111|0.055556
ZL3b	2	f112	f88a12bd9d79e1aa6287	f112v	8	1	0.000000|0.000000|0.000000|0.000000|0.000000|0.000000|0.200000|0.000000|0.200000|0.400000|0.200000|0.000000
ZL3b	2	f112	f3d4af5e7f2dd962bd2b	f112v	9	0	0.166667|0.000000|0.041667|0.125000|0.333333|0.041667|0.000000|0.041667|0.000000|0.250000|0.250000|0.041667
ZL3b	2	f112	a4b18173902b31428d9a	f112v	10	0	0.130435|0.043478|0.086957|0.086957|0.130435|0.043478|0.043478|0.086957|0.000000|0.304348|0.086957|0.043478
ZL3b	2	f112	97331153808f494c31b4	f112v	11	0	0.000000|0.133333|0.000000|0.133333|0.333333|0.066667|0.000000|0.133333|0.000000|0.200000|0.066667|0.000000
ZL3b	2	f112	eab104a993d7f99a6e2e	f112v	12	0	0.142857|0.000000|0.000000|0.142857|0.000000|0.000000|0.047619|0.095238|0.095238|0.285714|0.190476|0.047619
ZL3b	2	f112	44ba116863f466bc662e	f112v	13	0	0.000000|0.047619|0.000000|0.190476|0.095238|0.000000|0.000000|0.047619|0.047619|0.333333|0.047619|0.047619
ZL3b	2	f113	59c0bfb41fe088ed764f	f113r	1	1	0.055556|0.055556|0.000000|0.111111|0.055556|0.055556|0.000000|0.000000|0.055556|0.055556|0.166667|0.000000
ZL3b	2	f113	0e5daaece5de508cf40b	f113r	2	0	0.054054|0.000000|0.054054|0.108108|0.189189|0.081081|0.000000|0.027027|0.027027|0.297297|0.000000|0.000000
ZL3b	2	f113	fd748a75e8ea0f1179b7	f113r	3	0	0.090909|0.090909|0.000000|0.272727|0.090909|0.000000|0.000000|0.090909|0.090909|0.363636|0.090909|0.000000
ZL3b	2	f113	e8fb7e64ca3ec05999fd	f113r	4	0	0.125000|0.041667|0.000000|0.250000|0.000000|0.166667|0.000000|0.125000|0.041667|0.250000|0.041667|0.083333
ZL3b	2	f113	19fec5900f58c4c3d9f5	f113r	5	0	0.111111|0.000000|0.000000|0.277778|0.000000|0.000000|0.000000|0.111111|0.000000|0.055556|0.111111|0.000000
ZL3b	2	f113	fe35ed0867f9ce618099	f113r	6	0	0.137931|0.034483|0.000000|0.275862|0.172414|0.068966|0.000000|0.103448|0.000000|0.310345|0.068966|0.034483
