corpus_id	held_fold	operation_id	operation_family	old_edge	new_edge	stratum	edge_types	edge_occurrence_support	edge_folds	rank_within_stratum
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:a	PREFIX_ADD		a	PREFIX_ADD:NEW1	13	157	5	5
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:ali	PREFIX_ADD		ali	PREFIX_ADD:NEW3	6	59	5	1
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:c	PREFIX_ADD		c	PREFIX_ADD:NEW1	6	52	5	13
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:ca	PREFIX_ADD		ca	PREFIX_ADD:NEW2	9	79	5	2
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:d	PREFIX_ADD		d	PREFIX_ADD:NEW1	23	318	5	2
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:de	PREFIX_ADD		de	PREFIX_ADD:NEW2	8	30	5	4
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:e	PREFIX_ADD		e	PREFIX_ADD:NEW1	13	90	5	7
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:es	PREFIX_ADD		es	PREFIX_ADD:NEW2	5	51	5	8
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:f	PREFIX_ADD		f	PREFIX_ADD:NEW1	7	49	5	12
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:for	PREFIX_ADD		for	PREFIX_ADD:NEW3	5	29	4	2
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:g	PREFIX_ADD		g	PREFIX_ADD:NEW1	5	26	5	16
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:i	PREFIX_ADD		i	PREFIX_ADD:NEW1	8	90	5	10
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:il	PREFIX_ADD		il	PREFIX_ADD:NEW2	5	53	5	7
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:l	PREFIX_ADD		l	PREFIX_ADD:NEW1	6	44	5	14
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:m	PREFIX_ADD		m	PREFIX_ADD:NEW1	20	104	5	3
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:me	PREFIX_ADD		me	PREFIX_ADD:NEW2	10	40	5	1
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:n	PREFIX_ADD		n	PREFIX_ADD:NEW1	8	89	5	11
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:p	PREFIX_ADD		p	PREFIX_ADD:NEW1	17	253	5	4
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:pa	PREFIX_ADD		pa	PREFIX_ADD:NEW2	6	45	5	6
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:pe	PREFIX_ADD		pe	PREFIX_ADD:NEW2	5	32	5	9
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:r	PREFIX_ADD		r	PREFIX_ADD:NEW1	11	60	5	8
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:s	PREFIX_ADD		s	PREFIX_ADD:NEW1	28	259	5	1
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:se	PREFIX_ADD		se	PREFIX_ADD:NEW2	8	141	5	3
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:t	PREFIX_ADD		t	PREFIX_ADD:NEW1	11	46	5	9
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:to	PREFIX_ADD		to	PREFIX_ADD:NEW2	6	108	5	5
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:u	PREFIX_ADD		u	PREFIX_ADD:NEW1	13	115	5	6
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_ADD:v	PREFIX_ADD		v	PREFIX_ADD:NEW1	5	74	5	15
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>al	PREFIX_REPLACE	a	al	PREFIX_REPLACE:OLD1_NEW2	7	38	5	12
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>an	PREFIX_REPLACE	a	an	PREFIX_REPLACE:OLD1_NEW2	6	47	5	20
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>d	PREFIX_REPLACE	a	d	PREFIX_REPLACE:OLD1_NEW1	7	99	5	18
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>de	PREFIX_REPLACE	a	de	PREFIX_REPLACE:OLD1_NEW2	6	37	5	22
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>do	PREFIX_REPLACE	a	do	PREFIX_REPLACE:OLD1_NEW2	6	49	5	19
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>e	PREFIX_REPLACE	a	e	PREFIX_REPLACE:OLD1_NEW1	7	270	5	15
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>fi	PREFIX_REPLACE	a	fi	PREFIX_REPLACE:OLD1_NEW2	6	34	5	24
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>me	PREFIX_REPLACE	a	me	PREFIX_REPLACE:OLD1_NEW2	6	37	5	23
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>pa	PREFIX_REPLACE	a	pa	PREFIX_REPLACE:OLD1_NEW2	6	27	5	25
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>s	PREFIX_REPLACE	a	s	PREFIX_REPLACE:OLD1_NEW1	7	111	5	17
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:a>u	PREFIX_REPLACE	a	u	PREFIX_REPLACE:OLD1_NEW1	7	52	5	23
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:an>u	PREFIX_REPLACE	an	u	PREFIX_REPLACE:OLD2_NEW1	5	31	5	9
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:c>d	PREFIX_REPLACE	c	d	PREFIX_REPLACE:OLD1_NEW1	6	422	5	29
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:c>me	PREFIX_REPLACE	c	me	PREFIX_REPLACE:OLD1_NEW2	6	69	5	18
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:c>n	PREFIX_REPLACE	c	n	PREFIX_REPLACE:OLD1_NEW1	6	120	5	32
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:d>di	PREFIX_REPLACE	d	di	PREFIX_REPLACE:OLD1_NEW2	6	385	5	13
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:d>dn	PREFIX_REPLACE	d	dn	PREFIX_REPLACE:OLD1_NEW2	6	82	5	16
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:d>h	PREFIX_REPLACE	d	h	PREFIX_REPLACE:OLD1_NEW1	6	415	5	30
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:d>l	PREFIX_REPLACE	d	l	PREFIX_REPLACE:OLD1_NEW1	7	131	5	16
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:d>m	PREFIX_REPLACE	d	m	PREFIX_REPLACE:OLD1_NEW1	11	461	5	2
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:d>me	PREFIX_REPLACE	d	me	PREFIX_REPLACE:OLD1_NEW2	7	113	5	6
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:d>n	PREFIX_REPLACE	d	n	PREFIX_REPLACE:OLD1_NEW1	9	510	5	8
IFORAL_1395_1411_GRAPHEMATIC	F01	PREFIX_REPLACE:d>p	PREFIX_REPLACE	d	p	PREFIX_REPLACE:OLD1_NEW1	12	464	5	1
