external_axis	target_section	target_folio	predictions	representation	gain_bits
REL_ENCLOSURE	A	f67	24	RAW_CHAR3	-1.96198382181
REL_ENCLOSURE	A	f67	24	PAGE_HOST_CHAR3	-2.54805357681
REL_ENCLOSURE	A	f67	24	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-8.12297872239
REL_ENCLOSURE	A	f68	31	RAW_CHAR3	0.60196648973
REL_ENCLOSURE	A	f68	31	PAGE_HOST_CHAR3	-1.21796993823
REL_ENCLOSURE	A	f68	31	BEHAVIOR_SELF_NEIGHBOR_NOPOS	11.0723335627
REL_EXPLICIT_ATTACHMENT	B	f75	24	RAW_CHAR3	0.417426751504
REL_EXPLICIT_ATTACHMENT	B	f75	24	PAGE_HOST_CHAR3	0.468922935865
REL_EXPLICIT_ATTACHMENT	B	f75	24	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-0.586964038555
REL_EXPLICIT_ATTACHMENT	B	f77	8	RAW_CHAR3	-0.327939670231
REL_EXPLICIT_ATTACHMENT	B	f77	8	PAGE_HOST_CHAR3	0.411973095851
REL_EXPLICIT_ATTACHMENT	B	f77	8	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-0.50529861311
REL_EXPLICIT_ATTACHMENT	B	f78	1	RAW_CHAR3	3.10699680978
REL_EXPLICIT_ATTACHMENT	B	f78	1	PAGE_HOST_CHAR3	3.09792154947
REL_EXPLICIT_ATTACHMENT	B	f78	1	BEHAVIOR_SELF_NEIGHBOR_NOPOS	2.31029779107
REL_EXPLICIT_ATTACHMENT	B	f80	4	RAW_CHAR3	3.62055621504
REL_EXPLICIT_ATTACHMENT	B	f80	4	PAGE_HOST_CHAR3	3.74617402101
REL_EXPLICIT_ATTACHMENT	B	f80	4	BEHAVIOR_SELF_NEIGHBOR_NOPOS	6.43925938025
REL_EXPLICIT_ATTACHMENT	B	f82	11	RAW_CHAR3	-1.35008057511
REL_EXPLICIT_ATTACHMENT	B	f82	11	PAGE_HOST_CHAR3	-0.662292366019
REL_EXPLICIT_ATTACHMENT	B	f82	11	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-6.48230631802
REL_EXPLICIT_ATTACHMENT	B	f83	2	RAW_CHAR3	-2.15976291541
REL_EXPLICIT_ATTACHMENT	B	f83	2	PAGE_HOST_CHAR3	-1.90641021938
REL_EXPLICIT_ATTACHMENT	B	f83	2	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-2.30365284421
REL_ARRAY_OR_GROUP	B	f75	24	RAW_CHAR3	-13.0258177577
REL_ARRAY_OR_GROUP	B	f75	24	PAGE_HOST_CHAR3	-9.29477253815
REL_ARRAY_OR_GROUP	B	f75	24	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-7.34826354058
REL_ARRAY_OR_GROUP	B	f77	8	RAW_CHAR3	-1.94091846778
REL_ARRAY_OR_GROUP	B	f77	8	PAGE_HOST_CHAR3	-4.19014611043
REL_ARRAY_OR_GROUP	B	f77	8	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-4.52514962776
REL_ARRAY_OR_GROUP	B	f78	1	RAW_CHAR3	0.0208205949743
REL_ARRAY_OR_GROUP	B	f78	1	PAGE_HOST_CHAR3	0.0203111740763
REL_ARRAY_OR_GROUP	B	f78	1	BEHAVIOR_SELF_NEIGHBOR_NOPOS	0.0241190739911
REL_ARRAY_OR_GROUP	B	f80	4	RAW_CHAR3	0.0154451407572
REL_ARRAY_OR_GROUP	B	f80	4	PAGE_HOST_CHAR3	-0.00282845505741
REL_ARRAY_OR_GROUP	B	f80	4	BEHAVIOR_SELF_NEIGHBOR_NOPOS	0.168004435403
REL_ARRAY_OR_GROUP	B	f82	11	RAW_CHAR3	-4.09598100487
REL_ARRAY_OR_GROUP	B	f82	11	PAGE_HOST_CHAR3	-1.24442068214
REL_ARRAY_OR_GROUP	B	f82	11	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-0.899797712803
REL_ARRAY_OR_GROUP	B	f83	2	RAW_CHAR3	-0.814077372876
REL_ARRAY_OR_GROUP	B	f83	2	PAGE_HOST_CHAR3	-0.79404657347
REL_ARRAY_OR_GROUP	B	f83	2	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-1.10202804539
REL_EXPLICIT_ATTACHMENT	P	f100	14	RAW_CHAR3	-4.14734439903
REL_EXPLICIT_ATTACHMENT	P	f100	14	PAGE_HOST_CHAR3	-2.94903490921
REL_EXPLICIT_ATTACHMENT	P	f100	14	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-1.8670825506
REL_EXPLICIT_ATTACHMENT	P	f102	8	RAW_CHAR3	-2.14653723776
REL_EXPLICIT_ATTACHMENT	P	f102	8	PAGE_HOST_CHAR3	-1.73215416949
REL_EXPLICIT_ATTACHMENT	P	f102	8	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-3.9406997041
REL_EXPLICIT_ATTACHMENT	P	f88	11	RAW_CHAR3	-2.68897305207
REL_EXPLICIT_ATTACHMENT	P	f88	11	PAGE_HOST_CHAR3	-1.23943134155
REL_EXPLICIT_ATTACHMENT	P	f88	11	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-1.91489545915
REL_EXPLICIT_ATTACHMENT	P	f89	17	RAW_CHAR3	-1.96742613632
REL_EXPLICIT_ATTACHMENT	P	f89	17	PAGE_HOST_CHAR3	-3.9726244864
REL_EXPLICIT_ATTACHMENT	P	f89	17	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-4.97732044849
REL_EXPLICIT_ATTACHMENT	P	f99	23	RAW_CHAR3	-1.45007259329
REL_EXPLICIT_ATTACHMENT	P	f99	23	PAGE_HOST_CHAR3	0.568733482276
REL_EXPLICIT_ATTACHMENT	P	f99	23	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-4.70981714798
REL_ARRAY_OR_GROUP	P	f100	14	RAW_CHAR3	-1.86493633479
REL_ARRAY_OR_GROUP	P	f100	14	PAGE_HOST_CHAR3	-2.3410040673
REL_ARRAY_OR_GROUP	P	f100	14	BEHAVIOR_SELF_NEIGHBOR_NOPOS	-4.7732366353
REL_ARRAY_OR_GROUP	P	f102	8	RAW_CHAR3	-1.04683162647
