scope	representation	page	top_to_top	top_to_bottom	bottom_to_top	bottom_to_bottom	correct_assignment_lead	complete_top_prose_lines	complete_bottom_prose_lines
COMPLETE_LINES_PRIMARY	RAW_CHAR3	f75v	0.117647058824	0.1375	0.120481927711	0.183333333333	0.042998464446	1	4
COMPLETE_LINES_PRIMARY	RAW_CHAR3	f83r	0.0806451612903	0.127659574468	0.0169491525424	0.0222222222222	-0.0417413434979	3	2
COMPLETE_LINES_PRIMARY	PAGE_HOST_CHAR3	f75v	0.134831460674	0.146341463415	0.0625	0.161290322581	0.0872803198402	1	4
COMPLETE_LINES_PRIMARY	PAGE_HOST_CHAR3	f83r	0.119047619048	0.128205128205	0	0	-0.00915750915751	3	2
COMPLETE_LINES_PRIMARY	SOURCE_FAMILY_CHAR3	f75v	0.25	0.240875912409	0.246376811594	0.271844660194	0.0345919361912	1	4
COMPLETE_LINES_PRIMARY	SOURCE_FAMILY_CHAR3	f83r	0.06	0.0975609756098	0.0425531914894	0.0789473684211	-0.00116679867807	3	2
ALL_AVAILABLE_SENSITIVITY	RAW_CHAR3	f75v	0.131578947368	0.160714285714	0.0829875518672	0.157894736842	0.045771846629	1	4
ALL_AVAILABLE_SENSITIVITY	RAW_CHAR3	f83r	0.0806451612903	0.0923076923077	0.0169491525424	0.015873015873	-0.0127386676867	3	2
ALL_AVAILABLE_SENSITIVITY	PAGE_HOST_CHAR3	f75v	0.137055837563	0.169590643275	0.0730337078652	0.159722222222	0.0541537086457	1	4
ALL_AVAILABLE_SENSITIVITY	PAGE_HOST_CHAR3	f83r	0.119047619048	0.0925925925926	0	0	0.026455026455	3	2
ALL_AVAILABLE_SENSITIVITY	SOURCE_FAMILY_CHAR3	f75v	0.194690265487	0.263440860215	0.132352941176	0.20987654321	0.00877300730508	1	4
ALL_AVAILABLE_SENSITIVITY	SOURCE_FAMILY_CHAR3	f83r	0.06	0.107142857143	0.0425531914894	0.0545454545455	-0.0351505940868	3	2
