control_id	world_index	transfer_gain_bits_per_event
AUGSBURG_ACCOUNTS_1402_1424	0	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	1	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	2	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	3	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	4	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	5	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	6	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	7	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	8	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	9	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	10	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	11	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	12	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	13	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	14	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	15	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	16	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	17	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	18	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	19	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	20	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	21	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	22	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	23	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	24	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	25	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	26	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	27	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	28	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	29	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	30	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	31	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	32	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	33	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	34	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	35	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	36	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	37	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	38	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	39	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	40	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	41	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	42	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	43	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	44	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	45	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	46	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	47	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	48	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	49	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	50	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	51	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	52	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	53	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	54	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	55	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	56	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	57	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	58	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	59	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	60	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	61	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	62	-0.046097419428
AUGSBURG_ACCOUNTS_1402_1424	63	-0.046097419428
ARBITRARY_LOCAL_CODEBOOK	0	-0.003032360099
ARBITRARY_LOCAL_CODEBOOK	1	-0.003186810986
ARBITRARY_LOCAL_CODEBOOK	2	-0.003056386406
ARBITRARY_LOCAL_CODEBOOK	3	-0.003530499078
ARBITRARY_LOCAL_CODEBOOK	4	-0.003186810986
ARBITRARY_LOCAL_CODEBOOK	5	-0.003554525385
ARBITRARY_LOCAL_CODEBOOK	6	-0.002688672007
ARBITRARY_LOCAL_CODEBOOK	7	-0.003055246790
ARBITRARY_LOCAL_CODEBOOK	8	-0.003056386406
ARBITRARY_LOCAL_CODEBOOK	9	-0.003163924295
ARBITRARY_LOCAL_CODEBOOK	10	-0.002688672007
ARBITRARY_LOCAL_CODEBOOK	11	-0.003186810986
ARBITRARY_LOCAL_CODEBOOK	12	-0.003033499715
ARBITRARY_LOCAL_CODEBOOK	13	-0.003530499078
ARBITRARY_LOCAL_CODEBOOK	14	-0.003033499715
ARBITRARY_LOCAL_CODEBOOK	15	-0.003553385769
ARBITRARY_LOCAL_CODEBOOK	16	-0.003056386406
ARBITRARY_LOCAL_CODEBOOK	17	-0.003056386406
ARBITRARY_LOCAL_CODEBOOK	18	-0.002689811623
ARBITRARY_LOCAL_CODEBOOK	19	-0.002665785316
ARBITRARY_LOCAL_CODEBOOK	20	-0.002689811623
ARBITRARY_LOCAL_CODEBOOK	21	-0.003055246790
ARBITRARY_LOCAL_CODEBOOK	22	-0.003032360099
ARBITRARY_LOCAL_CODEBOOK	23	-0.003186810986
ARBITRARY_LOCAL_CODEBOOK	24	-0.003187950602
ARBITRARY_LOCAL_CODEBOOK	25	-0.003530499078
ARBITRARY_LOCAL_CODEBOOK	26	-0.003056386406
ARBITRARY_LOCAL_CODEBOOK	27	-0.003163924295
ARBITRARY_LOCAL_CODEBOOK	28	-0.002689811623
ARBITRARY_LOCAL_CODEBOOK	29	-0.003187950602
