control_id	split	held_value	prior_mass	model	events	bits	top1
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	SHAPE_CONTEXT	700	162.758310115542	672
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	RECORD_CONTEXT	700	157.797674738238	672
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	NONWRAPPER_COMPILER	700	151.257160861308	674
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	EXACT_HOST_RICH	700	162.184731174335	674
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	EXACT_HOST_X_POSITION_RICH	700	171.261519123001	672
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	EXACT_HOST_SHAPE	700	160.601893751788	672
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F00	11.0	EXACT_HOST_X_POSITION_SHAPE	700	168.084891171018	672
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	SHAPE_CONTEXT	548	125.183840768831	528
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	RECORD_CONTEXT	548	117.610947004984	528
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	NONWRAPPER_COMPILER	548	109.970205779357	530
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	EXACT_HOST_RICH	548	95.790179679581	528
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	EXACT_HOST_X_POSITION_RICH	548	96.263120741837	528
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	EXACT_HOST_SHAPE	548	97.005904381163	528
AUGSBURG_ACCOUNTS_1402_1424	HELD_PHYSICAL_FOLIO	F:AUGSBURG_ACCOUNTS_1402_1424:F01	11.0	EXACT_HOST_X_POSITION_SHAPE	548	96.082514692212	528
