world	held_folio_mrr	held_section_mrr	held_hand_mrr	max3_null_centered_excess	claim_state
0	0.231820795676	0.114002286338	0.098592317324	0.006853064680	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
1	0.230382123234	0.099407780320	0.110560841544	0.007303733980	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
2	0.236427215743	0.100068053186	0.129161577156	0.025904469593	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
3	0.221130812689	0.097668075590	0.096474297992	-0.006782809572	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
4	0.217201729833	0.131675434496	0.100020386902	0.024526212837	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
5	0.235110261988	0.109965627610	0.119899241126	0.016642133562	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
6	0.230154551111	0.106136843853	0.122415796726	0.019158689162	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
7	0.227654375898	0.112853659625	0.107771574299	0.005704437967	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
8	0.224911707308	0.112005244674	0.096290165062	0.004856023016	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
9	0.229544589489	0.100746408276	0.080305858009	-0.001804008620	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
10	0.221915760320	0.095957751060	0.134317648754	0.031060541190	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
11	0.228100847055	0.114700300072	0.086434148419	0.007551078413	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
12	0.225071790512	0.111996074225	0.094900965995	0.004846852566	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
13	0.219470222602	0.110676824364	0.136982934502	0.033725826938	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
14	0.253161716361	0.117638634735	0.105900694394	0.021813118252	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
15	0.239016113572	0.111859968076	0.105673699946	0.007667515463	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
16	0.214473549942	0.088152662189	0.128416758307	0.025159650744	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
17	0.240470737123	0.105878873091	0.068501420388	0.009122139013	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
18	0.215369833776	0.118388038916	0.102532421544	0.011238817257	NEIGHBOR_ASSIGNMENT_FREQUENCY_STRATIFIED_NULL
