panel	representation	worlds	seed	observed_gain_bits	local_inclusive_p	max_representation_inclusive_p	preserves
ALL_GDT095_TOKENS	RAW_CHAR3	10000	109001	-20.7883711881	0.331866813319	0.399060093991	target_physical_folio;complete_19_token_vector;formal_predictions
ALL_GDT095_TOKENS	RESIDUAL_HOST_CHAR3	10000	109001	-23.825310605	0.29897010299	0.399060093991	target_physical_folio;complete_19_token_vector;formal_predictions
ALL_GDT095_TOKENS	PAGE_HOST_CHAR3	10000	109001	-31.7264601179	0.305869413059	0.399060093991	target_physical_folio;complete_19_token_vector;formal_predictions
ALL_GDT095_TOKENS	EDGE_STRIPPED_CHAR3	10000	109001	-37.2650099624	0.442655734427	0.399060093991	target_physical_folio;complete_19_token_vector;formal_predictions
ALL_GDT095_TOKENS	EDGE_ONLY	10000	109001	-103.293863492	0.433756624338	0.399060093991	target_physical_folio;complete_19_token_vector;formal_predictions
ALL_GDT095_TOKENS	COMPILER_ACTIVE	10000	109001	-48.9002084664	0.04499550045	0.399060093991	target_physical_folio;complete_19_token_vector;formal_predictions
ALL_GDT095_TOKENS	PAGE_HOST_PLUS_COMPILER_ACTIVE	10000	109001	-24.2311414853	0.308369163084	0.399060093991	target_physical_folio;complete_19_token_vector;formal_predictions
ALL_GDT095_TOKENS	STA_FAMILY_CHAR3	10000	109001	-56.5991652039	0.177882211779	0.399060093991	target_physical_folio;complete_19_token_vector;formal_predictions
TARGET_CAPACITY_GE3	RAW_CHAR3	10000	109001	-20.1464561793	0.181881811819	0.258174182582	target_physical_folio;complete_19_token_vector;formal_predictions
TARGET_CAPACITY_GE3	RESIDUAL_HOST_CHAR3	10000	109001	-24.3833436376	0.172382761724	0.258174182582	target_physical_folio;complete_19_token_vector;formal_predictions
TARGET_CAPACITY_GE3	PAGE_HOST_CHAR3	10000	109001	-30.1766231279	0.152884711529	0.258174182582	target_physical_folio;complete_19_token_vector;formal_predictions
TARGET_CAPACITY_GE3	EDGE_STRIPPED_CHAR3	10000	109001	-36.6669921269	0.320667933207	0.258174182582	target_physical_folio;complete_19_token_vector;formal_predictions
TARGET_CAPACITY_GE3	EDGE_ONLY	10000	109001	-72.7337288078	0.425057494251	0.258174182582	target_physical_folio;complete_19_token_vector;formal_predictions
TARGET_CAPACITY_GE3	COMPILER_ACTIVE	10000	109001	-31.5924280012	0.032896710329	0.258174182582	target_physical_folio;complete_19_token_vector;formal_predictions
TARGET_CAPACITY_GE3	PAGE_HOST_PLUS_COMPILER_ACTIVE	10000	109001	-20.3566639299	0.159684031597	0.258174182582	target_physical_folio;complete_19_token_vector;formal_predictions
TARGET_CAPACITY_GE3	STA_FAMILY_CHAR3	10000	109001	-54.2581915287	0.165783421658	0.258174182582	target_physical_folio;complete_19_token_vector;formal_predictions
