model	held_relation_id	coefficient	weight	training_mean	training_sd
HOST_IDENTITY	MHI002	INTERCEPT	0.19999999999	NA	NA
HOST_IDENTITY	MHI002	PAGE_HOST_IDENTITY	0.119584576835	0.112219092808	0.0689081497974
HOST_IDENTITY	MHI003	INTERCEPT	0.19999999999	NA	NA
HOST_IDENTITY	MHI003	PAGE_HOST_IDENTITY	0.0793993189452	0.128606393838	0.0646699510619
HOST_IDENTITY	MHI004	INTERCEPT	0.19999999999	NA	NA
HOST_IDENTITY	MHI004	PAGE_HOST_IDENTITY	0.144697302874	0.0999138853276	0.0577472667673
HOST_IDENTITY	MHI006	INTERCEPT	0.19999999999	NA	NA
HOST_IDENTITY	MHI006	PAGE_HOST_IDENTITY	0.0034262057668	0.110601685515	0.0627797029576
HOST_IDENTITY	MHI007	INTERCEPT	0.19999999999	NA	NA
HOST_IDENTITY	MHI007	PAGE_HOST_IDENTITY	0.0572526729523	0.121434560312	0.068101550458
HOST_CHAR3	MHI002	INTERCEPT	0.19999999999	NA	NA
HOST_CHAR3	MHI002	PAGE_HOST_CHAR3	0.138896569637	0.190615460603	0.0523545207665
HOST_CHAR3	MHI003	INTERCEPT	0.19999999999	NA	NA
HOST_CHAR3	MHI003	PAGE_HOST_CHAR3	0.162277064169	0.19071724967	0.0529362098663
HOST_CHAR3	MHI004	INTERCEPT	0.19999999999	NA	NA
HOST_CHAR3	MHI004	PAGE_HOST_CHAR3	0.183572593496	0.175487647084	0.0433790157632
HOST_CHAR3	MHI006	INTERCEPT	0.19999999999	NA	NA
HOST_CHAR3	MHI006	PAGE_HOST_CHAR3	0.0868389261621	0.187545062363	0.0465207300992
HOST_CHAR3	MHI007	INTERCEPT	0.19999999999	NA	NA
HOST_CHAR3	MHI007	PAGE_HOST_CHAR3	0.131775742227	0.189813372846	0.0537042882441
HOST_BOTH	MHI002	INTERCEPT	0.19999999999	NA	NA
HOST_BOTH	MHI002	PAGE_HOST_IDENTITY	0.0416922333153	0.112219092808	0.0689081497974
HOST_BOTH	MHI002	PAGE_HOST_CHAR3	0.10914159036	0.190615460603	0.0523545207665
HOST_BOTH	MHI003	INTERCEPT	0.19999999999	NA	NA
HOST_BOTH	MHI003	PAGE_HOST_IDENTITY	-0.0865951431679	0.128606393838	0.0646699510619
HOST_BOTH	MHI003	PAGE_HOST_CHAR3	0.22590653822	0.19071724967	0.0529362098663
HOST_BOTH	MHI004	INTERCEPT	0.19999999999	NA	NA
HOST_BOTH	MHI004	PAGE_HOST_IDENTITY	0.0547726423541	0.0999138853276	0.0577472667673
HOST_BOTH	MHI004	PAGE_HOST_CHAR3	0.150941288094	0.175487647084	0.0433790157632
HOST_BOTH	MHI006	INTERCEPT	0.19999999999	NA	NA
HOST_BOTH	MHI006	PAGE_HOST_IDENTITY	-0.0837184844519	0.110601685515	0.0627797029576
HOST_BOTH	MHI006	PAGE_HOST_CHAR3	0.139236325727	0.187545062363	0.0465207300992
HOST_BOTH	MHI007	INTERCEPT	0.19999999999	NA	NA
HOST_BOTH	MHI007	PAGE_HOST_IDENTITY	-0.0488836805609	0.121434560312	0.068101550458
HOST_BOTH	MHI007	PAGE_HOST_CHAR3	0.163507270625	0.189813372846	0.0537042882441
RAW_CHAR3	MHI002	INTERCEPT	0.19999999999	NA	NA
RAW_CHAR3	MHI002	RAW_CHAR3	0.0522461723865	0.213524092681	0.0640981834613
RAW_CHAR3	MHI003	INTERCEPT	0.19999999999	NA	NA
RAW_CHAR3	MHI003	RAW_CHAR3	0.00221977918444	0.213888797104	0.0695991124604
RAW_CHAR3	MHI004	INTERCEPT	0.19999999999	NA	NA
RAW_CHAR3	MHI004	RAW_CHAR3	0.0618615595645	0.207062641949	0.0557112673532
RAW_CHAR3	MHI006	INTERCEPT	0.19999999999	NA	NA
RAW_CHAR3	MHI006	RAW_CHAR3	-0.0492888588947	0.214638906217	0.0604008532847
RAW_CHAR3	MHI007	INTERCEPT	0.19999999999	NA	NA
RAW_CHAR3	MHI007	RAW_CHAR3	0.00719305013081	0.218195859379	0.0681052276646
COMPILER	MHI002	INTERCEPT	0.19999999999	NA	NA
COMPILER	MHI002	COMPILER_SIGNATURE	-0.072916317302	0.270161637786	0.0811873194471
COMPILER	MHI003	INTERCEPT	0.19999999999	NA	NA
COMPILER	MHI003	COMPILER_SIGNATURE	-0.0416792613485	0.251993340191	0.0821290616088
COMPILER	MHI004	INTERCEPT	0.19999999999	NA	NA
COMPILER	MHI004	COMPILER_SIGNATURE	0.00615004309961	0.257111160266	0.074369226591
COMPILER	MHI006	INTERCEPT	0.19999999999	NA	NA
COMPILER	MHI006	COMPILER_SIGNATURE	-0.0899683963745	0.263635326944	0.0870191708991
COMPILER	MHI007	INTERCEPT	0.19999999999	NA	NA
COMPILER	MHI007	COMPILER_SIGNATURE	-0.0918243757412	0.259985030321	0.090757572838
ALL_FOUR	MHI002	INTERCEPT	0.19999999999	NA	NA
ALL_FOUR	MHI002	PAGE_HOST_IDENTITY	-0.00952303165643	0.112219092808	0.0689081497974
ALL_FOUR	MHI002	PAGE_HOST_CHAR3	0.281032083454	0.190615460603	0.0523545207665
ALL_FOUR	MHI002	RAW_CHAR3	-0.101966656601	0.213524092681	0.0640981834613
ALL_FOUR	MHI002	COMPILER_SIGNATURE	-0.134021749463	0.270161637786	0.0811873194471
ALL_FOUR	MHI003	INTERCEPT	0.19999999999	NA	NA
ALL_FOUR	MHI003	PAGE_HOST_IDENTITY	0.00848538117216	0.128606393838	0.0646699510619
ALL_FOUR	MHI003	PAGE_HOST_CHAR3	0.39257596495	0.19071724967	0.0529362098663
ALL_FOUR	MHI003	RAW_CHAR3	-0.255472366811	0.213888797104	0.0695991124604
ALL_FOUR	MHI003	COMPILER_SIGNATURE	-0.0814920370074	0.251993340191	0.0821290616088
ALL_FOUR	MHI004	INTERCEPT	0.19999999999	NA	NA
ALL_FOUR	MHI004	PAGE_HOST_IDENTITY	0.105851512279	0.0999138853276	0.0577472667673
ALL_FOUR	MHI004	PAGE_HOST_CHAR3	0.312284718244	0.175487647084	0.0433790157632
ALL_FOUR	MHI004	RAW_CHAR3	-0.229847892421	0.207062641949	0.0557112673532
ALL_FOUR	MHI004	COMPILER_SIGNATURE	-0.0383289027333	0.257111160266	0.074369226591
ALL_FOUR	MHI006	INTERCEPT	0.19999999999	NA	NA
ALL_FOUR	MHI006	PAGE_HOST_IDENTITY	-0.0781406244021	0.110601685515	0.0627797029576
ALL_FOUR	MHI006	PAGE_HOST_CHAR3	0.273446893487	0.187545062363	0.0465207300992
ALL_FOUR	MHI006	RAW_CHAR3	-0.118414613809	0.214638906217	0.0604008532847
ALL_FOUR	MHI006	COMPILER_SIGNATURE	-0.136839176329	0.263635326944	0.0870191708991
ALL_FOUR	MHI007	INTERCEPT	0.19999999999	NA	NA
ALL_FOUR	MHI007	PAGE_HOST_IDENTITY	-0.113145735503	0.121434560312	0.068101550458
ALL_FOUR	MHI007	PAGE_HOST_CHAR3	0.353163293493	0.189813372846	0.0537042882441
ALL_FOUR	MHI007	RAW_CHAR3	-0.044082761177	0.218195859379	0.0681052276646
ALL_FOUR	MHI007	COMPILER_SIGNATURE	-0.227490221101	0.259985030321	0.090757572838
