scope	system	instrument_level	stratum	metric	gdt171_value	gdt172_value	delta	material	material_rule	jaccard	retained	lost	gained
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	host_information_fraction	0.969986193733822	0.963420087758062	-0.006566105975760017	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	full_tuple_information_fraction	0.9983604378126825	0.9983604378126825	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	raw_surface_information_fraction	0.9863431609969447	0.9863431609969447	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	host_decoder_coverage	0.9049203291892839	0.9054456312379618	0.0005253020486779558	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	host_decoder_accuracy	0.8972523219814241	0.8810674917810868	-0.01618483020033734	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	full_decoder_coverage	0.08212222027665908	0.08212222027665908	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	full_decoder_accuracy	0.8528784648187633	0.8528784648187633	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	raw_decoder_coverage	0.7996848187707932	0.7996848187707932	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	SURFACE_ONLY	FREQUENT_LEXICAL_ID	raw_decoder_accuracy	0.917232318808846	0.917232318808846	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	host_information_fraction	0.9800652153634796	0.9801728629400649	0.00010764757658532353	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	full_tuple_information_fraction	0.9983604378126825	0.9983604378126825	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	raw_surface_information_fraction	0.9863431609969447	0.9863431609969447	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	host_decoder_coverage	0.8322535457888286	0.8329539485203993	0.0007004027315706818	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	host_decoder_accuracy	0.9093204292026089	0.9079251629178053	-0.0013952662848035757	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	full_decoder_coverage	0.08212222027665908	0.08212222027665908	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	full_decoder_accuracy	0.8528784648187633	0.8528784648187633	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	raw_decoder_coverage	0.7996848187707932	0.7996848187707932	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	VMANUS_ANNOTATION_ASSISTED	FREQUENT_LEXICAL_ID	raw_decoder_accuracy	0.917232318808846	0.917232318808846	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	ORACLE_CEILING	FREQUENT_LEXICAL_ID	host_information_fraction	0.984695668405417	0.984695668405417	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	ORACLE_CEILING	FREQUENT_LEXICAL_ID	full_tuple_information_fraction	0.9913893030663133	0.9913893030663133	0.0	0	BELOW_0.05	NA	NA	NA	NA
FREQUENT_ID_RECOVERY	SYSTEM_A_V3_UNCHANGED_LITERAL	ORACLE_CEILING	FREQUENT_LEXICAL_ID	raw_surface_information_fraction	0.9863431609969447	0.9863431609969447	0.0	0	BELOW_0.05	NA	NA	NA	NA
