control_id	view	representation	subset_mask	subset	world_index	held_bits
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	0	66480.971263965039
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	1	66643.825866636151
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	2	66608.454873475770
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	3	66596.406528134088
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	4	66546.625136411953
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	5	66447.888220594701
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	6	66515.677817778982
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	7	66610.248420439253
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	8	66339.720117794830
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	9	66446.807730533765
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	10	66509.777540523704
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	11	66520.377040980951
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	12	66532.940250794694
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	13	66535.382488236835
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	14	66487.060811621894
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	15	66506.191207254917
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	16	66644.852947437204
LATIN_15C_GRAPHEMATIC	LENGTH_MATCHED_OVERLAY	PUBLISHED_EXACT_CONTEXT	0	BASE_NO_EDGE	17	66556.735985534790
