system	scope_type	scope_value	occurrence_bin	total_groups	total_next_events	eligible_hosts	eligible_next_events	event_coverage	physical_folios	held_gain_bits	held_bits_per_event	mean_partner_set_overlap	mean_null_overlap	mean_overlap_excess	mean_pairwise_jsd_bits	mean_null_jsd_bits	mean_jsd_excess	mean_pooled_target_entropy_bits	mean_within_folio_entropy_bits	powered
VOYNICH	GLOBAL	ALL	N16_63	8448	7305	42	1222	0.1672826830937714	91	-911.7570568874141	-0.746118704490519	0.029688105089370174	0.030935186590904835	-0.0012470815015346623	0.04602789962860084	0.04589241302473715	0.00013548660386369539	4.176752269892355	0.4123355110198434	1
VOYNICH	GLOBAL	ALL	N2_4	8448	7305	207	557	0.07624914442162901	91	-112.25219568969054	-0.20152997430824154	0.0249597423510467	0.027350040257648953	-0.002390297906602254	0.1639474333165371	0.16295302164249054	0.0009944116740465748	1.3261802135850216	0.028985507246376812	1
VOYNICH	GLOBAL	ALL	N5_15	8448	7305	117	950	0.1300479123887748	91	-472.99165223336036	-0.4978859497193267	0.0248315628657509	0.025751726565862516	-0.0009201637001116166	0.08876633254893516	0.08877694108430977	-1.0608535374594879e-05	2.7870332849629977	0.15776210093458376	1
VOYNICH	GLOBAL	ALL	N64_PLUS	8448	7305	22	3923	0.5370294318959616	91	-3438.4912404835663	-0.8764953455221938	0.03306026314854204	0.03840408784280361	-0.0053438246942615775	0.029316879494074313	0.028529851182160035	0.0007870283119142777	5.532552501848181	1.1688310701424547	1
VOYNICH	REGISTER	HERBAL_A	N16_63	2504	2070	19	515	0.24879227053140096	46	-434.97428220519623	-0.8446102567091189	0.042638403605120924	0.042813783618021385	-0.00017538001290046042	0.0492453284494948	0.04972912697212489	-0.000483798522630094	3.9997790553680037	0.45605851172271655	1
VOYNICH	REGISTER	HERBAL_A	N2_4	2504	2070	87	219	0.10579710144927536	46	-43.8246954368555	-0.2001127645518516	0.034482758620689655	0.0383441091954023	-0.0038613505747126437	0.1673485735756066	0.16568402554744863	0.0016645480281579754	1.2235358718050033	0.0038314176245210726	1
VOYNICH	REGISTER	HERBAL_A	N5_15	2504	2070	50	400	0.1932367149758454	46	-208.66590261065036	-0.5216647565266259	0.026668109668109667	0.025609107255591634	0.0010590024125180378	0.09068871291908918	0.09075174764364459	-6.303472455539305e-05	2.7444953624637196	0.14737722210397702	1
VOYNICH	REGISTER	HERBAL_A	N64_PLUS	2504	2070	5	640	0.30917874396135264	46	-674.8249829255913	-1.0544140358212364	0.03896531768436776	0.041704238064142515	-0.002738920379774752	0.031427094230947986	0.031666784854682675	-0.00023969062373469034	5.491522498245172	1.3799930983116708	1
VOYNICH	REGISTER	HERBAL_B	N16_63	731	640	9	268	0.41875	15	-279.16996052986605	-1.0416789572009928	0.029981910472944493	0.042232921338662514	-0.01225101086571802	0.07606753039072922	0.07101246357002788	0.005055066820701346	4.151229159607034	1.1174950505053347	1
VOYNICH	REGISTER	HERBAL_B	N2_4	731	640	39	104	0.1625	15	-12.786023649857944	-0.12294253509478792	0.038461538461538464	0.038461538461538464	0.0	0.1646326382975174	0.1646326382975174	2.846725704167068e-18	1.2952059830539124	0.07264957264957264	1
