control_id	view	representation	subset_mask	subset	representation_changes_across_folds	observed_base_minus_model_bits_per_event	events	scoring_folds	observed_bits	null_worlds	null_mean_bits	null_sd_bits	saving_bits	saving_bits_per_event	null_z
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	0	BASE_NO_EDGE	400855	0.000000000000	4476	91	58837.590746610949	0	NA	NA	NA	NA	NA
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	1	OUTER_WRAPPER	400855	0.022549920972	4476	91	58736.657300338389	0	NA	NA	NA	NA	NA
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	2	LOCAL_FRAME	400855	0.012695255505	4476	91	58780.766782968487	0	NA	NA	NA	NA	NA
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	3	OUTER_WRAPPER+LOCAL_FRAME	400855	0.031463304948	4476	91	58696.760993661672	0	NA	NA	NA	NA	NA
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	4	RIGHT_FAMILY	400855	0.060976902465	4476	91	58564.658131179705	0	NA	NA	NA	NA	NA
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	5	OUTER_WRAPPER+RIGHT_FAMILY	400855	0.073072115608	4476	91	58510.519957148528	0	NA	NA	NA	NA	NA
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	6	LOCAL_FRAME+RIGHT_FAMILY	400855	0.065448545431	4476	91	58544.643057262940	0	NA	NA	NA	NA	NA
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	7	OUTER_WRAPPER+LOCAL_FRAME+RIGHT_FAMILY	400855	0.057233378337	4476	91	58581.414145173956	0	NA	NA	NA	NA	NA
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	8	DISPLAY_RENDERER	400855	0.120299926024	4476	91	58299.128277728945	0	NA	NA	NA	NA	NA
ABBREVIATION_HEAVY_MEDIEVAL	LENGTH_MATCHED_OVERLAY	LOFO_SAFE	9	OUTER_WRAPPER+DISPLAY_RENDERER	400855	0.150082327108	4476	91	58165.822250474812	0	NA	NA	NA	NA	NA
