claim_id	status	artifact_role	path	bytes	sha256
G00_RUNTIME	CORE	interpreter	vpy	335	04c034d10798c308c7425998ea1efd6da641fa955d5001c7ebd0c4aa1ee76275
G00_TRANSCRIPTION	CORE	manual_reading	transcription/sources/ZL3b-n.txt	411671	bf5b6d4ac1e3a51b1847a9c388318d609020441ccd56984c901c32b09beccafc
G00_TRANSCRIPTION	CORE	manual_reading	transcription/sources/IT2a-n.txt	342104	7f27a8b0feed8f6de0a99900df6bf912dd1d295c38e5f830bac8b41c3f536fb5
G00_TRANSCRIPTION	CORE	manual_reading	transcription/sources/RF1b-e.txt	362373	e7d3238e35743e06c63367a933909ec37b1e2de7ada3a1b449447eafa1918782
G00_RUNTIME	CORE	parser	voynich-manuscript-decoding-artifacts/voynich_fast_state_graph.py	29524	6a982a23375de33d1d1e3e91642b2a95785f36b30ba55fb8e0906d5874993ba2
G00_RUNTIME	CORE	parser	voynich-manuscript-decoding-artifacts/voynich_paradigm_decoder.py	49209	f59f6eaa28b18affadcd6f3fc11d385dcf8075ff36062791d95354ab3c31884b
G00_RUNTIME	CORE	shared_parser	archive_pre_reset_2026-08-06/semantic_assumptions/common.py	8456	32ac6d1b710ab8b0611a1d4ec4cb111bb5f992b147c4a813c7c8677eb8f26e6e
G01_LAYERED_COMPOSITION	CONFIRMED	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/typology_neutral_structure_report.md	5760	f999037391017708045840544e9095a60cb685a711b4753e1282b72832177790
G01_LAYERED_COMPOSITION	CONFIRMED	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/typology_neutral_structure_results.json	34310	0503628c2e2951f409be98f085e414211b86703e324f0a2c5f32b53052710990
G01_LAYERED_COMPOSITION	CONFIRMED	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_typology_neutral_structure.py	41189	6477324ec7365f24417dd42c0ed5336e0b3ba8d7a1314f0cc12bfab34328fcb7
G02_LINE_RESET	CONFIRMED	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/writing_order_line_reset_report.md	1080	bcf655fa3479ac91a778590337ad06ff695ee891f4cb3ef4c7c0d0bd199cda38
G02_LINE_RESET	CONFIRMED	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/writing_order_line_reset_results.json	208430	2f6ff63ad2163a24b0558b51e44df67a100f04599fd785a4b50a11d53dd4362a
G02_LINE_RESET	CONFIRMED	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_writing_order_line_reset.py	13957	f7c49a56a55d1e04095d5c1346605b6c1c6a9bf415acac92add65d52f5a09196
G03_EXACT_TRANSITIONS	CONFIRMED_POSITION_LOCAL	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/exact_role_transition_atlas_report.md	4347	719600c974475ef0d04c1ce0b3c20fbedeb7f4e7f77b2fcecbf7c6cf3db914f4
G03_EXACT_TRANSITIONS	CONFIRMED_POSITION_LOCAL	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/exact_role_transition_atlas_results.json	84228	550888a7ca05f2a151bdc7476e12c4bf3e97730a74a443bb60e418e79315cd15
G03_EXACT_TRANSITIONS	CONFIRMED_POSITION_LOCAL	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_exact_role_transition_atlas.py	40267	852b0e8870a043f92c78ea732572303044e224c5a1775b13f47c162773a64053
G04_INITIAL_CARRIERS	CONFIRMED_QUALIFIED	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/initial_bare_carrier_state_system_report.md	2125	389de2d37535fb2a3562f21ede017204aac591de24078c4d7d73d3a13e98f1e9
G04_INITIAL_CARRIERS	CONFIRMED_QUALIFIED	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/initial_bare_carrier_state_system_results.json	29958	32b9a6c5fe606650a7092d3ec29d66d20c85f840322778df647d9a75f492ffe8
G04_INITIAL_CARRIERS	CONFIRMED_QUALIFIED	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_initial_bare_carrier_state_system.py	20791	7426a9f2b98ad81af886ce4c90acc3eaa9d56fbb60ec94760fc8678fc93a1d34
G05_DETACHED_COMPLETION	CONFIRMED	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/detached_formal_suffix_paradigm_report.md	2392	ec235b12ac9d2f4643a2514aed3106be9548cc2af3620b9502f2ba6542163bfd
G05_DETACHED_COMPLETION	CONFIRMED	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/detached_formal_suffix_paradigm_results.json	12159	c1ab11b2a62ef9e49f75589dfb85c6e460ac88740bfa29ee5ebc9cbca35d22f2
G05_DETACHED_COMPLETION	CONFIRMED	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_detached_formal_suffix_paradigm.py	19662	e32357fdbf8002875db92dc58c3eea0d2c854d9c80e9ae734b44a75787964aa9
