claim_id	status	artifact_role	path
G00_RUNTIME	CORE	interpreter	vpy
G00_TRANSCRIPTION	CORE	manual_reading	transcription/sources/ZL3b-n.txt
G00_TRANSCRIPTION	CORE	manual_reading	transcription/sources/IT2a-n.txt
G00_TRANSCRIPTION	CORE	manual_reading	transcription/sources/RF1b-e.txt
G00_RUNTIME	CORE	parser	voynich-manuscript-decoding-artifacts/voynich_fast_state_graph.py
G00_RUNTIME	CORE	parser	voynich-manuscript-decoding-artifacts/voynich_paradigm_decoder.py
G00_RUNTIME	CORE	shared_parser	archive_pre_reset_2026-08-06/semantic_assumptions/common.py
G01_LAYERED_COMPOSITION	CONFIRMED	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/typology_neutral_structure_report.md
G01_LAYERED_COMPOSITION	CONFIRMED	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/typology_neutral_structure_results.json
G01_LAYERED_COMPOSITION	CONFIRMED	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_typology_neutral_structure.py
G02_LINE_RESET	CONFIRMED	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/writing_order_line_reset_report.md
G02_LINE_RESET	CONFIRMED	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/writing_order_line_reset_results.json
G02_LINE_RESET	CONFIRMED	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_writing_order_line_reset.py
G03_EXACT_TRANSITIONS	CONFIRMED_POSITION_LOCAL	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/exact_role_transition_atlas_report.md
G03_EXACT_TRANSITIONS	CONFIRMED_POSITION_LOCAL	results	archive_pre_reset_2026-08-06/semantic_assumptions/results/exact_role_transition_atlas_results.json
G03_EXACT_TRANSITIONS	CONFIRMED_POSITION_LOCAL	runner	archive_pre_reset_2026-08-06/semantic_assumptions/run_exact_role_transition_atlas.py
G04_INITIAL_CARRIERS	CONFIRMED_QUALIFIED	report	archive_pre_reset_2026-08-06/semantic_assumptions/results/initial_bare_carrier_state_system_report.md
