channel	positive_state	negative_state	candidate_id	formal_feature	aliases	feature_level	label	n	positive_n	negative_n	feature_present_n	positive_with_feature	negative_with_feature	direction	cmh_z	nuisance_permutation_worlds	nuisance_local_p	nuisance_maxT_p	topology_local_p	nuisance_mobile_rows	topology_mobile_rows	opportunity_local_p	opportunity_mobile_rows	lofo_gain_bits	selector_paid_gain_bits	positive_held_folios	held_folios	held_folio_gains	leave_section_gain_bits	positive_held_sections	held_section_gains	confidence_restricted_lofo_gain_bits	support_folios	support_pages	support_sections	per_array_counts	reading_stability	alternative_bearing_rows	obvious_confounds	channel_rank
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	OPEN_OR_COMMUNAL	649e843b650e52	FIRST_GROUP_PREFIX_3:AQA		FIRST_GROUP_PREFIX_3	WEAK	29	16	13	12	5	7	PRESENT_DEPLETED	-1.709530471	1024	0.160975610	0.974634146	0.085853659	26	5	0.000975610	2	2.758289377	-10.499098466	2	4	f77:2.042616;f80:-0.096133;f82:-0.037380;f83:0.849186	NOT_POWERED	NOT_POWERED	NOT_POWERED	2.758289377	4	6	1	f77r:P4/1:N0/0;f77v:P3/1:N0/0;f80r:P0/0:N4/2;f82r:P0/0:N7/4;f82v:P3/1:N2/1;f83r:P2/0:N0/0;f83v:P4/2:N0/0	FAMILY_LEVEL_ALL_THREE_CONSENSUS	3	LOW_TOPOLOGY_MOBILITY;LOW_OPPORTUNITY_MOBILITY;SINGLE_SECTION_SUPPORT;GDT327_SPARSE	1
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	OPEN_OR_COMMUNAL	2231030de0ac24	FAMILY_2GRAM:QA		FAMILY_2GRAM	LIKELY_PAGE_CONFOUND	29	16	13	17	6	11	PRESENT_DEPLETED	-2.946794106	1024	0.005853659	0.024390244	0.000975610	26	5	0.000975610	2	2.961892163	-10.295495680	3	4	f77:2.111332;f80:0.282763;f82:-0.622343;f83:1.190140	NOT_POWERED	NOT_POWERED	NOT_POWERED	2.961892163	4	7	1	f77r:P4/1:N0/0;f77v:P3/1:N0/0;f80r:P0/0:N4/3;f82r:P0/0:N7/6;f82v:P3/1:N2/2;f83r:P2/1:N0/0;f83v:P4/2:N0/0	FAMILY_LEVEL_ALL_THREE_CONSENSUS	3	LOW_TOPOLOGY_MOBILITY;LOW_OPPORTUNITY_MOBILITY;SINGLE_SECTION_SUPPORT;GDT327_SPARSE	2
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	OPEN_OR_COMMUNAL	f8411fba85b28e	FAMILY_3GRAM:AQA		FAMILY_3GRAM	LIKELY_PAGE_CONFOUND	29	16	13	14	5	9	PRESENT_DEPLETED	-1.922824803	1024	0.078048780	0.925853659	0.085853659	26	5	0.000975610	2	2.815257795	-10.442130047	2	4	f77:2.042616;f80:-0.039165;f82:-0.037380;f83:0.849186	NOT_POWERED	NOT_POWERED	NOT_POWERED	2.815257795	4	6	1	f77r:P4/1:N0/0;f77v:P3/1:N0/0;f80r:P0/0:N4/2;f82r:P0/0:N7/6;f82v:P3/1:N2/1;f83r:P2/0:N0/0;f83v:P4/2:N0/0	FAMILY_LEVEL_ALL_THREE_CONSENSUS	3	LOW_TOPOLOGY_MOBILITY;LOW_OPPORTUNITY_MOBILITY;SINGLE_SECTION_SUPPORT;GDT327_SPARSE	3
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	OPEN_OR_COMMUNAL	f9e33c28f06be6	SYMBOL_COUNT_LE_4		SYMBOL_COUNT_LE_4	LIKELY_PAGE_CONFOUND	29	16	13	6	1	5	PRESENT_DEPLETED	-2.443178199	1024	0.029268293	0.362926829	0.000975610	26	5	0.000975610	2	2.105318244	-11.152069599	3	4	f77:1.902381;f80:0.451590;f82:-1.336542;f83:1.087890	NOT_POWERED	NOT_POWERED	NOT_POWERED	2.105318244	3	4	1	f77r:P4/0:N0/0;f77v:P3/0:N0/0;f80r:P0/0:N4/2;f82r:P0/0:N7/2;f82v:P3/0:N2/1;f83r:P2/0:N0/0;f83v:P4/1:N0/0	FAMILY_LEVEL_ALL_THREE_CONSENSUS	3	LOW_TOPOLOGY_MOBILITY;LOW_OPPORTUNITY_MOBILITY;SINGLE_SECTION_SUPPORT;GDT327_SPARSE	4
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	OPEN_OR_COMMUNAL	62c9af9b1edf86	LAST_GROUP_SUFFIX_3:QAB		LAST_GROUP_SUFFIX_3	LIKELY_PAGE_CONFOUND	29	16	13	2	0	2	PRESENT_DEPLETED	-2.420352889	1024	0.061463415	0.566829268	0.000975610	26	5	0.000975610	2	0.329583710	-12.927804132	2	4	f77:0.832160;f80:-0.192266;f82:-2.166617;f83:1.856307	NOT_POWERED	NOT_POWERED	NOT_POWERED	0.329583710	1	2	1	f77r:P4/0:N0/0;f77v:P3/0:N0/0;f80r:P0/0:N4/0;f82r:P0/0:N7/1;f82v:P3/0:N2/1;f83r:P2/0:N0/0;f83v:P4/0:N0/0	FAMILY_LEVEL_ALL_THREE_CONSENSUS	3	LOW_TOPOLOGY_MOBILITY;LOW_OPPORTUNITY_MOBILITY;SINGLE_SECTION_SUPPORT;GDT327_SPARSE	5
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	OPEN_OR_COMMUNAL	e0fe5b8a47fef1	FAMILY_2GRAM:QJ	FAMILY_3GRAM:AQJ;FAMILY_3GRAM:QJB	FAMILY_2GRAM	LIKELY_PAGE_CONFOUND	29	16	13	2	2	0	PRESENT_ENRICHED	2.496150883	1024	0.050731707	0.227317073	0.000975610	26	5	0.000975610	2	-1.550680514	-14.808068357	3	4	f77:0.664762;f80:0.836880;f82:-3.903582;f83:0.851260	NOT_POWERED	NOT_POWERED	NOT_POWERED	-1.550680514	2	2	1	f77r:P4/1:N0/0;f77v:P3/0:N0/0;f80r:P0/0:N4/0;f82r:P0/0:N7/0;f82v:P3/1:N2/0;f83r:P2/0:N0/0;f83v:P4/0:N0/0	FAMILY_LEVEL_ALL_THREE_CONSENSUS	3	LOW_TOPOLOGY_MOBILITY;LOW_OPPORTUNITY_MOBILITY;SINGLE_SECTION_SUPPORT;GDT327_SPARSE	6
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	OPEN_OR_COMMUNAL	fd9298ea45b7bf	FAMILY_COMPONENT:K		FAMILY_COMPONENT	LIKELY_PAGE_CONFOUND	29	16	13	9	8	1	PRESENT_ENRICHED	2.108910004	1024	0.049756098	0.763902439	0.000975610	26	5	0.000975610	2	-1.441055824	-14.698443667	1	4	f77:-0.190294;f80:-0.418061;f82:-1.663952;f83:0.831252	NOT_POWERED	NOT_POWERED	NOT_POWERED	-1.441055824	4	6	1	f77r:P4/2:N0/0;f77v:P3/1:N0/0;f80r:P0/0:N4/1;f82r:P0/0:N7/0;f82v:P3/2:N2/0;f83r:P2/1:N0/0;f83v:P4/2:N0/0	FAMILY_LEVEL_ALL_THREE_CONSENSUS	3	LOW_TOPOLOGY_MOBILITY;LOW_OPPORTUNITY_MOBILITY;SINGLE_SECTION_SUPPORT;GDT327_SPARSE	7
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	OPEN_OR_COMMUNAL	0662fe47248dca	FAMILY_2GRAM:BA		FAMILY_2GRAM	LIKELY_PAGE_CONFOUND	29	16	13	16	10	6	PRESENT_ENRICHED	2.005004874	1024	0.078048780	0.801951220	0.000975610	26	5	0.000975610	2	-1.692460166	-14.949848009	2	4	f77:0.621363;f80:0.225971;f82:-2.226529;f83:-0.313265	NOT_POWERED	NOT_POWERED	NOT_POWERED	-1.692460166	4	6	1	f77r:P4/4:N0/0;f77v:P3/2:N0/0;f80r:P0/0:N4/2;f82r:P0/0:N7/4;f82v:P3/2:N2/0;f83r:P2/0:N0/0;f83v:P4/2:N0/0	FAMILY_LEVEL_ALL_THREE_CONSENSUS	3	LOW_TOPOLOGY_MOBILITY;LOW_OPPORTUNITY_MOBILITY;SINGLE_SECTION_SUPPORT;GDT327_SPARSE	8
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	OPEN_OR_COMMUNAL	8a881267dcd28c	FAMILY_3GRAM:BQA		FAMILY_3GRAM	UNSTABLE	29	16	13	3	0	3	PRESENT_DEPLETED	-1.951642829	1024	0.132682927	0.920000000	0.000975610	26	5	0.000975610	2	-1.241606886	-14.498994729	2	4	f77:0.682684;f80:-0.095957;f82:-3.569163;f83:1.740830	NOT_POWERED	NOT_POWERED	NOT_POWERED	-1.241606886	2	3	1	f77r:P4/0:N0/0;f77v:P3/0:N0/0;f80r:P0/0:N4/1;f82r:P0/0:N7/1;f82v:P3/0:N2/1;f83r:P2/0:N0/0;f83v:P4/0:N0/0	FAMILY_LEVEL_ALL_THREE_CONSENSUS	3	LOW_TOPOLOGY_MOBILITY;LOW_OPPORTUNITY_MOBILITY;SINGLE_SECTION_SUPPORT;GDT327_SPARSE	9
BFE_ENCLOSURE	INDIVIDUAL_BOUNDED	OPEN_OR_COMMUNAL	c31ecaca7e5bba	FAMILY_3GRAM:QAB		FAMILY_3GRAM	UNSTABLE	29	16	13	8	3	5	PRESENT_DEPLETED	-1.682104996	1024	0.138536585	0.978536585	0.093658537	26	5	0.000975610	2	-2.541276076	-15.798663919	1	4	f77:-0.626011;f80:-0.320451;f82:-2.037380;f83:0.442566	NOT_POWERED	NOT_POWERED	NOT_POWERED	-2.541276076	3	5	1	f77r:P4/1:N0/0;f77v:P3/1:N0/0;f80r:P0/0:N4/1;f82r:P0/0:N7/3;f82v:P3/1:N2/1;f83r:P2/0:N0/0;f83v:P4/0:N0/0	FAMILY_LEVEL_ALL_THREE_CONSENSUS	3	LOW_TOPOLOGY_MOBILITY;LOW_OPPORTUNITY_MOBILITY;SINGLE_SECTION_SUPPORT;GDT327_SPARSE	10
