edition	page	record	status	source_atoms	target_characters	prefix_length_lower_bound
ZL3b	f10r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f10r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f10r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f10r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f10v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f10v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f10v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f10v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f11r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f11r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f11r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f11r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f11v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f11v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f11v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f11v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f13r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f13r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f13r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f13r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f13v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f13v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f13v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f13v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f14r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f14r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f14r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f14r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f14v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f14v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f14v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f14v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f15r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f15r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f15r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f15r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f15v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f15v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f15v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f15v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f16r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f16r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f16r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f16r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f16v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f16v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f16v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f16v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f17r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f17r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f17r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f17r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f17v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f17v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f17v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f17v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f18r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f18r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f18r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f18r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f18v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f18v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f18v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f18v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f19r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f19r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f19r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f19r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f19v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f19v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f19v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f19v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f20r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f20r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f20r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f20r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f20v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f20v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f20v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f20v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f21r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f21r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f21r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f21r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f21v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f21v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f21v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f21v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f22r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f22r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f22r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f22r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f22v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f22v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f22v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f22v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f23r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f23r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f23r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f23r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f23v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f23v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f23v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f23v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f24r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f24r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f24r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f24r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f24v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f24v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f24v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f24v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f25r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f25r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f25r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f25r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f25v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f25v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f25v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f25v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f26r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f26r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f26r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f26r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f26v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f26v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f26v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f26v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f27r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f27r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f27r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f27r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f28r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f28r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f28r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f28r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f28v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f28v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f28v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f28v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f29r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f29r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f29r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f29r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f29v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f29v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f29v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f29v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f2r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f2r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f2r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f2r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f2v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f2v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f2v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f2v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f30r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f30r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f30r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f30r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f30v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f30v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f30v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f30v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f31r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f31r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f31r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f31r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f32r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f32r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f32r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f32r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f32v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f32v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f32v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f32v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f33r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f33r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f33r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f33r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f33v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f33v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f33v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f33v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f34r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f34r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f34r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f34r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f34v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f34v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f34v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f34v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f35r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f35r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f35r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f35r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f35v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f35v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f35v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f35v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f36r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f36r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f36r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f36r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f36v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f36v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f36v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f36v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f37r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f37r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f37r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f37r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f37v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f37v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f37v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f37v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f38r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f38r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f38r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f38r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f38v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f38v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f38v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f38v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f39r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f39r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f39r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f39r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f39v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f39v	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f39v	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f39v	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f3r	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f3r	I.2	UNKNOWN_SOURCE	120	None	
ZL3b	f3r	I.3	UNKNOWN_SOURCE	102	None	
ZL3b	f3r	IV.20	UNKNOWN_SOURCE	126	None	
ZL3b	f3v	I.1	UNKNOWN_SOURCE	265	None	
ZL3b	f3v	I.2	UNKNOWN_SOURCE	120	None	
