case	original	variant_index	context	prediction	original_status	saved_witnesses	saved_lifts	sufficient_lifts	positive_saved_witnesses	status	independent_meaning_capacity
FULL01	L02_009	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_012	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_024	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_026	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_027	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_036	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_039	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_042	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_094	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_100	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_101	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_109	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_115	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_121	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_124	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_130	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_182	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_185	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_186	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_196	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_197	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_200	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_212	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL01	L02_215	0	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_009	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_012	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_024	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_026	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_027	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_036	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_039	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_042	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_094	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_100	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_101	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_109	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_115	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_121	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_124	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_130	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_182	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_185	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_186	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_196	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_197	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_200	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_212	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL02	L02_215	2	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_026	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_027	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_028	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_036	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_038	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_039	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_100	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_101	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_103	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_121	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_123	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_124	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_185	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
FULL03	L02_186	4	ZL3b|f50r|f50r.1-f50r.10	Every currently safe choice must satisfy whole suffix	SUFFICIENT	2	2	0		NO_SAVED_SUFFICIENT_WITNESS_FULL_SPACE_OPEN	0
