endpoint	resolution	local_macro_auc	local_gain_bits	combination_weight
FUNCTION_WORD	HOST_IDENTITY	0.9486966897471776	47409.707192632704	FIXED_MEDIAN_LOG_ODDS
FUNCTION_WORD	COMPLETE_RENDERED_GROUP	0.8599945814777503	30948.41097804731	FIXED_MEDIAN_LOG_ODDS
FUNCTION_WORD	CONSTRUCTION_STATE	0.5082630285405884	-6415.796685203222	FIXED_MEDIAN_LOG_ODDS
FUNCTION_WORD	COMPOSITE_JOINT_STATE	0.6868160363508529	13090.487311112838	FIXED_MEDIAN_LOG_ODDS
FUNCTION_WORD	SHORT_CONSTRUCTION_SPAN	0.5476203824439789	-4125.8154491232	FIXED_MEDIAN_LOG_ODDS
ALTERNATIVE_OR	HOST_IDENTITY	0.9244196585702685	4271.9038606354	FIXED_MEDIAN_LOG_ODDS
ALTERNATIVE_OR	COMPLETE_RENDERED_GROUP	0.8543088221084097	1699.0827038437667	FIXED_MEDIAN_LOG_ODDS
ALTERNATIVE_OR	CONSTRUCTION_STATE	0.519461107472061	-4090.3155485252096	FIXED_MEDIAN_LOG_ODDS
ALTERNATIVE_OR	COMPOSITE_JOINT_STATE	0.670373845637918	103.93020360871367	FIXED_MEDIAN_LOG_ODDS
ALTERNATIVE_OR	SHORT_CONSTRUCTION_SPAN	0.5369062822790756	-1648.334195585568	FIXED_MEDIAN_LOG_ODDS
POLARITY_EXCLUSION	HOST_IDENTITY	0.8309578805090988	1618.3447025478572	FIXED_MEDIAN_LOG_ODDS
POLARITY_EXCLUSION	COMPLETE_RENDERED_GROUP	0.7483006882293084	-457.8455900498742	FIXED_MEDIAN_LOG_ODDS
POLARITY_EXCLUSION	CONSTRUCTION_STATE	0.497012150199971	-4939.648868144703	FIXED_MEDIAN_LOG_ODDS
POLARITY_EXCLUSION	COMPOSITE_JOINT_STATE	0.564481875503059	-514.4383531054422	FIXED_MEDIAN_LOG_ODDS
POLARITY_EXCLUSION	SHORT_CONSTRUCTION_SPAN	0.5119871143443956	-2046.974390984291	FIXED_MEDIAN_LOG_ODDS
UNTIL_STATE_GATE	HOST_IDENTITY	0.8252879757137379	149.4641692046855	FIXED_MEDIAN_LOG_ODDS
UNTIL_STATE_GATE	COMPLETE_RENDERED_GROUP	0.6887239563968537	-1477.7538024927362	FIXED_MEDIAN_LOG_ODDS
UNTIL_STATE_GATE	CONSTRUCTION_STATE	0.4892767572188437	-4007.9652895000713	FIXED_MEDIAN_LOG_ODDS
UNTIL_STATE_GATE	COMPOSITE_JOINT_STATE	0.576744261583422	-327.5225374635436	FIXED_MEDIAN_LOG_ODDS
UNTIL_STATE_GATE	SHORT_CONSTRUCTION_SPAN	0.5525236607308077	-1378.8354961934476	FIXED_MEDIAN_LOG_ODDS
COORDINATOR	HOST_IDENTITY	0.9975088302091278	34805.022603369594	FIXED_MEDIAN_LOG_ODDS
COORDINATOR	COMPLETE_RENDERED_GROUP	0.9523963026823878	27971.54760107173	FIXED_MEDIAN_LOG_ODDS
COORDINATOR	CONSTRUCTION_STATE	0.5984207717942498	-8591.979883309172	FIXED_MEDIAN_LOG_ODDS
COORDINATOR	COMPOSITE_JOINT_STATE	0.7101292228001126	9182.373392817606	FIXED_MEDIAN_LOG_ODDS
COORDINATOR	SHORT_CONSTRUCTION_SPAN	0.5609365223561824	-2838.781868774396	FIXED_MEDIAN_LOG_ODDS
REF_ANAPHORA	HOST_IDENTITY	0.8680908585477283	12926.98937099223	FIXED_MEDIAN_LOG_ODDS
REF_ANAPHORA	COMPLETE_RENDERED_GROUP	0.7794332033046161	6983.220740165994	FIXED_MEDIAN_LOG_ODDS
REF_ANAPHORA	CONSTRUCTION_STATE	0.5443218239588943	-3448.7208482094125	FIXED_MEDIAN_LOG_ODDS
REF_ANAPHORA	COMPOSITE_JOINT_STATE	0.6389281665852545	2327.3472074975452	FIXED_MEDIAN_LOG_ODDS
REF_ANAPHORA	SHORT_CONSTRUCTION_SPAN	0.5922710601926113	-1364.4334986222302	FIXED_MEDIAN_LOG_ODDS
