candidate	case	status	factual_violations	norm_conformant	norm_violations	capability_satisfied	forbidden_endpoint	failure_trigger	endpoint_violated	nature_reference	desired_opposite	ordinary_endpoint	total_boiling_events	independent_meaning_capacity
MAIN	NO_CONTACT_SOFT_PROPER	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
MAIN	AIR_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	PROPER_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
MAIN	COLD_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	PROPER_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
MAIN	BOTH_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR|COLD_WATER	1	PROPER_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
MAIN	AIR_ORDINARY_SOFT_ONLY	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	PROPER_SOFT	1	0	A	B	OBSERVED_IN_FIXTURE	2	0
MAIN	COLD_ORDINARY_SOFT_ONLY	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	PROPER_SOFT	1	0	A	B	OBSERVED_IN_FIXTURE	2	0
MAIN	AIR_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:PROPER_SOFT	0	AIR	1	PROPER_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
MAIN	COLD_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:PROPER_SOFT	0	COLD_WATER	1	PROPER_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
MAIN	BOTH_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:PROPER_SOFT	0	AIR|COLD_WATER	1	PROPER_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
MAIN	NO_CONTACT_PENDING	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
MAIN	JOINT_CAPABILITY_AVAILABLE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
MAIN	ONLY_EVACUATION_CAPABILITY	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:EACH_HAS_A_HISTORY	1	[]	0	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
MAIN	ORIGINAL_A_CURRENT_B	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
MAIN	ORIGINAL_B_CURRENT_A	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	B	A	OBSERVED_IN_FIXTURE	2	0
ENDPOINTS_COLLAPSED	NO_CONTACT_SOFT_PROPER	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	ORDINARY_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
ENDPOINTS_COLLAPSED	AIR_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	ORDINARY_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
ENDPOINTS_COLLAPSED	COLD_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	ORDINARY_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
ENDPOINTS_COLLAPSED	BOTH_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR|COLD_WATER	1	ORDINARY_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
ENDPOINTS_COLLAPSED	AIR_ORDINARY_SOFT_ONLY	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:ORDINARY_SOFT	0	AIR	1	ORDINARY_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
ENDPOINTS_COLLAPSED	COLD_ORDINARY_SOFT_ONLY	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:ORDINARY_SOFT	0	COLD_WATER	1	ORDINARY_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
ENDPOINTS_COLLAPSED	AIR_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:ORDINARY_SOFT	0	AIR	1	ORDINARY_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
ENDPOINTS_COLLAPSED	COLD_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:ORDINARY_SOFT	0	COLD_WATER	1	ORDINARY_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
ENDPOINTS_COLLAPSED	BOTH_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:ORDINARY_SOFT	0	AIR|COLD_WATER	1	ORDINARY_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
ENDPOINTS_COLLAPSED	NO_CONTACT_PENDING	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	ORDINARY_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
ENDPOINTS_COLLAPSED	JOINT_CAPABILITY_AVAILABLE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	ORDINARY_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
ENDPOINTS_COLLAPSED	ONLY_EVACUATION_CAPABILITY	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:EACH_HAS_A_HISTORY	1	[]	0	ORDINARY_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
ENDPOINTS_COLLAPSED	ORIGINAL_A_CURRENT_B	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	ORDINARY_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
ENDPOINTS_COLLAPSED	ORIGINAL_B_CURRENT_A	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	ORDINARY_SOFT	0	0	B	A	OBSERVED_IN_FIXTURE	2	0
JOINT_EFFECT_CAPABILITY	NO_CONTACT_SOFT_PROPER	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY	1	[]	0	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
JOINT_EFFECT_CAPABILITY	AIR_FAILURE	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY	0	AIR	0	PROPER_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
JOINT_EFFECT_CAPABILITY	COLD_FAILURE	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY	0	COLD_WATER	0	PROPER_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
JOINT_EFFECT_CAPABILITY	BOTH_FAILURE	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY	0	AIR|COLD_WATER	0	PROPER_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
JOINT_EFFECT_CAPABILITY	AIR_ORDINARY_SOFT_ONLY	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY	0	AIR	0	PROPER_SOFT	1	0	A	B	OBSERVED_IN_FIXTURE	2	0
JOINT_EFFECT_CAPABILITY	COLD_ORDINARY_SOFT_ONLY	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY	0	COLD_WATER	0	PROPER_SOFT	1	0	A	B	OBSERVED_IN_FIXTURE	2	0
JOINT_EFFECT_CAPABILITY	AIR_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY|PERSISTENT_FAILURE:PROPER_SOFT	0	AIR	0	PROPER_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
JOINT_EFFECT_CAPABILITY	COLD_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY|PERSISTENT_FAILURE:PROPER_SOFT	0	COLD_WATER	0	PROPER_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
JOINT_EFFECT_CAPABILITY	BOTH_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY|PERSISTENT_FAILURE:PROPER_SOFT	0	AIR|COLD_WATER	0	PROPER_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
JOINT_EFFECT_CAPABILITY	NO_CONTACT_PENDING	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY	1	[]	0	PROPER_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
JOINT_EFFECT_CAPABILITY	JOINT_CAPABILITY_AVAILABLE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
JOINT_EFFECT_CAPABILITY	ONLY_EVACUATION_CAPABILITY	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY	1	[]	0	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
JOINT_EFFECT_CAPABILITY	ORIGINAL_A_CURRENT_B	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY	1	[]	0	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
JOINT_EFFECT_CAPABILITY	ORIGINAL_B_CURRENT_A	CONTRADICTED_BY_HYPOTHETICAL_FACTS	CAPABILITY:JOINT_HISTORY	1	[]	0	PROPER_SOFT	0	0	B	A	OBSERVED_IN_FIXTURE	2	0
CONJUNCTIVE_CONTACT	NO_CONTACT_SOFT_PROPER	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
CONJUNCTIVE_CONTACT	AIR_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	PROPER_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
CONJUNCTIVE_CONTACT	COLD_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	PROPER_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
CONJUNCTIVE_CONTACT	BOTH_FAILURE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR|COLD_WATER	1	PROPER_SOFT	1	0	A	B	PENDING_FINITE_OBSERVATION	2	0
CONJUNCTIVE_CONTACT	AIR_ORDINARY_SOFT_ONLY	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
CONJUNCTIVE_CONTACT	COLD_ORDINARY_SOFT_ONLY	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
CONJUNCTIVE_CONTACT	AIR_PROPER_SOFT	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	AIR	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
CONJUNCTIVE_CONTACT	COLD_PROPER_SOFT	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	0	COLD_WATER	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
CONJUNCTIVE_CONTACT	BOTH_PROPER_SOFT	CONTRADICTED_BY_HYPOTHETICAL_FACTS	PERSISTENT_FAILURE:PROPER_SOFT	0	AIR|COLD_WATER	1	PROPER_SOFT	1	1	A	B	OBSERVED_IN_FIXTURE	2	0
CONJUNCTIVE_CONTACT	NO_CONTACT_PENDING	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	PENDING_FINITE_OBSERVATION	2	0
CONJUNCTIVE_CONTACT	JOINT_CAPABILITY_AVAILABLE	COMPATIBLE_WITH_HYPOTHETICAL_FACTS	[]	1	[]	1	PROPER_SOFT	0	0	A	B	OBSERVED_IN_FIXTURE	2	0
