job_id	event_serial	record_unit_id	page	statement_id	visible_surface	master_card_id	current_spoken_default_de	drawer
J1_ROOT_AND_LEAF_BASIN	1	H1	f10r	H1-S001	dchey	MC071	Wurzel · Posten	D1_MATERIAL_PRODUCT_VESSEL
J1_ROOT_AND_LEAF_BASIN	2	H1	f10r	H1-S001	cthoor	MC158	bereitstellen · Ansatz	D1_MATERIAL_PRODUCT_VESSEL
J1_ROOT_AND_LEAF_BASIN	3	H1	f10r	H1-S001	char	MC055	davon	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	4	H1	f10r	H1-S001	chty	MC086	einen Teil abtrennen	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	5	H1	f10r	H1-S001	os	MC159	Gefäß	D1_MATERIAL_PRODUCT_VESSEL
J1_ROOT_AND_LEAF_BASIN	6	H1	f10r	H1-S001	chair	MC014	Flüssigkeitslauf	D4_TRANSFER_SOURCE_TARGET
J1_ROOT_AND_LEAF_BASIN	7	H1	f10r	H1-S001	otytchol	MC069	danach · Teil · weiter	D5_QUANTITY_PART_STAGE
J1_ROOT_AND_LEAF_BASIN	8	H1	f10r	H1-S001	oky	MC026	diesen Posten einsetzen	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	9	H1	f10r	H1-S001	daiin	MC039	Sollmaß	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	10	H1	f10r	H1-S001	etyd	MC108	kurz · Teil	D3_HEAT_SETTLE_STATE
J1_ROOT_AND_LEAF_BASIN	11	H1	f10r	H1-S002	qokchy	MC103	diesen Posten weiterbearbeiten	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	12	H1	f10r	H1-S002	qotchol	MC163	danach · weiter	D6_ORDER_CONTINUATION
J1_ROOT_AND_LEAF_BASIN	13	H1	f10r	H1-S002	chol	MC153	weiter	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	14	H1	f10r	H1-S002	cthy	MC161	diesen Posten bereitstellen	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	15	H2	f10r	H2-S001	ycheor	MC075	Posten · Auszug · Ansatz	D1_MATERIAL_PRODUCT_VESSEL
J1_ROOT_AND_LEAF_BASIN	16	H2	f10r	H2-S001	cthy	MC161	diesen Posten bereitstellen	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	17	H2	f10r	H2-S001	chor	MC080	Arbeitsansatz	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	18	H2	f10r	H2-S001	cthaiin	MC169	bereitstellen · Sollmaß	D3_HEAT_SETTLE_STATE
J1_ROOT_AND_LEAF_BASIN	19	H2	f10r	H2-S001	qoctholy	MC115	bereitstellen · weiter · Posten	D3_HEAT_SETTLE_STATE
J1_ROOT_AND_LEAF_BASIN	20	H2	f10r	H2-S001	dy	MC123	dieser Posten	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	21	H2	f10r	H2-S001	chy	MC123	dieser Posten	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	22	H2	f10r	H2-S001	taiin	MC039	Sollmaß	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	23	H2	f10r	H2-S001	shy	MC123	dieser Posten	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	24	H2	f10r	H2-S002	qotchor	MC013	nächster Arbeitsansatz	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	25	H2	f10r	H2-S002	chor	MC080	Arbeitsansatz	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	26	H2	f10r	H2-S002	otol	MC053	danach · weiter	D6_ORDER_CONTINUATION
J1_ROOT_AND_LEAF_BASIN	27	H2	f10r	H2-S002	chol	MC153	weiter	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	28	H2	f10r	H2-S002	cholor	MC157	damit weiter	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	29	H2	f10r	H2-S002	chol	MC153	weiter	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	30	H2	f10r	H2-S002	daiin	MC039	Sollmaß	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	31	H2	f10r	H2-S002	dar	MC055	davon	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	32	H2	f10r	H2-S003	oykchor	MC027	Posten · bearbeiten · Ansatz	D1_MATERIAL_PRODUCT_VESSEL
J1_ROOT_AND_LEAF_BASIN	33	H2	f10r	H2-S003	shor	MC080	Arbeitsansatz	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	34	H2	f10r	H2-S003	chor	MC080	Arbeitsansatz	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	35	H2	f10r	H2-S003	chy	MC123	dieser Posten	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	36	H2	f10r	H2-S003	kaiiin	MC048	Arbeitsstufe	D5_QUANTITY_PART_STAGE
J1_ROOT_AND_LEAF_BASIN	37	H2	f10r	H2-S003	dy	MC123	dieser Posten	ACTIVE_CORE
J1_ROOT_AND_LEAF_BASIN	38	H2	f10r	H2-S003	chodaiin	MC087	Zutat · Sollmaß	D1_MATERIAL_PRODUCT_VESSEL
J2_CLEAR_EXTRACT_STATIONS	39	H3	f11r	H3-S001	tshol	MC098	Zutat · abführen	D1_MATERIAL_PRODUCT_VESSEL
J2_CLEAR_EXTRACT_STATIONS	40	H3	f11r	H3-S001	schoal	MC049	Zutat · Zielstelle	D1_MATERIAL_PRODUCT_VESSEL
J2_CLEAR_EXTRACT_STATIONS	41	H3	f11r	H3-S001	cfhy	MC129	auswringen · Posten	D2_FILTER_WASH_FLOW
J2_CLEAR_EXTRACT_STATIONS	42	H3	f11r	H3-S001	shfydaiin	MC111	halten · Sollmaß	D3_HEAT_SETTLE_STATE
J2_CLEAR_EXTRACT_STATIONS	43	H3	f11r	H3-S001	cphy	MC156	nachseihen · Posten	D2_FILTER_WASH_FLOW
J2_CLEAR_EXTRACT_STATIONS	44	H3	f11r	H3-S001	shey	MC119	Klarlauf	ACTIVE_CORE
J2_CLEAR_EXTRACT_STATIONS	45	H3	f11r	H3-S001	tchody	MC037	Zutat; schließen	D1_MATERIAL_PRODUCT_VESSEL
J2_CLEAR_EXTRACT_STATIONS	46	H3	f11r	H3-S002	shoyty	MC062	Zutat · Posten · Teil	D1_MATERIAL_PRODUCT_VESSEL
J2_CLEAR_EXTRACT_STATIONS	47	H3	f11r	H3-S003	dchol	MC142	vom vorigen Posten	ACTIVE_CORE
J2_CLEAR_EXTRACT_STATIONS	48	H3	f11r	H3-S003	chy	MC123	dieser Posten	ACTIVE_CORE
J2_CLEAR_EXTRACT_STATIONS	49	H3	f11r	H3-S003	kchy	MC117	bearbeiten · Posten	D8_LOCAL_OPERATION
J2_CLEAR_EXTRACT_STATIONS	50	H3	f11r	H3-S003	dy	MC123	dieser Posten	ACTIVE_CORE
J2_CLEAR_EXTRACT_STATIONS	51	H3	f11r	H3-S003	daiin	MC039	Sollmaß	ACTIVE_CORE
J2_CLEAR_EXTRACT_STATIONS	52	H3	f11r	H3-S004	qotchy	MC107	danach · Posten	D6_ORDER_CONTINUATION
J2_CLEAR_EXTRACT_STATIONS	53	H3	f11r	H3-S004	okchol	MC041	einsetzen · weiter	D6_ORDER_CONTINUATION
