audit_id	round	surface	mode	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	v30_line_de	v31_line_de	hard_collision	verdict
G654-A01-0001	1	ar	NEW_EXACT_WHOLE	f100v	f100v.14	P	A	1	5	MEDIAL	ckhoor	chor	deey sheocphy qoteody ckhoor ar chor oteey daiin qokomo	cthdeecthy sheocphy qoteody ckhoor ar chor oteey daiin qokomo	eey sheocphy qoteody ckhoor ar chor oteey daiin qokomo	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	3	[deey:?] | [sheocphy:?] | [qoteody:?] | [ckhoor:?] | [ar:?] | Pflanzen-/Reproduktionsteil | kalter Ansatz am Ende des Grades | Grad-/Maßwert III | [qokomo:?]	[deey:?] | [sheocphy:?] | [qoteody:?] | [ckhoor:?] | Drogenfraktion I | Pflanzen-/Reproduktionsteil | kalter Ansatz am Ende des Grades | Grad-/Maßwert III | [qokomo:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0002	1	ar	NEW_EXACT_WHOLE	f102v1	f102v1.12	P	A	1	7	MEDIAL	s	cheor	y cheol cheol doiir shekcheor s ar cheor ey pchodaiin	ycheol cheol doiir shekcheor sar cheor ckhey pchodaiin	y cheol cheol doiir shekcheor s ar cheor ckhey pchodaiin	READER_VARIANT	0	0	[ar:?]	Drogenfraktion I	2	[y:?] | trockener Drogenstoff | trockener Drogenstoff | [doiir:?] | [shekcheor:?] | [s:?] | [ar:?] | trockener Drogenteil | [ey:?] | [pchodaiin:?]	[y:?] | trockener Drogenstoff | trockener Drogenstoff | [doiir:?] | [shekcheor:?] | [s:?] | Drogenfraktion I | trockener Drogenteil | [ey:?] | [pchodaiin:?]	0	READER_VARIANT_WARNING
G654-A01-0003	1	ar	NEW_EXACT_WHOLE	f102v2	f102v2.32	P	A	1	7	MEDIAL	s	oky	dar cheor shoar okeol shoy s ar oky cheeor ol daiin sy	dar cheor sheor okeol shoy s ar oky cheeor ol daiin sy	dor cheos sho r okeol shoy s ar oky cheeor ol daiin sy	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	3	abgemessene Fraktion I | trockener Drogenteil | [shoar:?] | [okeol:?] | [shoy:?] | [s:?] | [ar:?] | heißer Ansatz am Anfang des Grades | [cheeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Saatgut in Grundform	abgemessene Fraktion I | trockener Drogenteil | [shoar:?] | [okeol:?] | [shoy:?] | [s:?] | Drogenfraktion I | heißer Ansatz am Anfang des Grades | [cheeor:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Saatgut in Grundform	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0004	1	ar	NEW_EXACT_WHOLE	f102v2	f102v2.37	P	A	1	2	MEDIAL	tchor	chey	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	tchor or chey kor or cthey qoeeey qokeey okeo roly sar	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	READER_VARIANT	0	0	[ar:?]	Drogenfraktion I	4	[tchor:?] | [ar:?] | trocken in der Mitte des Grades | [kor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qoeeey:?] | heiß am Ende des Grades | [okeoroly:?] | Samenfraktion I	[tchor:?] | Drogenfraktion I | trocken in der Mitte des Grades | [kor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qoeeey:?] | heiß am Ende des Grades | [okeoroly:?] | Samenfraktion I	0	READER_VARIANT_WARNING
G654-A01-0005	1	ar	NEW_EXACT_WHOLE	f103r	f103r.2	S	B	3	8	MEDIAL	chep	otchy	dain shek chdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	dain shek chcphhdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	dain shek chdy daloky opche y pcheol chep ar otchy sal lkeey sar ain okad che y	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	6	Grad-/Maßwert II | [shek:?] | trocken am Anfang des Grades, abgeschlossen | [daloky:?] | [opchedy:?] | [peshol:?] | trockenes Pulver | [ar:?] | kalt-trockener Ansatz am Anfang des Grades | Saat-Rohstoff I | [lkeey:?] | Samenfraktion I | Menge-/Klassenwert II | [ok:?] | trocken in der Mitte des Grades, abgeschlossen	Grad-/Maßwert II | [shek:?] | trocken am Anfang des Grades, abgeschlossen | [daloky:?] | [opchedy:?] | [peshol:?] | trockenes Pulver | Drogenfraktion I | kalt-trockener Ansatz am Anfang des Grades | Saat-Rohstoff I | [lkeey:?] | Samenfraktion I | Menge-/Klassenwert II | [ok:?] | trocken in der Mitte des Grades, abgeschlossen	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0006	1	ar	NEW_EXACT_WHOLE	f103r	f103r.22	S	B	3	10	MEDIAL	chep	otar	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chepar otar opchy	alshy okain shckho y shdal qokeedy she y qotar chcthy chep ar otar opchy	READER_VARIANT	0	0	[ar:?]	Drogenfraktion I	3	[dalshy:?] | heiß im Zubereitungsrahmen, Grad II | [shckhody:?] | [shdal:?] | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qotar:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | trockenes Pulver | [ar:?] | [otar:?] | [opchy:?]	[dalshy:?] | heiß im Zubereitungsrahmen, Grad II | [shckhody:?] | [shdal:?] | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qotar:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | trockenes Pulver | Drogenfraktion I | [otar:?] | [opchy:?]	0	READER_VARIANT_WARNING
G654-A01-0007	1	ar	NEW_EXACT_WHOLE	f103r	f103r.9	S	B	3	2	MEDIAL	oteeos	cheal	oteeos ar cheal okeey shey lkaiin shey lkeor otaiin shedy otey l dy okeedaram	oteeos ar cheal okeey shey lkaiin shey lkeor otain shedy otey l ledy okeedaram	oteeos ar cheal okeey shey lkaiin shey lkear otaiin she y otey l eedy okeedaram	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	4	[oteeos:?] | [ar:?] | [cheal:?] | heißer Ansatz am Ende des Grades | feucht in der Mitte des Grades | [lkaiin:?] | feucht in der Mitte des Grades | [lkeor:?] | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | [l:?] | [dy:?] | [okeedaram:?]	[oteeos:?] | Drogenfraktion I | [cheal:?] | heißer Ansatz am Ende des Grades | feucht in der Mitte des Grades | [lkaiin:?] | feucht in der Mitte des Grades | [lkeor:?] | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | [l:?] | [dy:?] | [okeedaram:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0008	1	ar	NEW_EXACT_WHOLE	f103v	f103v.15	S	B	3	6	MEDIAL	ch	olchey	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otay	tchedal shey lcheey lchdy char olchey lcheody tedy otain otain otaly	tchedal shey lcheey lchdy ch ar olchey lcheody tedy otain otain otaly	READER_VARIANT	0	0	[ar:?]	Drogenfraktion I	6	[tchedal:?] | feucht in der Mitte des Grades | Drogenholz, trocken gebunden, Form II | Drogenholz, getrocknete Kurz-/Kompaktform | [ch:?] | [ar:?] | [olchey:?] | [lcheody:?] | kalt in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | kalt im Zubereitungsrahmen, Grad II | [otay:?]	[tchedal:?] | feucht in der Mitte des Grades | Drogenholz, trocken gebunden, Form II | Drogenholz, getrocknete Kurz-/Kompaktform | [ch:?] | Drogenfraktion I | [olchey:?] | [lcheody:?] | kalt in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | kalt im Zubereitungsrahmen, Grad II | [otay:?]	0	READER_VARIANT_WARNING
G654-A01-0009	1	ar	NEW_EXACT_WHOLE	f103v	f103v.23	S	B	3	3	MEDIAL	l	cheey	ycheody l ar cheey or aiiin oteey otal otear or ar keey qoty	ycheody l ar cheey or aiiin oteey otal otear ar ar keey qoty	ycheody l ar cheey or aiiin oteey otal otear ar ar keey qoty	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	6	[ycheody:?] | [l:?] | [ar:?] | trocken am Ende des Grades | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert IV | kalter Ansatz am Ende des Grades | Ansatz aus kaltem Rohstoff, Form I | [otear:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [ar:?] | heiß am Ende des Grades | kalt am Anfang des Grades	[ycheody:?] | [l:?] | Drogenfraktion I | trocken am Ende des Grades | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert IV | kalter Ansatz am Ende des Grades | Ansatz aus kaltem Rohstoff, Form I | [otear:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Drogenfraktion I | heiß am Ende des Grades | kalt am Anfang des Grades	0	CONCRETE_CONTEXT_COMPATIBLE
G654-A01-0010	1	ar	NEW_EXACT_WHOLE	f103v	f103v.23	S	B	3	11	MEDIAL	or	keey	ycheody l ar cheey or aiiin oteey otal otear or ar keey qoty	ycheody l ar cheey or aiiin oteey otal otear ar ar keey qoty	ycheody l ar cheey or aiiin oteey otal otear ar ar keey qoty	ALL_THREE_EXACT	1	1	[ar:?]	Drogenfraktion I	6	[ycheody:?] | [l:?] | [ar:?] | trocken am Ende des Grades | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert IV | kalter Ansatz am Ende des Grades | Ansatz aus kaltem Rohstoff, Form I | [otear:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [ar:?] | heiß am Ende des Grades | kalt am Anfang des Grades	[ycheody:?] | [l:?] | Drogenfraktion I | trocken am Ende des Grades | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert IV | kalter Ansatz am Ende des Grades | Ansatz aus kaltem Rohstoff, Form I | [otear:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Drogenfraktion I | heiß am Ende des Grades | kalt am Anfang des Grades	0	CONCRETE_CONTEXT_COMPATIBLE
