introduced_round	enabled_by_surface	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
1	ar	148	2299700	0	f107r	f107r.29	S	B	3	3	2	1	0	0	1	0.666667	2	3	1	0	olkeeolkeeo ar shol	[olkeeolkeeo:?] | Drogenfraktion I | feucht; nominal feuchtes Gut/Material	OPEN | GDT654:NEW_EXACT_WHOLE | V13:MOIST_OL_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1	olkeeolkeeo	1	olkeeolkeeo	<BOS>	ar	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Material/Zubereitungsstoff, Zubereitung/Ansatz; Drogenfraktion I; feucht; nominal feuchtes Gut/Material
1	ar	66	5299400	0	f107r	f107r.41	S	B	3	6	5	0	0	1	1	0.833333	5	5	1	0	qokaiin ar ockhey qokal otal otam	heiß, Grad III | Drogenfraktion I | Ansatz eines Arzneikompositums in der Gradmitte | heiße Substanz | Ansatz aus kaltem Rohstoff, Form I | [otam:?]	V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT652:STRONG_BOUNDARY_COMPOUND | V13:TARGET_SURFACE_DEFAULT | GDT644:ROUND_01 | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	6	otam	6	otam	otal	<EOS>	kalt, Zubereitung/Ansatz, Mengenklasse; nur zeilenfinal zusätzlich Abschluss	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Grad III; Drogenfraktion I; Ansatz eines Arzneikompositums in der Gradmitte; heiße Substanz; Ansatz aus kaltem Rohstoff, Form I; kalt, Zubereitung/Ansatz, Mengenklasse; nur zeilenfinal zusätzlich Abschluss
1	ar	11	9299000	0	f111v	f111v.36	S	B	3	10	9	2	0	0	1	0.900000	9	9	1	0	shain okaiin chey qokar ar ar ain olr ar olor	feucht, Grad II | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | heiße Portion | Drogenfraktion I | Drogenfraktion I | Menge-/Klassenwert II | [olr:?] | Drogenfraktion I | Zutat	V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | V13:VALUE_MINIM_SERIES | OPEN | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	8	olr	8	olr	ain	ar	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	feucht, Grad II; heiß, Grad III, im Ansatzrahmen; trocken in der Mitte des Grades; heiße Portion; Drogenfraktion I; Drogenfraktion I; Menge-/Klassenwert II; Material/Zubereitungsstoff, Zubereitung/Ansatz; Drogenfraktion I; Zutat
1	ar	45	7199200	0	f112v	f112v.9	S	B	3	8	7	0	0	2	1	0.875000	6	6	1	0	soaiin ar aiin okaiin otaiin cheekain okchedy qokchdy	Samen/Saatgutzubereitung, Charge III | Drogenfraktion I | Menge III | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | [cheekain:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß und trocken am Anfang des Grades, abgeschlossen	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	6	cheekain	6	cheekain	otaiin	okchedy	trocken	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Samen/Saatgutzubereitung, Charge III; Drogenfraktion I; Menge III; heiß, Grad III, im Ansatzrahmen; kalt im Zubereitungsrahmen, Grad III; trocken; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiß und trocken am Anfang des Grades, abgeschlossen
1	ar	129	3299600	0	f35v	f35v.1	H	A	1	4	3	1	0	1	1	0.750000	2	3	1	0	parchor chocthy roaiin ar	[parchor:?] | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | Wurzel/Wurzeldrogezubereitung, Charge III | Drogenfraktion I	OPEN | V13:DRY_CTH_PREPARATION | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	parchor	1	parchor	<BOS>	chocthy	Pulver: Portion/Zutat	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	Pulver: Portion/Zutat; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; Wurzel/Wurzeldrogezubereitung, Charge III; Drogenfraktion I
1	ar	165	1199800	0	f42r	f42r.6	H	A	1	2	1	0	0	1	1	0.500000	1	1	1	0	dorain ar	[dorain:?] | Drogenfraktion I	OPEN | GDT654:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	1	dorain	1	dorain	<BOS>	ar	Portion/Zutat	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Portion/Zutat; Drogenfraktion I
1	ar	145	3099600	0	f58v	f58v.33	S	A	3	4	3	0	0	2	1	0.750000	1	1	1	0	qoair chol ar chey	[qoair:?] | trocken; nominal trockenes Gut/Material | Drogenfraktion I | trocken in der Mitte des Grades	OPEN | V13:DRY_OL_FORM | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	qoair	1	qoair	<BOS>	chol	qoair: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	qoair: ungeklärt; trocken; nominal trockenes Gut/Material; Drogenfraktion I; trocken in der Mitte des Grades
1	ar	72	5299400	0	f80v	f80v.13	B	B	2	6	5	0	1	0	1	0.833333	5	6	1	0	lor ar ol olor chey koldy	Holzportion | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zutat | trocken in der Mitte des Grades | [koldy:?]	V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	6	koldy	6	koldy	chey	<EOS>	heiß, Material/Zubereitungsstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Holzportion; Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Zutat; trocken in der Mitte des Grades; heiß, Material/Zubereitungsstoff, fertig aufbereitete Form
1	ar	58	6199300	0	f8v	f8v.6	H	A	1	7	6	3	0	2	1	0.857143	5	5	1	0	daiin cthan ytchy chey kaiin dain ar	Grad-/Maßwert III | Blatt-/Krautgut, Menge/Klasse I | [ytchy:?] | trocken in der Mitte des Grades | heiß, Grad III | Grad-/Maßwert II | Drogenfraktion I	V13:CONTEXTUAL_VALUE_SERIES | V13:PART_VALUE_SERIES | OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES | GDT654:NEW_EXACT_WHOLE	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	3	ytchy	3	ytchy	cthan	chey	Grundform	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	Grad-/Maßwert III; Blatt-/Krautgut, Menge/Klasse I; Grundform; trocken in der Mitte des Grades; heiß, Grad III; Grad-/Maßwert II; Drogenfraktion I
3	kar	130	3299600	0	f106v	f106v.39	S	B	3	4	3	0	0	2	1	0.750000	2	2	1	0	qokaiin chey kar oteol	heiß, Grad III | trocken in der Mitte des Grades | heiße Drogenfraktion I | [oteol:?]	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | OPEN	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	4	oteol	4	oteol	kar	<EOS>	kalt, Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß, Grad III; trocken in der Mitte des Grades; heiße Drogenfraktion I; kalt, Material/Zubereitungsstoff, Zubereitung/Ansatz
