path	sha256	purpose	access_mode	manifest_hash_match
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/METHOD.md	1b0da1d5e6cf74cbd5b47ba51601f92e1be429ddd70c89cedfd05e11850e3111	declared repaired method and two-model paragraph comparison	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/PREREGISTRATION.md	d1fb115e29f2566bc72d71616033f21148e115bceff4d395c56632c54ebd23ab	outcome-aware design and known paragraph-selection disclosure	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/HISTORICAL_PASSAGE_REVIEW.md	396faf50f22764615fdc158017868ba2bf64aead60e9a082f134abca1fc9b04e	primary historical comparators and manual full-paragraph interpretation	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/HEAD_POOL_SPECS.tsv	658b0d01f2710d7bbc7dbe3d9d07a574774d7e4a7729213af1f99f03dffd559b	declared machine-readable specification	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/JOINT_LEXICON_SPECS.tsv	20354a3532952851d6b6d3611857deab9f93564fbb8f4234f7cdc4a4c54916cf	declared machine-readable specification	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/JOINT_PARAGRAPH_SPECS.tsv	2ca075a86b5e4047a25e5502e65cce320303c8a043f264dbab36825cdb48017b	declared machine-readable specification	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/JOINT_PROBE_SPECS.tsv	a270cb310ea3ffbb1c2e64ab3c6d5a8c8a243cb7d4b42c321874dba7684fd762	declared machine-readable specification	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/LANDMARK_SPECS.tsv	d49ee898bac00f261349b8ec45631a2fa1783b2c5e0070004ca608a5fbeae585	declared machine-readable specification	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/MANUAL_EVIDENCE_SPECS.tsv	45f6c7f2fc7937dc7dc8cb7462f8f89003c8f660eca40800789197dbabd7d44d	declared machine-readable specification	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/RELATION_DECISION_SPECS.tsv	894f3c0aed4ca32367e682c8ff529e7d04b091268ef281b5f887b1c3f9e84d56	declared machine-readable specification	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt809_record_conditioned_whole_head_semantic_tournament/src/SEMANTIC_PROFILE_SPECS.tsv	d44fdc425fb3ffc1d35af094f9afb3f2e5d10f6bdd894c68531364d683ff7757	declared machine-readable specification	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt631_prefixed_cth_quality_parts/artifacts/PAGE_ALLOWLIST.tsv	f0def5a04bd91443cf4770c78f1b67e62cac2060627d8de38faba27899188483	inherited 179-selector allow-list	DIRECT_SAFE_INPUT	1
transcription/voynich_zl3b_lines.tsv	7520dd4c11f4d23c8492e4b2a52cc0fcbda6d9fc88a96ead8f1c31081a4d7ed2	selector-first guarded transcription source; hash is not row access	MANIFEST_HASH__GUARDED_QUERY_ONLY	1
transcription/voynich_zl3b_tokens.tsv	6a061a26edc05ff37dc386c2215774c229a5ff087d3091e68bdd4983a6c007aa	selector-first guarded transcription source; hash is not row access	MANIFEST_HASH__GUARDED_QUERY_ONLY	1
transcription/voynich_cross_transcription_lines.tsv	ff3a4559004a29764c60102326de154b29fbba06a2a206bdd76d7feda432e16c	selector-first guarded transcription source; hash is not row access	MANIFEST_HASH__GUARDED_QUERY_ONLY	1
experiments/yolo/gdt760_quantity_bilateral_content_attachment/artifacts/CONTENT_ANCHOR_35_CANDIDATE_DECK.tsv	a5de25a2ae29d5f595e5a1a3ec0e2aa95337444d208cc3c8b0e1aa1a428e3cd6	inherited content-head membership and prior role	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt760_quantity_bilateral_content_attachment/artifacts/CONTENT_45_ATTACHMENT_ATLAS.tsv	1e32270ed12ab52d5e7dd4bf90a92b9130aca59581f402e423b39f6d1f98d483	observed source attachment coordinates	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt764_bounded_value_field_dispatch/artifacts/X_DAIIN_9_EXACT_BIGRAM_ATLAS.tsv	da41ad5439eb6c442c4d72274385889ded2ff44067c919f3ff0674d5c3ebae9a	inherited exact head-value coordinates	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	4075ffca8e7a8b9cefda62c9ec6997fb6c518dba8f86790f5309bfe2a8574707	cached 30-page visual context; not token-owner identity	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_1777_CORE_EVENT_ATLAS.tsv	a85e5a545d3f972db34eba7d8ad8aaeaa4673946a9e8c565896fa6606dc50816	upstream exact record/form event atlas	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/artifacts/GDT808_Q152_EXACT_QUARANTINE.tsv	e2ded987cf914859fca1eb5be54b60d9c87962e1080b8020c0982d9efc385ed2	exact whole-form exclusion population	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt755_top24_historical_register_crosswalk/src/HISTORICAL_EXPRESSION_BANK.tsv	2aa363d5bc30938b972a58f34942e758304f314c39323f6b6b28c3bc0089894c	inherited historical expression comparators	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt768_chor_shor_part_identity_tournament/src/ANCHOR_6_DEFAULT_SPECS.tsv	1eaf502e85b35eec852033194cda3a815a504fe50f8412f52259e2ab796d06e4	inherited whole-word defaults; no new identity credit	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt625_ordered_quality_state_transitions/REPORT.md	56a3e9fc0ffc623f57b1fa6ff9c5dc73cfb610731081992a97e932cb19b34db4	primary predecessor provenance and duplicate-history disclosure	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt629_part_quality_degree_clause/REPORT.md	d12d80e7f1651063e8c3b1b381abea92ea5ab5587717b139051ca4bc0443ae53	primary predecessor provenance and duplicate-history disclosure	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt686_v59_dain_daiin_qodaiin_value_head_dispatch/REPORT.md	67bafd8836bb5fbce962d8d89be495aaae61a075179cd7586dd28918210a0c03	primary predecessor provenance and duplicate-history disclosure	DIRECT_SAFE_INPUT	1
