binding_id	source_reading_id	source_gdt	evidence_path	selector	field_assertions	evidence_role	score_credit_family_ids	normalization_class
B01_AIIIN_MINIM	aiiin#1	GDT626	experiments/yolo/gdt626_mobile_operation_lexicon/artifacts/MINIM_SUFFIX_OCCURRENCES.tsv	occurrence_id=G626-M00446	surface=aiiin;head=a;written_i_minims=3;working_value=4;working_roman=IV;triple_reading_token_stable=1	VALUE_CELL	F_N	EXACT_MINIM_VALUE_IV
B02_AIIIN_HEAD	aiiin#1	GDT627	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	head=a;root_before_a=BARE	role=BARE_VALUE;occurrences=585;pages=111;values=I|II|III|IV;count_IV=42;default_policy=COMPOSE	VALUE_HEAD	NONE	BARE_AXIS_OPEN
B03_AIIIN_LOCAL	aiiin#1	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	page=f105v;locus=f105v.14;token_ordinal=6	surface=aiiin;renderer_rule_id=N024;renderer_changed=1;selected_head_de=Menge;live_rivals_de=Klassenwert IV;provenance_tier=LOCAL_VALUE_SELECTION__UPSTREAM_CARD_UNEXPORTED;upstream_source_match=NONE;upstream_source_records=0	LOCAL_AXIS	NONE	EXACT_LOCAL_AMOUNT_SELECTION
B04_AIIIN_LINE	aiiin#1	GDT682	experiments/yolo/gdt682_final_seven_hole_line_completion/artifacts/V56_51_LINE_READER.tsv	locus=f105v.14	page=f105v;token_count=10;complete=1;zl3b_line=pchedaiin chckhdy qokaiir olpchedy olord aiiin tail odar kard chtchy	LOCAL_LINE	NONE	EXACT_ADMITTED_LINE
B05_YDAIIN_MINIM	ydaiin#1	GDT626	experiments/yolo/gdt626_mobile_operation_lexicon/artifacts/MINIM_SUFFIX_OCCURRENCES.tsv	occurrence_id=G626-M00291	surface=ydaiin;head=yda;written_i_minims=2;working_value=3;working_roman=III;triple_reading_token_stable=1	VALUE_CELL	F_N	EXACT_MINIM_VALUE_III
B06_YDAIIN_HEAD	ydaiin#1	GDT627	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	head=yda;root_before_a=yd	role=OPEN_VALUE_HEAD;occurrences=18;pages=18;values=II|III;count_III=14;triple_stable_occurrences=18;default_policy=KEEP_HEAD_OPEN__COMPOSE_VALUE_ONLY	VALUE_HEAD	NONE	OPEN_REFERENCE_VALUE_HEAD
B07_YDAIIN_SOURCE	ydaiin#1	GDT662	experiments/yolo/gdt662_seventy_six_residual_family_completion/artifacts/TARGET_DECISION_DECK.tsv	decision_id=G662-D28	surface=ydaiin;family=MEASURE;card_type=PRODUCTIVE_COMPOUND;composition=Y_REFERENCE+DAIIN_DOSE_III;occurrences=14;lines=14;pages=14;reader_exact_occurrences=14;split_normalized_occurrences=14	REFERENCE_FRAME	NONE	REMOVE_UNSUPPORTED_DOSE_AXIS
B08_YDAIIN_VALUE	ydaiin#1	GDT686	experiments/yolo/gdt686_v59_dain_daiin_qodaiin_value_head_dispatch/artifacts/SURFACE_VALUE_DISPATCH_SUMMARY.tsv	surface=daiin	composition=D+A+III;occurrences=721;pages=169;loci=638;triple_reader_exact_occurrences=602;direct_quality_grade=64;direct_part_or_material_amount=48;bare_ol_axis_open=8;outer_or_qod_head_open=601	VALUE_AXIS_DISPATCH	NONE	VALUE_PORTABLE_AXIS_OPEN
B09_YDAIIN_LINE	ydaiin#1	GDT682	experiments/yolo/gdt682_final_seven_hole_line_completion/artifacts/V56_51_LINE_READER.tsv	locus=f104v.2	page=f104v;token_count=10;complete=1;zl3b_line=ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram	LOCAL_LINE	NONE	EXACT_ADMITTED_LINE
B10_DOLD_ACTION	dold#1	GDT678	experiments/yolo/gdt678_seventeen_two_hole_family_completion/artifacts/TARGET_FAMILY_CARDS.tsv	card_rank=20;surface=dold	family=MEASURE_MATERIAL_CLOSE;card_type=PRODUCTIVE_COMPOUND;composition=D_MEASURE+OL_MATERIAL+D_TERM_CLOSE;observed_occurrences=2;observed_pages=2;both_exact=0;it2a_only_exact=2;context_holds=2;licensed_actions=2	ACTION_CORE	NONE	REMOVE_OL_PATIENT_IDENTITY
B11_DOLD_LINE	dold#1	GDT682	experiments/yolo/gdt682_final_seven_hole_line_completion/artifacts/V56_51_LINE_READER.tsv	locus=f7r.2	page=f7r;token_count=9;complete=1;zl3b_line=dcheey keo r shor dold dchey kchey otchy cheody	LOCAL_LINE	NONE	EXACT_ADMITTED_LINE
B12_QCKHEDY_ACTION	qckhedy#1	GDT687	experiments/yolo/gdt687_v60_dchey_y_dy_action_result_boundary_dispatch/artifacts/V60_95_POSITION_SCOPE_DISPATCH.tsv	page=f106r;locus=f106r.23;ordinal=2	surface=qckhedy;target_family=BOUND_DY;action_licensed_before=1;dispatch_class=ACTION_WHOLE_WITH_FINISHED_ENDPOINT;dy_contribution=ACTION_FROM_WHOLE__DY_ONLY_ENDPOINT;confidence=AMBER;evidence_key=V59_WHOLE_TOKEN_ACTION_LICENSE	ACTION_CORE	NONE	REMOVE_MEDICINE_PATIENT_IDENTITY
B13_QCKHEDY_LINE	qckhedy#1	GDT682	experiments/yolo/gdt682_final_seven_hole_line_completion/artifacts/V56_51_LINE_READER.tsv	locus=f106r.23	page=f106r;token_count=10;complete=1;zl3b_line=ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	LOCAL_LINE	NONE	EXACT_ADMITTED_LINE
B14_QEY_ACTION	qey#1	GDT679	experiments/yolo/gdt679_eight_three_hole_family_completion/artifacts/TARGET_FAMILY_CARDS.tsv	card_rank=17;surface=qey	family=ANAPHORIC_PORTION_COMMAND;card_type=LEARNED_REFERENCE_COMMAND;composition=Q_COMMAND+EY_THEN;action_license=1;observed_occurrences=1;observed_pages=1;both_exact=1;context_holds=1	ACTION_CORE	NONE	PATIENT_ONLY_FROM_LEFT_CONTEXT
B15_QEY_LINE	qey#1	GDT682	experiments/yolo/gdt682_final_seven_hole_line_completion/artifacts/V56_51_LINE_READER.tsv	locus=f75r.3	page=f75r;token_count=9;complete=1;zl3b_line=qokain chal orchey qey kain sheeky ltain olkar or;review_note=qey erhält sein konkretes Objekt ausschließlich von der unmittelbar vorstehenden orchey-Portion	LOCAL_LINE	NONE	EXACT_LEFT_OBJECT_NOTE
B16_QOCHEDAIN_ACTION	qochedain#1	GDT681	experiments/yolo/gdt681_six_five_hole_family_completion/artifacts/TARGET_FAMILY_CARDS.tsv	card_rank=17;surface=qochedain	family=DRY_DOSE_II_MEASURE_COMMAND;card_type=PRODUCTIVE_COMMAND_COMPOUND;composition=QO_COMMAND+CHEDAIN_DRY_DOSE_II;action_license=1;observed_occurrences=1;observed_pages=1;both_exact=1;context_holds=1	ACTION_CORE	NONE	VALUE_II_AXIS_OPEN
B17_QOCHEDAIN_LINE	qochedain#1	GDT682	experiments/yolo/gdt682_final_seven_hole_line_completion/artifacts/V56_51_LINE_READER.tsv	locus=f115r.1	page=f115r;token_count=11;complete=1;zl3b_line=fdar qopchol qochedain otedy cheop ol teeedy oroiir oechedy oteedy qotchedy	LOCAL_LINE	NONE	EXACT_ADMITTED_LINE
B18_YKY_ACTION	yky#1	GDT664	experiments/yolo/gdt664_one_hundred_forty_residual_family_completion/artifacts/TARGET_DECISION_DECK.tsv	decision_id=G664-D046	surface=yky;family=ACTION;card_type=LEARNED_ACTION_WHOLE;composition=Y_REFERENCE+KY_HOT_START;occurrences=12;lines=12;pages=12;reader_exact_occurrences=10;split_normalized_occurrences=10;rendering_classes=YKY_ACTION	ACTION_CORE	NONE	REFERENCE_CONTEXT_SPLIT
B19_YKY_LINE	yky#1	GDT682	experiments/yolo/gdt682_final_seven_hole_line_completion/artifacts/V56_51_LINE_READER.tsv	locus=f23r.6	page=f23r;token_count=12;complete=1;zl3b_line=tshol y kor qokaiin yky dar okol dchey daiidal dam ytcho ldals	LOCAL_LINE	NONE	EXACT_HOT_PORTION_WINDOW
