hand_id	hand_rule	event_id	record_unit_id	page	statement_id	event_position	joint_tuple_id	atomic_value_de	teaching_category	original_surface	rendered_surface	slot_code	microcycle	owner	decoded_joint_tuple_id	identity_match	value_preserved	slot_preserved	boundary_preserved
HAND_A_BARE	Kürzeste registrierte Form bevorzugen.	E001	H1	f10r	H1-S001	1	65f320e75510b2f38182	Wurzelteil	STABLE_MEMORIZED_TECHNICAL_CARD	dchey	dchey	S1_BEZUG_FOLGE	1	Wurzel und übrige Teile der abgebildeten Pflanze	65f320e75510b2f38182	YES	YES	YES	YES
HAND_A_BARE	Kürzeste registrierte Form bevorzugen.	E002	H1	f10r	H1-S001	2	dedc383b600397a301ee	Bereitansatz	INVARIANT_TEACHING_CORE	cthoor	cthoor	S6_BEREIT_ABSCHLUSS	1	Wurzel und übrige Teile der abgebildeten Pflanze	dedc383b600397a301ee	YES	YES	YES	YES
HAND_A_BARE	Kürzeste registrierte Form bevorzugen.	E003	H1	f10r	H1-S001	3	4d4559019a961b834aa1	Quelle	HAND_VARIABLE_ALLOGRAPH_CARD	char	dar	S1_BEZUG_FOLGE	2	Wurzel und übrige Teile der abgebildeten Pflanze	4d4559019a961b834aa1	YES	YES	YES	YES
HAND_A_BARE	Kürzeste registrierte Form bevorzugen.	E004	H1	f10r	H1-S001	4	80ebbbbf238eee9f0aef	Zerkleinern	HAND_VARIABLE_ALLOGRAPH_CARD	chty	chty	S2_MATERIAL_MASS	2	Wurzel und übrige Teile der abgebildeten Pflanze	80ebbbbf238eee9f0aef	YES	YES	YES	YES
HAND_A_BARE	Kürzeste registrierte Form bevorzugen.	E005	H1	f10r	H1-S001	5	df1098831679a8ad1b39	Gefäß	INVARIANT_TEACHING_CORE	os	os	S1_BEZUG_FOLGE	3	Wurzel und übrige Teile der abgebildeten Pflanze	df1098831679a8ad1b39	YES	YES	YES	YES
HAND_A_BARE	Kürzeste registrierte Form bevorzugen.	E006	H1	f10r	H1-S001	6	12efe866f335461823a6	Wasserzulauf	INVARIANT_TEACHING_CORE	chair	chair	S3_PROZESS_TRANSFER	3	Wurzel und übrige Teile der abgebildeten Pflanze	12efe866f335461823a6	YES	YES	YES	YES
HAND_A_BARE	Kürzeste registrierte Form bevorzugen.	E007	H1	f10r	H1-S001	7	62ff059766b21c7de083	Folgeteilfortsetzung	INVARIANT_TEACHING_CORE	otytchol	otytchol	S1_BEZUG_FOLGE	4	Wurzel und übrige Teile der abgebildeten Pflanze	62ff059766b21c7de083	YES	YES	YES	YES
HAND_A_BARE	Kürzeste registrierte Form bevorzugen.	E008	H1	f10r	H1-S001	8	276a7c2d74d1143446f4	Einsetzen	HAND_VARIABLE_ALLOGRAPH_CARD	oky	oky	S5_ZIEL_ANWENDUNG	4	Wurzel und übrige Teile der abgebildeten Pflanze	276a7c2d74d1143446f4	YES	YES	YES	YES
HAND_A_BARE	Kürzeste registrierte Form bevorzugen.	E009	H1	f10r	H1-S001	9	2f1c5e56e8f0ff459065	Sollmaß	HAND_VARIABLE_ALLOGRAPH_CARD	daiin	aiin	S2_MATERIAL_MASS	5	Wurzel und übrige Teile der abgebildeten Pflanze	2f1c5e56e8f0ff459065	YES	YES	YES	YES
HAND_A_BARE	Kürzeste registrierte Form bevorzugen.	E010	H1	f10r	H1-S001	10	a6939862e33ece5a0483	Kurzrest	INVARIANT_TEACHING_CORE	etyd	etyd	S6_BEREIT_ABSCHLUSS	5	Wurzel und übrige Teile der abgebildeten Pflanze	a6939862e33ece5a0483	YES	YES	YES	YES
