null_family	null_id	model_id	carrier_macro_auc	nuisance_carrier_macro_auc	slot_carrier_macro_auc	local_gain	conditional_local_gain	changed_labels	changed_fraction	mobility_warning	observed_reference	ties_count_against_target
C01_TARGET_LABEL_ROTATION	K01	M01_L_TO_L	0.562724088608	0.561699779691	0.516354294207	0.00102430891753	0.0122506055681	280	0.306345733042	NONE	0	1
C01_TARGET_LABEL_ROTATION	K02	M01_L_TO_L	0.536031596182	0.550104051483	0.477525826569	-0.0140724553015	0.03540379867	296	0.323851203501	NONE	0	1
C01_TARGET_LABEL_ROTATION	K03	M01_L_TO_L	0.549777886066	0.579021785982	0.500238393503	-0.0292438999155	-0.0419461965816	302	0.330415754923	NONE	0	1
C01_TARGET_LABEL_ROTATION	K04	M01_L_TO_L	0.59789666358	0.601934504218	0.528012371335	-0.0040378406382	-0.0298322470478	236	0.258205689278	NONE	0	1
C01_TARGET_LABEL_ROTATION	K05	M01_L_TO_L	0.569084469947	0.573724821897	0.524834663723	-0.00464035195023	-0.0239930210645	278	0.304157549234	NONE	0	1
C01_TARGET_LABEL_ROTATION	K06	M01_L_TO_L	0.53987164755	0.541630155986	0.498083349583	-0.00175850843555	0.0389969663228	276	0.301969365427	NONE	0	1
C01_TARGET_LABEL_ROTATION	K07	M01_L_TO_L	0.564845509013	0.585742424	0.522863368332	-0.0208969149869	-0.0104506594667	286	0.312910284464	NONE	0	1
C01_TARGET_LABEL_ROTATION	K08	M01_L_TO_L	0.611881079922	0.606502759862	0.549726962843	0.00537832005963	-0.00417731630887	222	0.242888402626	NONE	0	1
C01_TARGET_LABEL_ROTATION	K09	M01_L_TO_L	0.58413945794	0.589014724458	0.528080439967	-0.00487526651765	0.0117609132411	252	0.275711159737	NONE	0	1
C01_TARGET_LABEL_ROTATION	K10	M01_L_TO_L	0.547580152534	0.567451623923	0.456465570052	-0.0198714713897	-0.0522119785959	280	0.306345733042	NONE	0	1
C01_TARGET_LABEL_ROTATION	K11	M01_L_TO_L	0.535622821886	0.557061946816	0.481553613724	-0.0214391249299	-0.0131400722414	280	0.306345733042	NONE	0	1
C01_TARGET_LABEL_ROTATION	K12	M01_L_TO_L	0.580426681276	0.569554032889	0.543657450925	0.010872648387	0.040912146077	214	0.234135667396	NONE	0	1
C01_TARGET_LABEL_ROTATION	K13	M01_L_TO_L	0.578762177688	0.574782293237	0.559694094111	0.00397988445093	0.0321684098481	282	0.308533916849	NONE	0	1
C01_TARGET_LABEL_ROTATION	K14	M01_L_TO_L	0.540628467323	0.549891194148	0.476169191825	-0.00926272682486	0.0274385925944	268	0.293216630197	NONE	0	1
C01_TARGET_LABEL_ROTATION	K15	M01_L_TO_L	0.553302774917	0.580965306203	0.498116420652	-0.0276625312861	-0.0867145288967	268	0.293216630197	NONE	0	1
C01_TARGET_LABEL_ROTATION	K16	M01_L_TO_L	0.598229904479	0.57924805994	0.556893977925	0.0189818445388	0.0281586734289	216	0.236323851204	NONE	0	1
C01_TARGET_LABEL_ROTATION	K17	M01_L_TO_L	0.564652665167	0.563312966069	0.536030915508	0.00133969909819	0.0444029688515	294	0.321663019694	NONE	0	1
C01_TARGET_LABEL_ROTATION	K18	M01_L_TO_L	0.56154858377	0.5778408337	0.484304053711	-0.0162922499294	0.0148736734796	262	0.286652078775	NONE	0	1
C01_TARGET_LABEL_ROTATION	K19	M01_L_TO_L	0.559121062159	0.58328873084	0.486591026518	-0.0241676686813	-0.02955649614	282	0.308533916849	NONE	0	1
C01_TARGET_LABEL_ROTATION	K20	M01_L_TO_L	0.592979113557	0.591598595926	0.521753006197	0.00138051763112	-0.0562825850793	210	0.229759299781	NONE	0	1
C01_TARGET_LABEL_ROTATION	K21	M01_L_TO_L	0.529319403354	0.536499841404	0.521237131111	-0.00718043804924	0.00947724236687	272	0.297592997812	NONE	0	1
C01_TARGET_LABEL_ROTATION	K22	M01_L_TO_L	0.543747180418	0.532509420703	0.52149157646	0.0112377597145	0.0868791135516	274	0.299781181619	NONE	0	1
