path	sha256	purpose	access_mode	manifest_hash_match
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/PREREGISTRATION.md	f96dca442cb1b01817c2ecb9b8b21b9fad321020a75ffca9741b2c541a81594b	transparent outcome-aware design, disclosed prototypes, and published prebuild corrections	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/METHOD.md	0841889cb0c54441915b4cb14808bc2d115c24a9d7de412caa0607f89da60580	exact event, feature, held-transfer, null, overlay, decision, and claim-ceiling method	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/src/CONTROL_SPECS.tsv	48ef9123d9d54c7c375a15cd854ee743512892917db59e9e0140de3842372638	eight fixed null, sensitivity, thin, and learned-whole controls	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/src/CORE_CARRIER_SPECS.tsv	d619afc56ecf3948a17a5ceb39ea5c69c6a2e484408e233aec2cba2e00130355	fixed thirteen-carrier primary population	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/src/FEATURE_DECK_SPECS.tsv	9e8593c340639d531b83ff162bcfee6f178d9cfcb6fcd80e8293e1b802e78642	four disjoint feature decks and credit	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/src/HISTORICAL_TOPOLOGY_SPECS.tsv	6ae501a47e68284dcec8018f01ff35e9e21c22fd9ca64449123317dfdfbb44b4	ten period comparator architectures and primary links	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/src/IMPLEMENTATION_SPECS.tsv	d34e5195596985e12c46377cac91114210f6a1eda7533f459b87e8b4bad09e73	machine-readable bins, scoring, clean contacts, and tie breaks	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/src/QUARANTINE_SPECS.tsv	969ad19698d1bad8913c195d78038435fcb456563a9460c679b64bb0b099dd66	raw35, ALL28, CORE13, thin9, overlap6, and Q152 construction	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/src/RELATION_MODEL_SPECS.tsv	e4593280b959e83b76bea5b2737db9feb78bf1f22f31e4b202282eee6bd3b45e	eight within-axis, cross-axis, and ALL28 transfer definitions	DIRECT_SAFE_INPUT	1
experiments/yolo/gdt808_exact_relation_slot_residual_bridge/src/RIVAL_DECISION_SPECS.tsv	4b9e18d09d18fbf078271f0880f733668b6c7286c312675742e81ff348cf1b2f	fixed zero-semantic working-rival point rules	DIRECT_SAFE_INPUT	1
