model_id	audit_channel	events	micro_auc	carrier_macro_auc	balanced_accuracy	balanced_log_loss	increment_over_primary_nuisance_macro_auc	selection_credit
M01_L_TO_L	SLOT_STABLE_ONLY	914	0.550902036081	0.547052552699	0.525825318727	0.687636452374	-0.0644810892863	PRIMARY
M01_L_TO_L	SLOT_RAW_ONLY	914	0.562728223415	0.572388755747	0.534558525198	0.685445465479	-0.0391448862384	AUDIT_ONLY
M01_L_TO_L	POSITION_ONLY	914	0.50640025601	0.442322089431	0.502560102404	0.696154018009	-0.169211552554	AUDIT_ONLY
M01_L_TO_L	MASK_STATUS_ONLY	914	0.53304417891	0.440620962177	0.516432085855	0.697643528353	-0.170912679809	AUDIT_ONLY
M01_L_TO_L	FORM_WITHOUT_POSITION	914	0.668106724269	0.595077966498	0.646328710291	0.690959775698	-0.016455675487	AUDIT_ONLY
M01_L_TO_L	FORM_REGIME_PRIMARY	914	0.665963781408	0.583973240783	0.654706188248	0.69118477658	-0.0275604012024	AUDIT_ONLY
M01_L_TO_L	NUISANCE_WITHOUT_POSITION	914	0.652146085843	0.621943595896	0.613598829667	0.678429449687	0.0104099539102	AUDIT_ONLY
M01_L_TO_L	NUISANCE_PRIMARY	914	0.651426057042	0.611533641985	0.610207265433	0.67864990761	0	PRIMARY
M01_L_TO_L	NUISANCE_PLUS_MASK	914	0.649780276925	0.57512889177	0.593758036036	0.683635611404	-0.0364047502158	AUDIT_ONLY
M01_L_TO_L	AUGMENTED_STABLE	914	0.648134496808	0.617142438983	0.60030401216	0.673874587038	0.0056087969975	PRIMARY
M01_L_TO_L	AUGMENTED_RAW	914	0.648791665952	0.628310634402	0.594266627808	0.671668502509	0.0167769924165	AUDIT_ONLY
M02_DY_TO_DY	SLOT_STABLE_ONLY	863	0.588381213381	0.627984871931	0.558323095823	0.681130659246	-0.125063649466	PRIMARY
M02_DY_TO_DY	SLOT_RAW_ONLY	863	0.621172746173	0.653003959836	0.584542147042	0.677349968079	-0.100044561561	AUDIT_ONLY
M02_DY_TO_DY	POSITION_ONLY	863	0.508722358722	0.55789764489	0.524952749953	0.690165383573	-0.195150876507	AUDIT_ONLY
M02_DY_TO_DY	MASK_STATUS_ONLY	863	0.584445284445	0.677196193285	0.590984690985	0.672342954344	-0.0758523281122	AUDIT_ONLY
M02_DY_TO_DY	FORM_WITHOUT_POSITION	863	0.80790965791	0.75060609615	0.686925911926	0.679504039029	-0.00244242524707	AUDIT_ONLY
M02_DY_TO_DY	FORM_REGIME_PRIMARY	863	0.811425061425	0.756436570994	0.702891702892	0.679959610331	0.00338804959674	AUDIT_ONLY
M02_DY_TO_DY	NUISANCE_WITHOUT_POSITION	863	0.800415800416	0.7505415175	0.699177849178	0.635026055235	-0.00250700389662	AUDIT_ONLY
M02_DY_TO_DY	NUISANCE_PRIMARY	863	0.799697599698	0.753048521397	0.703954828955	0.635382408217	0	PRIMARY
M02_DY_TO_DY	NUISANCE_PLUS_MASK	863	0.789803439803	0.775153878141	0.683901908902	0.617488194489	0.0221053567439	AUDIT_ONLY
M02_DY_TO_DY	AUGMENTED_STABLE	863	0.795038745039	0.769902552661	0.703482328482	0.624413087578	0.0168540312639	PRIMARY
M02_DY_TO_DY	AUGMENTED_RAW	863	0.8079002079	0.779585330471	0.707441882442	0.620745228845	0.0265368090738	AUDIT_ONLY
