model_id	population	carrier	score_channel	events	positive_events	negative_events	auc	direction	semantic_credit	component_export_credit
M01_L_TO_L	CORE13	ch	NUISANCE	274	79	195	0.723336579033	EXPANDED	0	0
M01_L_TO_L	CORE13	ch	SLOT_HOLE	274	79	195	0.537065887699	EXPANDED	0	0
M01_L_TO_L	CORE13	ch	AUGMENTED	274	79	195	0.706199285946	EXPANDED	0	0
M01_L_TO_L	CORE13	ch	UNION_AUGMENTED	274	79	195	0.783511846803	EXPANDED	0	0
M01_L_TO_L	CORE13	cth	NUISANCE	53	6	47	0.790780141844	EXPANDED	0	0
M01_L_TO_L	CORE13	cth	SLOT_HOLE	53	6	47	0.45390070922	BASE	0	0
M01_L_TO_L	CORE13	cth	AUGMENTED	53	6	47	0.705673758865	EXPANDED	0	0
M01_L_TO_L	CORE13	cth	UNION_AUGMENTED	53	6	47	0.751773049645	EXPANDED	0	0
M01_L_TO_L	CORE13	k	NUISANCE	34	15	19	0.705263157895	EXPANDED	0	0
M01_L_TO_L	CORE13	k	SLOT_HOLE	34	15	19	0.571929824561	EXPANDED	0	0
M01_L_TO_L	CORE13	k	AUGMENTED	34	15	19	0.659649122807	EXPANDED	0	0
M01_L_TO_L	CORE13	k	UNION_AUGMENTED	34	15	19	0.582456140351	EXPANDED	0	0
M01_L_TO_L	CORE13	kch	NUISANCE	23	4	19	0.394736842105	BASE	0	0
M01_L_TO_L	CORE13	kch	SLOT_HOLE	23	4	19	0.828947368421	EXPANDED	0	0
M01_L_TO_L	CORE13	kch	AUGMENTED	23	4	19	0.565789473684	EXPANDED	0	0
M01_L_TO_L	CORE13	kch	UNION_AUGMENTED	23	4	19	0.355263157895	BASE	0	0
M01_L_TO_L	CORE13	ok	NUISANCE	75	30	45	0.580740740741	EXPANDED	0	0
M01_L_TO_L	CORE13	ok	SLOT_HOLE	75	30	45	0.654074074074	EXPANDED	0	0
M01_L_TO_L	CORE13	ok	AUGMENTED	75	30	45	0.601481481481	EXPANDED	0	0
M01_L_TO_L	CORE13	ok	UNION_AUGMENTED	75	30	45	0.597777777778	EXPANDED	0	0
M01_L_TO_L	CORE13	ot	NUISANCE	72	21	51	0.562091503268	EXPANDED	0	0
M01_L_TO_L	CORE13	ot	SLOT_HOLE	72	21	51	0.565826330532	EXPANDED	0	0
M01_L_TO_L	CORE13	ot	AUGMENTED	72	21	51	0.572362278245	EXPANDED	0	0
M01_L_TO_L	CORE13	ot	UNION_AUGMENTED	72	21	51	0.636788048553	EXPANDED	0	0
M01_L_TO_L	CORE13	pch	NUISANCE	15	10	5	0.5	TIE_OR_UNSCORABLE	0	0
M01_L_TO_L	CORE13	pch	SLOT_HOLE	15	10	5	0.45	BASE	0	0
M01_L_TO_L	CORE13	pch	AUGMENTED	15	10	5	0.44	BASE	0	0
M01_L_TO_L	CORE13	pch	UNION_AUGMENTED	15	10	5	0.44	BASE	0	0
M01_L_TO_L	CORE13	qok	NUISANCE	97	30	67	0.492039800995	BASE	0	0
M01_L_TO_L	CORE13	qok	SLOT_HOLE	97	30	67	0.541791044776	EXPANDED	0	0
M01_L_TO_L	CORE13	qok	AUGMENTED	97	30	67	0.535820895522	EXPANDED	0	0
M01_L_TO_L	CORE13	qok	UNION_AUGMENTED	97	30	67	0.484577114428	BASE	0	0
M01_L_TO_L	CORE13	qot	NUISANCE	40	8	32	0.453125	BASE	0	0
M01_L_TO_L	CORE13	qot	SLOT_HOLE	40	8	32	0.40234375	BASE	0	0
M01_L_TO_L	CORE13	qot	AUGMENTED	40	8	32	0.48828125	BASE	0	0
M01_L_TO_L	CORE13	qot	UNION_AUGMENTED	40	8	32	0.54296875	EXPANDED	0	0
M01_L_TO_L	CORE13	sh	NUISANCE	164	50	114	0.694210526316	EXPANDED	0	0
M01_L_TO_L	CORE13	sh	SLOT_HOLE	164	50	114	0.593333333333	EXPANDED	0	0
M01_L_TO_L	CORE13	sh	AUGMENTED	164	50	114	0.678596491228	EXPANDED	0	0
M01_L_TO_L	CORE13	sh	UNION_AUGMENTED	164	50	114	0.775789473684	EXPANDED	0	0
M01_L_TO_L	CORE13	t	NUISANCE	37	11	26	0.629370629371	EXPANDED	0	0
M01_L_TO_L	CORE13	t	SLOT_HOLE	37	11	26	0.536713286713	EXPANDED	0	0
M01_L_TO_L	CORE13	t	AUGMENTED	37	11	26	0.653846153846	EXPANDED	0	0
M01_L_TO_L	CORE13	t	UNION_AUGMENTED	37	11	26	0.671328671329	EXPANDED	0	0
M01_L_TO_L	CORE13	tch	NUISANCE	16	6	10	0.666666666667	EXPANDED	0	0
M01_L_TO_L	CORE13	tch	SLOT_HOLE	16	6	10	0.4	BASE	0	0
M01_L_TO_L	CORE13	tch	AUGMENTED	16	6	10	0.566666666667	EXPANDED	0	0
M01_L_TO_L	CORE13	tch	UNION_AUGMENTED	16	6	10	0.833333333333	EXPANDED	0	0
M01_L_TO_L	CORE13	yt	NUISANCE	14	3	11	0.757575757576	EXPANDED	0	0
M01_L_TO_L	CORE13	yt	SLOT_HOLE	14	3	11	0.575757575758	EXPANDED	0	0
M01_L_TO_L	CORE13	yt	AUGMENTED	14	3	11	0.848484848485	EXPANDED	0	0
M01_L_TO_L	CORE13	yt	UNION_AUGMENTED	14	3	11	0.636363636364	EXPANDED	0	0
M02_DY_TO_DY	CORE13	ch	NUISANCE	254	47	207	0.814986123959	EXPANDED	0	0
M02_DY_TO_DY	CORE13	ch	SLOT_HOLE	254	47	207	0.56223661219	EXPANDED	0	0
M02_DY_TO_DY	CORE13	ch	AUGMENTED	254	47	207	0.797923733169	EXPANDED	0	0
M02_DY_TO_DY	CORE13	ch	UNION_AUGMENTED	254	47	207	0.860520094563	EXPANDED	0	0
M02_DY_TO_DY	CORE13	cth	NUISANCE	12	4	8	1	EXPANDED	0	0
M02_DY_TO_DY	CORE13	cth	SLOT_HOLE	12	4	8	0.84375	EXPANDED	0	0
M02_DY_TO_DY	CORE13	cth	AUGMENTED	12	4	8	1	EXPANDED	0	0
M02_DY_TO_DY	CORE13	cth	UNION_AUGMENTED	12	4	8	0.8125	EXPANDED	0	0
M02_DY_TO_DY	CORE13	k	NUISANCE	24	10	14	0.685714285714	EXPANDED	0	0
M02_DY_TO_DY	CORE13	k	SLOT_HOLE	24	10	14	0.564285714286	EXPANDED	0	0
M02_DY_TO_DY	CORE13	k	AUGMENTED	24	10	14	0.692857142857	EXPANDED	0	0
M02_DY_TO_DY	CORE13	k	UNION_AUGMENTED	24	10	14	0.671428571429	EXPANDED	0	0
M02_DY_TO_DY	CORE13	kch	NUISANCE	11	3	8	0.5	TIE_OR_UNSCORABLE	0	0
M02_DY_TO_DY	CORE13	kch	SLOT_HOLE	11	3	8	0.666666666667	EXPANDED	0	0
M02_DY_TO_DY	CORE13	kch	AUGMENTED	11	3	8	0.666666666667	EXPANDED	0	0
M02_DY_TO_DY	CORE13	kch	UNION_AUGMENTED	11	3	8	0.458333333333	BASE	0	0
M02_DY_TO_DY	CORE13	ok	NUISANCE	46	10	36	0.663888888889	EXPANDED	0	0
