lexicon_id	scope	surface_examples	current_default	default_language	source_class	confidence	events	pages	derivation	meaning_status
ASTRO_f67r2_001_01	ASTRO_SPATIAL_TOKEN	ykshy	Aries: protect the head and face; avoid invasive treatment there	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
ASTRO_f67r2_001_02	ASTRO_SPATIAL_TOKEN	s	its ruling quality	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_DIVISION	.30	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
ASTRO_f67r2_001_03	ASTRO_SPATIAL_TOKEN	aram	its application rule	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_DIVISION	.30	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
ASTRO_f67r2_002_01	ASTRO_SPATIAL_TOKEN	ykecho	Taurus: protect the neck and throat; avoid invasive treatment there	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
ASTRO_f67r2_002_02	ASTRO_SPATIAL_TOKEN	ols	its ruling quality	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_DIVISION	.30	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
ASTRO_f67r2_002_03	ASTRO_SPATIAL_TOKEN	eesydy	its application rule	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_DIVISION	.30	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
ASTRO_f67r2_003_01	ASTRO_SPATIAL_TOKEN	ey	Gemini: protect the shoulders, arms and hands; avoid invasive treatment there	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
ASTRO_f67r2_003_02	ASTRO_SPATIAL_TOKEN	shs	its ruling quality	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_DIVISION	.30	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
ASTRO_f67r2_003_03	ASTRO_SPATIAL_TOKEN	okar	its application rule	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_DIVISION	.30	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
ASTRO_f67r2_004_01	ASTRO_SPATIAL_TOKEN	shekchy	Cancer: protect the chest and breast; avoid invasive treatment there	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_BODY_SAFETY_SELECTOR	.36	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
ASTRO_f67r2_004_02	ASTRO_SPATIAL_TOKEN	sykos	its ruling quality	ENGLISH_V25_LOCAL_ASTRO_LABEL	ZODIAC_DIVISION	.30	1	f67r2	V25_ASTRO_LOCAL_LABEL_UNCHANGED_BY_V42	LOCAL_DIAGRAM_LABEL_NOT_GENERAL_WORD
