page	record	locus	event_index	surface	joint_tuple_id	core_stem_axis	completion_coordinate	local_argument_German	complete_reading_German	status
f10r	1	f10r.2	1	dchey	65f320e75510b2f38182	CHEY	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BILDLOKALER PFLANZENTEIL	Wähle als Materialanteil die faserige untere Wurzel	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.2	2	cthoor	dedc383b600397a301ee	C	HOST_EXT=thoor; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	GEZEIGTES MATERIAL / ARBEITSMEDIUM	Wasche sie in fließendem Wasser	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.2	3	char	4d4559019a961b834aa1	A	HOST_EXT=r; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	VORHERIGER ANSATZ	Daraus, aus demselben Ansatz	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.2	4	chty	80ebbbbf238eee9f0aef	T	HOST_EXT=y; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEOBACHTBARER ARBEITSZUSTAND	Gleichmäßig bearbeiten	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.2	5	os	df1098831679a8ad1b39	O	HOST_EXT=s; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	GEZEIGTES MATERIAL / ARBEITSMEDIUM	Zerstoße sie zu grobem Pulver	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.2	6	chair	12efe866f335461823a6	AIIN	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	LOKALES ARBEITSMITTEL	Gib Rotwein hinzu	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.2	7	otytchol	62ff059766b21c7de083	OT	HOST_EXT=ytchol; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	LOKALE PRUEFUNG / VERWENDUNGSZWECK	Trinke es bei Magenschmerz	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.2	8	oky	276a7c2d74d1143446f4	OK	HOST_EXT=y; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	MARKIERTE ANWENDUNGSSTELLE	Die aktive Portion verwenden	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.2	9	daiin	2f1c5e56e8f0ff459065	AIIN	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	VORGESCHRIEBENER STANDARD	Arbeite nach dem vorgeschriebenen Maß	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.2	10	etyd	a6939862e33ece5a0483	E	HOST_EXT=tyd; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	RESTBESTAND + AUFBEWAHRUNGSWEISE	Bewahre die übrige Wurzel trocken auf	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.5	1	qokchy	9ad66e67803a12e745de	OK	HOST_EXT=chy; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	GEZEIGTES MATERIAL / ARBEITSMEDIUM	Gebrauche die frisch bereitete Arznei	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.5	2	qotchol	e8a6105b5c3a6220b440	CH	HOST_EXT=ol; CELL=f217eb91add9e43ad300; CLOSE=OPEN	BILDLOKALE ANWENDUNGSSTELLE	Wende sie warm an	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.5	3	chol	dcda95c81a5460feb191	L	HOST_EXT=Ø; CELL=c199e523e70f794422c4; CLOSE=OPEN	VORHERIGER ANSATZ	Mit der vorigen Zubereitung weiter	SPECULATIVE_COMPLETE_EVENT_READING
f10r	1	f10r.5	4	cthy	e0b630cb1b5df5e7105b	C	HOST_EXT=thy; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEREITSCHAFTSZUSTAND	Sobald die Zubereitung gebrauchsfertig ist	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.6	1	ycheor	7249edc4df3419c26999	Y	HOST_EXT=cheor; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BILDLOKALER STANDORT	Sie wächst auf feuchtem Wiesengrund	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.6	2	cthy	e0b630cb1b5df5e7105b	C	HOST_EXT=thy; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEREITSCHAFTSZUSTAND	Sobald die Zubereitung gebrauchsfertig ist	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.6	3	chor	7a4bb8136330ee4e6e56	OR	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEREITETER ARBEITSBESTAND	Der bereitete verwendbare Arbeitsbestand	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.6	4	cthaiin	f3c23f42baf625639e1e	C	HOST_EXT=th; CELL=62c544e4108c60c3227b; CLOSE=OPEN	GEZEIGTES MATERIAL / ARBEITSMEDIUM	Gib den ausgepressten Saft hinzu	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.6	5	qoctholy	af816c04e65874a0f2fa	O	HOST_EXT=ctholy; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	GEZEIGTES MATERIAL / ARBEITSMEDIUM	Koche es sanft	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.6	6	dy	b921a237be883a820352	Y	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	AKTUELLER ARBEITSPOSTEN	Führe diese Einheit als aktuellen Arbeitsposten	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.6	7	chy	b921a237be883a820352	Y	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	AKTUELLER ARBEITSPOSTEN	Führe diese Einheit als aktuellen Arbeitsposten	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.6	8	taiin	2f1c5e56e8f0ff459065	AIIN	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	VORGESCHRIEBENER STANDARD	Arbeite nach dem vorgeschriebenen Maß	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.6	9	shy	b921a237be883a820352	Y	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	AKTUELLER ARBEITSPOSTEN	Führe diese Einheit als aktuellen Arbeitsposten	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.8	1	qotchor	10488b911aae52b3b334	CHOR	HOST_EXT=Ø; CELL=f217eb91add9e43ad300; CLOSE=OPEN	BILDOWNER + SAISON / ENTWICKLUNGSSTUFE	Beschaffe den Bildowner vor der Blüte	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.8	2	chor	7a4bb8136330ee4e6e56	OR	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEREITETER ARBEITSBESTAND	Der bereitete verwendbare Arbeitsbestand	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.8	3	otol	497cbd9c7401810ff56b	O	HOST_EXT=l; CELL=f217eb91add9e43ad300; CLOSE=OPEN	MENGE / EINHEIT	Eine Handvoll	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.8	4	chol	dcda95c81a5460feb191	L	HOST_EXT=Ø; CELL=c199e523e70f794422c4; CLOSE=OPEN	VORHERIGER ANSATZ	Mit der vorigen Zubereitung weiter	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.8	5	cholor	dec401773c1f0347793d	O	HOST_EXT=lor; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	VORHERIGER ANSATZ / CURRENT RECORD	Aus dem vorigen Ansatz entnehmen	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.8	6	chol	dcda95c81a5460feb191	L	HOST_EXT=Ø; CELL=c199e523e70f794422c4; CLOSE=OPEN	VORHERIGER ANSATZ	Mit der vorigen Zubereitung weiter	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.8	7	daiin	2f1c5e56e8f0ff459065	AIIN	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	VORGESCHRIEBENER STANDARD	Arbeite nach dem vorgeschriebenen Maß	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.8	8	dar	4d4559019a961b834aa1	A	HOST_EXT=r; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	VORHERIGER ANSATZ	Daraus, aus demselben Ansatz	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.9	1	oykchor	27d97af8c96eb056c2e6	O	HOST_EXT=ykchor; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEOBACHTBARER ARBEITSZUSTAND	Wenn sich die Blüte geöffnet hat	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.9	2	shor	7a4bb8136330ee4e6e56	OR	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEREITETER ARBEITSBESTAND	Der bereitete verwendbare Arbeitsbestand	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.9	3	chor	7a4bb8136330ee4e6e56	OR	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEREITETER ARBEITSBESTAND	Der bereitete verwendbare Arbeitsbestand	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.9	4	chy	b921a237be883a820352	Y	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	AKTUELLER ARBEITSPOSTEN	Führe diese Einheit als aktuellen Arbeitsposten	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.9	5	kaiiin	409de02322e7b2ca0c62	K	HOST_EXT=aiiin; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BEOBACHTBARER ARBEITSZUSTAND	Bis ein bitterer Geschmack bleibt	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.9	6	dy	b921a237be883a820352	Y	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	AKTUELLER ARBEITSPOSTEN	Führe diese Einheit als aktuellen Arbeitsposten	SPECULATIVE_COMPLETE_EVENT_READING
f10r	2	f10r.9	7	chodaiin	834825c61d048a6b5628	D	HOST_EXT=Ø; CELL=4ad4f33a1ebbfa6077c6; CLOSE=OPEN	RESTBESTAND + AUFBEWAHRUNGSWEISE	Bewahre diesen Anteil unter Öl	SPECULATIVE_COMPLETE_EVENT_READING
f11r	1	f11r.1	1	tshol	953ad19b79517fc8a211	S	HOST_EXT=hol; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BILDOWNER + SAISON / ENTWICKLUNGSSTUFE	Sammle die Wurzel im Frühjahr	SPECULATIVE_COMPLETE_EVENT_READING
f11r	1	f11r.1	2	schoal	428a5e3662aa57b4b256	CH	HOST_EXT=o; CELL=9a86ad2c9bcdc4433a17; CLOSE=OPEN	BILDLOKALER STANDORT	Vom schattigen Waldort	SPECULATIVE_COMPLETE_EVENT_READING
f11r	1	f11r.1	3	cfhy	bdad9f9ea8b80f141496	C	HOST_EXT=fhy; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	BILDOWNER + SAISON / ENTWICKLUNGSSTUFE	Bevor sich die Blütenkrone öffnet	SPECULATIVE_COMPLETE_EVENT_READING
f11r	1	f11r.1	4	shfydaiin	a8af08e69edab8e54f15	F	HOST_EXT=yd; CELL=62c544e4108c60c3227b; CLOSE=OPEN	GEZEIGTES MATERIAL / ARBEITSMEDIUM	Presse die gequetschte Wurzel durch ein Tuch	SPECULATIVE_COMPLETE_EVENT_READING
f11r	1	f11r.1	5	cphy	deb377381ceaf55ea310	C	HOST_EXT=phy; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	GEZEIGTES MATERIAL / ARBEITSMEDIUM	Seihe die Flüssigkeit ein zweites Mal	SPECULATIVE_COMPLETE_EVENT_READING
f11r	1	f11r.1	6	shey	b5df9126607030b95175	EY	HOST_EXT=Ø; CELL=fb61c4e2699f5c505886; CLOSE=OPEN	SICHTBARER ENDZUSTAND	Arbeite bis zum geforderten sichtbaren Endzustand (hier: klarer Ablauf)	SPECULATIVE_COMPLETE_EVENT_READING
f11r	1	f11r.1	7	tchody	2e2027b1951d79911e24	CH	HOST_EXT=o; CELL=b13789bf2874739e46f6; CLOSE=DY/COMMIT	VORHERIGER ARBEITSGANG	Lasse die geseihte Flüssigkeit offen abkühlen	SPECULATIVE_COMPLETE_EVENT_READING
