joint_tuple_id	page_host	surface_examples	fixed_events	fixed_pages	stable_core_or_axis_German	core_status	core_confidence	local_frame	inner_d	right_family	dy_closure	b3	formal_coordinate_contribution_German	local_context_expansion_German	revised_complete_German	composition_rule	interpretation_status
00d8ebe3c68294eeac39	d	chdal	1	f83r	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	PROVISIONAL_MULTI_CARD_INTERSECTION	.16	NONE	0	al	0	0	RIGHT-al spezifiziert Argument oder Relation	mit der vorigen Mischung	mit der vorigen Mischung	STABLE_CORE_OR_AXIS + FORMAL_COORDINATE + LOCAL_CONTEXT_EXPANSION	CREATIVE_COMPOSITIONAL_REVISION_NOT_DECIPHERMENT
0275fbf14e07935b0a45	okeey	okeey|qokeey	7	f81v|f82r|f83r	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	MEMORIZED_WHOLE_CARD_CORE	.68	NONE	0	NONE	0	0	unmarkierte Grundkarte	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	STABLE_CORE_OR_AXIS + FORMAL_COORDINATE + LOCAL_CONTEXT_EXPANSION	CREATIVE_COMPOSITIONAL_REVISION_NOT_DECIPHERMENT
03626ca94cb17800d767	ee	sheedy	1	f83r	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	PROVISIONAL_MULTI_CARD_INTERSECTION	.16	NONE	0	NONE	1	0	DY vollzieht und schließt die lokale Arbeitszelle	wasche einmal und beende den Schritt	wasche einmal und beende den Schritt	STABLE_CORE_OR_AXIS + FORMAL_COORDINATE + LOCAL_CONTEXT_EXPANSION	CREATIVE_COMPOSITIONAL_REVISION_NOT_DECIPHERMENT
04a3877f0fc81b7597c9	l	ldy	2	f82r|f83r	aus dem vorigen Schritt fortsetzen oder zum Empfänger führen	FORMAL_AXIS	.52	NONE	0	NONE	1	0	DY vollzieht und schließt die lokale Arbeitszelle	ziehe es ab und beende den Schritt	ziehe es ab und beende den Schritt	STABLE_CORE_OR_AXIS + FORMAL_COORDINATE + LOCAL_CONTEXT_EXPANSION	CREATIVE_COMPOSITIONAL_REVISION_NOT_DECIPHERMENT
07913ef9b1fb773cd325	okche	okchedy|qokchedy	2	f81v|f83r	lasse es abkühlen und beende den Schritt	MEMORIZED_WHOLE_CARD_CORE	.24	NONE	0	NONE	1	0	DY vollzieht und schließt die lokale Arbeitszelle	lasse es abkühlen und beende den Schritt	lasse es abkühlen und beende den Schritt	STABLE_CORE_OR_AXIS + FORMAL_COORDINATE + LOCAL_CONTEXT_EXPANSION	CREATIVE_COMPOSITIONAL_REVISION_NOT_DECIPHERMENT
087a47b5423438cd6b6a	okcheo	chokcheo	1	f56r	trinke es bei Magenschmerz	MEMORIZED_WHOLE_CARD_CORE	.36	NONE	0	NONE	0	0	unmarkierte Grundkarte	trinke es bei Magenschmerz	trinke es bei Magenschmerz	STABLE_CORE_OR_AXIS + FORMAL_COORDINATE + LOCAL_CONTEXT_EXPANSION	CREATIVE_COMPOSITIONAL_REVISION_NOT_DECIPHERMENT
08bd5ca0c2ad137a056d	okey	okey|qokey	2	f81v|f82r	warmes Wasser	MEMORIZED_WHOLE_CARD_CORE	.24	NONE	0	NONE	0	0	unmarkierte Grundkarte	warmes Wasser	warmes Wasser	STABLE_CORE_OR_AXIS + FORMAL_COORDINATE + LOCAL_CONTEXT_EXPANSION	CREATIVE_COMPOSITIONAL_REVISION_NOT_DECIPHERMENT
0ab57b7166de99db3a55	lchy	lchy	1	f82r	ziehe die klare Flüssigkeit ab	MEMORIZED_WHOLE_CARD_CORE	.16	NONE	0	NONE	0	0	unmarkierte Grundkarte	ziehe die klare Flüssigkeit ab	ziehe die klare Flüssigkeit ab	STABLE_CORE_OR_AXIS + FORMAL_COORDINATE + LOCAL_CONTEXT_EXPANSION	CREATIVE_COMPOSITIONAL_REVISION_NOT_DECIPHERMENT
0bdc8b6db811b4e67a63	ary	chary	1	f83r	und lasse es abkühlen	MEMORIZED_WHOLE_CARD_CORE	.16	NONE	0	NONE	0	0	unmarkierte Grundkarte	und lasse es abkühlen	und lasse es abkühlen	STABLE_CORE_OR_AXIS + FORMAL_COORDINATE + LOCAL_CONTEXT_EXPANSION	CREATIVE_COMPOSITIONAL_REVISION_NOT_DECIPHERMENT
0ec6a45e2950e8e7061d	odaly	chodaly	1	f56r	die dünne untere Wurzel	MEMORIZED_WHOLE_CARD_CORE	.35	NONE	0	NONE	0	0	unmarkierte Grundkarte	die dünne untere Wurzel	die dünne untere Wurzel	STABLE_CORE_OR_AXIS + FORMAL_COORDINATE + LOCAL_CONTEXT_EXPANSION	CREATIVE_COMPOSITIONAL_REVISION_NOT_DECIPHERMENT
