page	locus	record	event_index	surface	joint_tuple_id	page_host	strict_literal_composition_German	fluent_local_creative_expansion_German	meaning_status
f10r	f10r.2	1	1	dchey	65f320e75510b2f38182	chey	HOST CHEY=AUSWAHL	Nimm die faserige untere Wurzel	ATOMIC_WORKSHOP_VALUE_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f10r	f10r.2	1	2	cthoor	dedc383b600397a301ee	cthoor	OPAQUE HOST CTHOOR=UNBEKANNT	wasche sie in fließendem Wasser	ATOMIC_WORKSHOP_VALUE_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f10r	f10r.2	1	3	char	4d4559019a961b834aa1	ar	OPAQUE HOST AR=UNBEKANNT	Daraus, aus demselben Ansatz	ATOMIC_WORKSHOP_VALUE_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f10r	f10r.2	1	4	chty	80ebbbbf238eee9f0aef	ty	OPAQUE HOST TY=UNBEKANNT	Gleichmäßig bearbeiten	ATOMIC_WORKSHOP_VALUE_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f10r	f10r.2	1	5	os	df1098831679a8ad1b39	os	OPAQUE HOST OS=UNBEKANNT	zerstoße sie zu grobem Pulver	ATOMIC_WORKSHOP_VALUE_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f10r	f10r.2	1	6	chair	12efe866f335461823a6	air	OPAQUE HOST AIR=UNBEKANNT	gib Rotwein hinzu	ATOMIC_WORKSHOP_VALUE_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f10r	f10r.2	1	7	otytchol	62ff059766b21c7de083	otytchol	OPAQUE HOST OTYTCHOL=UNBEKANNT	trinke es bei Magenschmerz	ATOMIC_WORKSHOP_VALUE_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f10r	f10r.2	1	8	oky	276a7c2d74d1143446f4	oky	GANZKARTE OKY=VERWENDUNG	Die aktive Portion verwenden	ATOMIC_WORKSHOP_VALUE_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f10r	f10r.2	1	9	daiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	ATOMIC_WORKSHOP_VALUE_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f10r	f10r.2	1	10	etyd	a6939862e33ece5a0483	etyd	OPAQUE HOST ETYD=UNBEKANNT	bewahre die übrige Wurzel trocken auf	ATOMIC_WORKSHOP_VALUE_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
