joint_tuple_id	page_host	surface_examples	r2_atomic_value_German	r2_value_kind	r2_analysis_status	local_frame	inner_d	right_family	dy_closure	b3	r2_atomic_literal_German	local_creative_expansion_German	translation_rule
00d8ebe3c68294eeac39	d	chdal	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	al	0	0	OPAQUE HOST D=UNBEKANNT + RIGHT AL=R-AL	mit der vorigen Mischung	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
0275fbf14e07935b0a45	okeey	okeey|qokeey	LAUWARM	WHOLE_CARD_CANDIDATE	ATOMIC_WHOLE_CARD_CANDIDATE_WEAK	NONE	0	NONE	0	0	KANDIDAT GANZKARTE OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
03626ca94cb17800d767	ee	sheedy	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	OPAQUE HOST EE=UNBEKANNT + DY=SCHLUSS	wasche einmal und beende den Schritt	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
04a3877f0fc81b7597c9	l	ldy	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	OPAQUE HOST L=UNBEKANNT + DY=SCHLUSS	ziehe es ab und beende den Schritt	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
07913ef9b1fb773cd325	okche	okchedy|qokchedy	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	OPAQUE HOST OKCHE=UNBEKANNT + DY=SCHLUSS	lasse es abkühlen und beende den Schritt	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
087a47b5423438cd6b6a	okcheo	chokcheo	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST OKCHEO=UNBEKANNT	trinke es bei Magenschmerz	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
08bd5ca0c2ad137a056d	okey	okey|qokey	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST OKEY=UNBEKANNT	warmes Wasser	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
0ab57b7166de99db3a55	lchy	lchy	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST LCHY=UNBEKANNT	ziehe die klare Flüssigkeit ab	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
0bdc8b6db811b4e67a63	ary	chary	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST ARY=UNBEKANNT	und lasse es abkühlen	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
0ec6a45e2950e8e7061d	odaly	chodaly	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST ODALY=UNBEKANNT	die dünne untere Wurzel	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
0f15effeca7ab10bb026	lched	lchedar	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	ar	0	0	OPAQUE HOST LCHED=UNBEKANNT + RIGHT AR=R-AR	kühles Wasser	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
0f18de177ed7c878bf95	l	dl	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST L=UNBEKANNT	das bereitete Öl	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
10488b911aae52b3b334	chor	otchor|qotchor	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	OT	0	NONE	0	0	OPAQUE HOST CHOR=UNBEKANNT + FRAME OT=FORMAL-OT	vor der Blüte gesammelt	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
12efe866f335461823a6	air	chair	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST AIR=UNBEKANNT	gib Rotwein hinzu	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
1322bc176443fc2a8a86	okokchy	qokokchy	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST OKOKCHY=UNBEKANNT	trockne es im Schatten	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
1496a731803a9f48d2e1	rol	rol	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST ROL=UNBEKANNT	bevor es abkühlt	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
1645e612504fcef59ced	ok	okain|qokain	ITEM	HOST_CANDIDATE	ATOMIC_FORMULA_CANDIDATE	NONE	0	ain	0	0	KANDIDAT HOST OK=ITEM + RIGHT AIN=R-AIN	gib einen abgemessenen Anteil in das Gefäß	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
1779decef17481ec2853	ed	qotedaiin	UNBEKANNT	UNKNOWN	OPAQUE_WHOLE_CARD	OT	0	aiin	0	0	OPAQUE HOST ED=UNBEKANNT + FRAME OT=FORMAL-OT + RIGHT AIIN=R-AIIN	das breite Gefäß	ONE_ATOMIC_CANDIDATE_OR_UNKNOWN; LOCAL_EXPANSION_IS_NOT_WORD_MEANING
