edition	paragraph	input	width	status	first_failed_position
ZL3b	f114v|f114v.23-f114v.25	100	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	101	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	102	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	103	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	104	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	105	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	106	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	107	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	108	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	109	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	110	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	111	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	112	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	113	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	114	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	115	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	116	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	117	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	118	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	119	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	120	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	121	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	122	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	123	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	124	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	125	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	126	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	127	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	128	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	129	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	130	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	131	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	132	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	133	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	134	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	135	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	136	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	137	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	138	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	139	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	140	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	141	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	142	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	143	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	144	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	145	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	146	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	147	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	148	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	149	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	150	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	151	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	152	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	153	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	154	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	155	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	156	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	157	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	158	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	159	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	160	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	161	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	162	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	163	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	164	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	165	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	166	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	167	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	168	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	169	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	170	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	171	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	172	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	173	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	174	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	175	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	176	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	177	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	178	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	179	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	180	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	181	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	182	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	183	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	184	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	185	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	186	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	187	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	188	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	189	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	190	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	191	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	192	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	193	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	194	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	195	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	196	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	197	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	198	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	199	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	200	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	201	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	202	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	203	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	204	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	205	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	206	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	207	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	208	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	209	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	210	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	211	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	212	1	DIGIT_INCONSISTENT	1
ZL3b	f114v|f114v.23-f114v.25	213	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	214	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	215	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	216	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	217	1	DIGIT_INCONSISTENT	2
ZL3b	f114v|f114v.23-f114v.25	218	1	DIGIT_INCONSISTENT	2
