length_id	island_length	bank_id	physical_page	owner_de	event_count	replacement_count	stop_count	isolated_global_exact_count	isolated_global_all_exact
L01	1	G458-L01-K001	f10r	zweiknolliges blauköpfiges Heilkraut	92	0	0	92	YES
L01	1	G458-L01-K002	f11r	blühender dreikroniger Sodenstock	59	1	0	59	YES
L01	1	G458-L01-K003	f13r	große Wurzelkrone mit Blatt und Blütenstand	77	1	0	77	YES
L01	1	G458-L01-K004	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	78	0	0	78	YES
L01	1	G458-L01-K005	f18r	große abgebildete Blütenpflanze	84	0	0	84	YES
L01	1	G458-L01-K006	f1r	F1R_TEXT_BLOCK_A	46	1	0	46	YES
L01	1	G458-L01-K007	f1r	F1R_TEXT_BLOCK_B	25	0	0	25	YES
L01	1	G458-L01-K008	f1r	F1R_TEXT_BLOCK_C	88	1	0	88	YES
L01	1	G458-L01-K009	f1r	F1R_TEXT_BLOCK_D	55	0	0	55	YES
L01	1	G458-L01-K010	f24v	F24V_WHOLE_PLANT	86	0	0	86	YES
L01	1	G458-L01-K011	f55v	große aromatische Doldenpflanze	106	0	0	106	YES
L01	1	G458-L01-K012	f56r	stachelköpfiges Kraut in mehreren Reifestufen	105	0	0	105	YES
L01	1	G458-L01-K013	f67r2	zwei getrennte Himmelsräder und Tabelle	126	1	0	126	YES
L01	1	G458-L01-K014	f68r1	mehrteilige Sternstellentafel	31	0	0	31	YES
L01	1	G458-L01-K015	f71v	dritte lokale Ringgruppe	11	0	0	11	YES
L01	1	G458-L01-K016	f71v	erste lokale Figuren-/Sternringgruppe	37	0	0	37	YES
L01	1	G458-L01-K017	f71v	zweite lokale Figuren-/Sternringgruppe	30	0	0	30	YES
L01	1	G458-L01-K018	f72r	Tierkreis-Ringgruppe A	42	0	0	42	YES
L01	1	G458-L01-K019	f72r	Tierkreis-Ringgruppe B	27	0	0	27	YES
L01	1	G458-L01-K020	f72r	Tierkreis-Ringgruppe C	13	0	0	13	YES
L01	1	G458-L01-K021	f72r	Tierkreis-Ringgruppe D	41	0	0	41	YES
L01	1	G458-L01-K022	f72r	Tierkreis-Ringgruppe E	26	0	0	26	YES
L01	1	G458-L01-K023	f72r	Tierkreis-Ringgruppe F	15	0	0	15	YES
L01	1	G458-L01-K024	f72r	Tierkreis-Ringgruppe G	47	0	0	47	YES
L01	1	G458-L01-K025	f72r	Tierkreis-Ringgruppe H	41	0	0	41	YES
L01	1	G458-L01-K026	f72r	Tierkreis-Ringgruppe I	27	0	0	27	YES
L01	1	G458-L01-K027	f72r	Tierkreis-Ringgruppe J	9	0	0	9	YES
L01	1	G458-L01-K028	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	408	0	0	408	YES
L01	1	G458-L01-K029	f76r	unbebilderter Textabschnitt A0	37	0	0	37	YES
L01	1	G458-L01-K030	f76r	unbebilderter Textabschnitt A1	26	0	0	26	YES
L01	1	G458-L01-K031	f76r	unbebilderter Textabschnitt A2	28	0	0	28	YES
