hand	source_position	physical_line	token_on_line	owner	surface	joint_tuple_id	atomic_value_de	slot_code	inferred_microcycle	card_count_after_read_once
HAND_A_BARE	1	1	1	H4_LEAF_OWNER	cho	2cc054357a929df85f64	Zutat	S1_BEZUG_FOLGE	1	1
HAND_A_BARE	2	1	2	H4_LEAF_OWNER	or	7a4bb8136330ee4e6e56	Ansatz	S1_BEZUG_FOLGE	1	1
HAND_A_BARE	3	1	3	H4_LEAF_OWNER	cheoar	807591efc3d3f7ddbfab	Auszugnahme	S3_PROZESS_TRANSFER	1	1
HAND_A_BARE	4	2	1	H4_LEAF_OWNER	cheeky	2c1a5fd92b9e3c762242	Langwärme	S4_DAUER_ZUSTAND	1	1
HAND_A_BARE	5	2	2	H4_LEAF_OWNER	lcheey	5fca8fc3dee57e1d8c1f	Klarabzug	S3_PROZESS_TRANSFER	2	1
HAND_A_BARE	6	2	3	H4_LEAF_OWNER	cthy	e0b630cb1b5df5e7105b	Bereit	S6_BEREIT_ABSCHLUSS	2	1
HAND_A_BARE	7	3	1	B4_MAIN_ARCH_LINKED_PAIR	y	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	3	1
HAND_A_BARE	8	3	2	B4_MAIN_ARCH_LINKED_PAIR	aiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	3	1
HAND_A_BARE	9	3	3	B4_MAIN_ARCH_LINKED_PAIR	qokaly	4a7a6326ac95a8809302	Zieleinsatz	S5_ZIEL_ANWENDUNG	3	1
HAND_A_BARE	10	4	1	B4_MAIN_ARCH_LINKED_PAIR	okeey	0275fbf14e07935b0a45	Langkontakt	S4_DAUER_ZUSTAND	4	1
HAND_A_BARE	11	4	2	B4_MAIN_ARCH_LINKED_PAIR	qokylddy	eb2e4bc143f623ee03ac	befestigen	S6_BEREIT_ABSCHLUSS	4	1
HAND_B_Q_OPERATIONAL	1	1	1	H4_LEAF_OWNER	cho	2cc054357a929df85f64	Zutat	S1_BEZUG_FOLGE	1	1
HAND_B_Q_OPERATIONAL	2	1	2	H4_LEAF_OWNER	or	7a4bb8136330ee4e6e56	Ansatz	S1_BEZUG_FOLGE	1	1
HAND_B_Q_OPERATIONAL	3	1	3	H4_LEAF_OWNER	cheoar	807591efc3d3f7ddbfab	Auszugnahme	S3_PROZESS_TRANSFER	1	1
HAND_B_Q_OPERATIONAL	4	2	1	H4_LEAF_OWNER	cheeky	2c1a5fd92b9e3c762242	Langwärme	S4_DAUER_ZUSTAND	1	1
HAND_B_Q_OPERATIONAL	5	2	2	H4_LEAF_OWNER	lcheey	5fca8fc3dee57e1d8c1f	Klarabzug	S3_PROZESS_TRANSFER	2	1
HAND_B_Q_OPERATIONAL	6	3	1	H4_LEAF_OWNER	cthy	e0b630cb1b5df5e7105b	Bereit	S6_BEREIT_ABSCHLUSS	2	1
HAND_B_Q_OPERATIONAL	7	4	1	B4_MAIN_ARCH_LINKED_PAIR	y	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	3	1
HAND_B_Q_OPERATIONAL	8	4	2	B4_MAIN_ARCH_LINKED_PAIR	aiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	3	1
HAND_B_Q_OPERATIONAL	9	4	3	B4_MAIN_ARCH_LINKED_PAIR	qokaly	4a7a6326ac95a8809302	Zieleinsatz	S5_ZIEL_ANWENDUNG	3	1
HAND_B_Q_OPERATIONAL	10	5	1	B4_MAIN_ARCH_LINKED_PAIR	qokeey	0275fbf14e07935b0a45	Langkontakt	S4_DAUER_ZUSTAND	4	1
HAND_B_Q_OPERATIONAL	11	5	2	B4_MAIN_ARCH_LINKED_PAIR	qokylddy	eb2e4bc143f623ee03ac	befestigen	S6_BEREIT_ABSCHLUSS	4	1
HAND_C_S_ENTRY	1	1	1	H4_LEAF_OWNER	sho	2cc054357a929df85f64	Zutat	S1_BEZUG_FOLGE	1	1
HAND_C_S_ENTRY	2	1	2	H4_LEAF_OWNER	sor	7a4bb8136330ee4e6e56	Ansatz	S1_BEZUG_FOLGE	1	1
HAND_C_S_ENTRY	3	1	3	H4_LEAF_OWNER	cheoar	807591efc3d3f7ddbfab	Auszugnahme	S3_PROZESS_TRANSFER	1	1
HAND_C_S_ENTRY	4	2	1	H4_LEAF_OWNER	cheeky	2c1a5fd92b9e3c762242	Langwärme	S4_DAUER_ZUSTAND	1	1
HAND_C_S_ENTRY	5	2	2	H4_LEAF_OWNER	lcheey	5fca8fc3dee57e1d8c1f	Klarabzug	S3_PROZESS_TRANSFER	2	1
HAND_C_S_ENTRY	6	2	3	H4_LEAF_OWNER	shcthy	e0b630cb1b5df5e7105b	Bereit	S6_BEREIT_ABSCHLUSS	2	1
HAND_C_S_ENTRY	7	3	1	B4_MAIN_ARCH_LINKED_PAIR	sy	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	3	1
HAND_C_S_ENTRY	8	3	2	B4_MAIN_ARCH_LINKED_PAIR	saiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	3	1
HAND_C_S_ENTRY	9	3	3	B4_MAIN_ARCH_LINKED_PAIR	qokaly	4a7a6326ac95a8809302	Zieleinsatz	S5_ZIEL_ANWENDUNG	3	1
HAND_C_S_ENTRY	10	4	1	B4_MAIN_ARCH_LINKED_PAIR	okeey	0275fbf14e07935b0a45	Langkontakt	S4_DAUER_ZUSTAND	4	1
HAND_C_S_ENTRY	11	4	2	B4_MAIN_ARCH_LINKED_PAIR	qokylddy	eb2e4bc143f623ee03ac	befestigen	S6_BEREIT_ABSCHLUSS	4	1
HAND_D_EXPANDED	1	1	1	H4_LEAF_OWNER	cho	2cc054357a929df85f64	Zutat	S1_BEZUG_FOLGE	1	1
HAND_D_EXPANDED	2	1	2	H4_LEAF_OWNER	chor	7a4bb8136330ee4e6e56	Ansatz	S1_BEZUG_FOLGE	1	1
HAND_D_EXPANDED	3	1	3	H4_LEAF_OWNER	cheoar	807591efc3d3f7ddbfab	Auszugnahme	S3_PROZESS_TRANSFER	1	1
HAND_D_EXPANDED	4	1	4	H4_LEAF_OWNER	cheeky	2c1a5fd92b9e3c762242	Langwärme	S4_DAUER_ZUSTAND	1	1
HAND_D_EXPANDED	5	2	1	H4_LEAF_OWNER	lcheey	5fca8fc3dee57e1d8c1f	Klarabzug	S3_PROZESS_TRANSFER	2	1
HAND_D_EXPANDED	6	2	2	H4_LEAF_OWNER	checthy	e0b630cb1b5df5e7105b	Bereit	S6_BEREIT_ABSCHLUSS	2	1
HAND_D_EXPANDED	7	3	1	B4_MAIN_ARCH_LINKED_PAIR	chey	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	3	1
HAND_D_EXPANDED	8	3	2	B4_MAIN_ARCH_LINKED_PAIR	chaiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	3	1
HAND_D_EXPANDED	9	3	3	B4_MAIN_ARCH_LINKED_PAIR	qokaly	4a7a6326ac95a8809302	Zieleinsatz	S5_ZIEL_ANWENDUNG	3	1
HAND_D_EXPANDED	10	4	1	B4_MAIN_ARCH_LINKED_PAIR	qokeey	0275fbf14e07935b0a45	Langkontakt	S4_DAUER_ZUSTAND	4	1
