base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	1	2009700	1	f100v	f100v.22	P	A	1	3	2	1	0	0	1	0.666667	3	3	1	1	daiin cheky chory	Grad-/Maßwert III | bis zur mittleren Trockenstufe, dann leicht erhitzen | [chory:?]	V13:CONTEXTUAL_VALUE_SERIES | GDT664:EXACT_WHOLE:cheky | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	3	chory	3	chory	cheky	<EOS>	[chory:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	drei Maße; bis zur mittleren Trockenstufe, dann leicht erhitzen; [chory:?]
2	2	11008800	1	f103r	f103r.24	S	B	3	12	11	3	0	0	1	0.916667	12	12	1	1	tchoky okeal shedy qokal oty opchedy qotain shcthy otey dain oteey oky	[tchoky:?] | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | kalter Ansatz am Anfang des Grades | vollständig getrocknetes Pulverpräparat | kalt im qo-Rahmen, Grad II | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalter Ansatz in der Mitte des Grades | Grad-/Maßwert II | kalter Ansatz am Ende des Grades | heißer Ansatz am Anfang des Grades	OPEN | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:opchedy | V13:QUALITY_DEGREE_SERIES | V13:MOIST_CTH_MATERIAL | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	tchoky	1	tchoky	<BOS>	okeal	[tchoky:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	[tchoky:?]; Rohstoff I im Ansatz, heiß in der Gradmitte; bis zur mittleren Einweichstufe gebracht; Rohstoff I, heiß am Gradanfang; kalter Ansatz am Anfang des Grades; vollständig getrocknetes Pulverpräparat; kalt im qo-Rahmen, Grad II; feuchte Krautdroge; Ansatz bis zur mittleren Kühlstufe; zwei Maße; Ansatz auf Kühlendstufe; leicht erhitzter Ansatz
3	3	11998700	0	f103r	f103r.49	S	B	3	13	12	2	0	4	1	0.923077	8	9	1	0	okeey lr ain l ol sheed qokeey sheol qokeedy shedy qoky leeesain am	heißer Ansatz am Ende des Grades | Wurzelholz | Menge-/Klassenwert II | Pfund / Gewichtseinheit | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Einweichung vollständig abgeschlossen | heiß am Ende des Grades | feuchtes Material | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | [leeesain:?] | Maßeinheit I	GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:lr | V13:VALUE_MINIM_SERIES | GDT663:L_FREE_WEIGHT_SIGLUM:NONE | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT664:EXACT_WHOLE:sheed | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT661:EXACT_WHOLE:am	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	12	leeesain	12	leeesain	qoky	am	[leeesain:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	Ansatz auf Heizendstufe; Wurzelholz; zwei Teile; ein Pfund; Grundansatz; Einweichung vollständig abgeschlossen; bis zur Heizendstufe; feuchtes Material; bis zur Heizendstufe gebracht; bis zur mittleren Einweichstufe gebracht; leicht erhitzt; [leeesain:?]; Maßeinheit I
2	4	9009000	1	f103v	f103v.33	S	B	3	10	9	0	0	0	1	0.900000	10	10	1	1	yshey lkeey qokain okey okaiin cheody otey shdpchy opchey oly	weiche hiervon bis zur mittleren Stufe ein | Drogenholz, heiß am Gradende | heiß, Grad II | heißer Ansatz in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | getrockneter Ansatz | kalter Ansatz in der Mitte des Grades | [shdpchy:?] | Trockenpulver-Ansatz, Form I | abseihen	GDT664:EXACT_WHOLE:yshey | GDT661:EXACT_WHOLE:lkeey | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT663:EXACT_WHOLE:opchey | GDT662:EXACT_WHOLE:oly	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	8	shdpchy	8	shdpchy	otey	opchey	[shdpchy:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	weiche hiervon bis zur mittleren Stufe ein; Drogenholz, heiß am Gradende; heiß, Grad II; Ansatz bis zur mittleren Heizstufe; Ansatz auf Heizstufe III; getrockneter Ansatz; Ansatz bis zur mittleren Kühlstufe; [shdpchy:?]; Trockenpulver-Ansatz, Form I; seihe Vorstehendes ab.
2	5	3999500	0	f103v	f103v.36	S	B	3	5	4	0	0	1	1	0.800000	4	4	1	0	saiin shey qokeey oshey olshedy	Samen/Saatgut, Typ/Charge III | feucht in der Mitte des Grades | heiß am Ende des Grades | [oshey:?] | Holzdroge im Ansatz vollständig eingeweicht	V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT664:EXACT_WHOLE:olshedy	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	4	oshey	4	oshey	qokeey	olshedy	[oshey:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	Samen/Saatgut, Typ/Charge III; bis zur mittleren Einweichstufe; bis zur Heizendstufe; [oshey:?]; Holzdroge im Ansatz vollständig eingeweicht
2	6	6999200	0	f103v	f103v.38	S	B	3	8	7	0	1	3	1	0.875000	4	4	1	0	oteey l chees ol chey chey chol keechy	kalter Ansatz am Ende des Grades | Holzdroge in der gebundenen Anschlussform | vollständig getrocknete Kräutermischung | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | trocken in der Mitte des Grades | trocken; nominal trockenes Gut/Material | [keechy:?]	GDT647:FAMILY_MIGRATION | GDT663:L_READER_MERGE_RIGHT:lchees | GDT664:EXACT_WHOLE:chees | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:DRY_OL_FORM | OPEN	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	8	keechy	8	keechy	chol	<EOS>	[keechy:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	Ansatz auf Kühlendstufe; Holzdroge in der gebundenen Anschlussform; Grundansatz; bis zur mittleren Trockenstufe; bis zur mittleren Trockenstufe; Trockengut; [keechy:?]
2	7	7999100	0	f103v	f103v.43	S	B	3	9	8	0	0	3	1	0.888889	6	6	1	0	orain chckhey qokaiin shckhy shtal opchy lkeedy chdy lchedy	Drogenportion II | Arzneikompositum: trocken, Gradmitte | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | Rohstoffklasse I, feucht-kalt am Gradanfang | [opchy:?] | Drogenholz, heiß am Gradende, abgeschlossen | trocken am Anfang des Grades, abgeschlossen | getrocknetes Drogenholz	GDT664:EXACT_WHOLE:orain | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:TARGET_SURFACE_DEFAULT | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT657:EXACT_ORDERED_WHOLE | OPEN | GDT661:EXACT_WHOLE:lkeedy | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	6	opchy	6	opchy	shtal	lkeedy	[opchy:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	Drogenportion II; Arzneikompositum: trocken, Gradmitte; heiß, Grad III; Arzneikompositum: feucht, Gradanfang; Rohstoff I, feucht-kalt am Gradanfang; [opchy:?]; Drogenholz, heiß am Gradende, abgeschlossen; angetrocknet; getrocknetes Drogenholz
2	8	6999200	0	f104r	f104r.4	S	B	3	8	7	0	0	5	1	0.875000	3	3	1	0	o l sheedy qokeedy chedal qodaiin qodaiin chry	Grundansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trockene abgemessene Rohstoffmenge I in der Gradmitte | Qualitätsgrad III | Qualitätsgrad III | [chry:?]	GDT664:O_READER_MERGE_RIGHT_KNOWN:ol | GDT663:L_READER_MERGE_LEFT:ol | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE | GDT662:EXACT_WHOLE:qodaiin | GDT662:EXACT_WHOLE:qodaiin | OPEN	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	8	chry	8	chry	qodaiin	<EOS>	[chry:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	Grundansatz; vollständig eingeweicht; bis zur Heizendstufe gebracht; trockene abgemessene Rohstoffmenge I in der Gradmitte; Vorstehendes: Stufe III; Folgendes: Stufe III; [chry:?]
2	9	10998800	0	f104v	f104v.9	S	B	3	12	11	1	1	2	1	0.916667	10	10	1	0	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	nimm hierzu den Trockenansatz | [lcheod:?] | kalt im Zubereitungsrahmen, Grad III | heiß am Ende des Grades, abgeschlossen | heiß, Grad III | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Trockendroge, Dosis III | kalte Drogenfraktion I | trocken in der Mitte des Grades, abgeschlossen | kalt am Anfang des Grades | abgemessene Rohstoffmenge I	GDT664:EXACT_WHOLE:ycheo | OPEN | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT642:ROUND_02 | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT663:EXACT_WHOLE:chedaiin | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	lcheod	2	lcheod	ycheo	otaiin	[lcheod:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	nimm hierzu den Trockenansatz; [lcheod:?]; kalt im Zubereitungsrahmen, Grad III; bis zur Heizendstufe gebracht; heiß, Grad III; trockener Drogenteil; Grundansatz; abgemessene Trockendroge, Dosis III; kalte Drogenfraktion I; bis zur mittleren Trockenstufe gebracht; leicht gekühlt; abgemessene Rohstoffmenge I
2	10	4999400	0	f105v	f105v.22	S	B	3	6	5	1	0	1	1	0.833333	5	5	1	0	daiin cheodaiin chedal air okaiin cheey	Grad-/Maßwert III | [cheodaiin:?] | trockene abgemessene Rohstoffmenge I in der Gradmitte | zweite Drogenfraktion | heiß, Grad III, im Ansatzrahmen | trocken am Ende des Grades	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT655:NEW_EXACT_WHOLE | GDT664:EXACT_WHOLE:air | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	2	cheodaiin	2	cheodaiin	daiin	chedal	[cheodaiin:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	drei Maße; [cheodaiin:?]; trockene abgemessene Rohstoffmenge I in der Gradmitte; zweite Drogenfraktion; Ansatz auf Heizstufe III; vollständig getrocknet
2	11	3999500	0	f106r	f106r.12	S	B	3	5	4	0	0	2	1	0.800000	3	4	1	0	okeey lcheedy olkeey qokeeo dchedy	heißer Ansatz am Ende des Grades | [lcheedy:?] | Holzdrogenansatz vollständig erhitzt | heißer Ansatz, Bindungsstufe II | abgemessene Trockendroge, fertig	GDT647:FAMILY_MIGRATION | OPEN | GDT664:EXACT_WHOLE:olkeey | V13:TARGET_SURFACE_DEFAULT | GDT662:EXACT_WHOLE:dchedy	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	2	lcheedy	2	lcheedy	okeey	olkeey	[lcheedy:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	Ansatz auf Heizendstufe; [lcheedy:?]; Holzdrogenansatz vollständig erhitzt; heißer Ansatz, Bindungsstufe II; abgemessene Trockendroge, fertig
2	12	4999400	0	f106r	f106r.21	S	B	3	6	5	0	0	3	1	0.833333	3	3	1	0	olkeedy qokchedy cheo lkeedy chearaiin okain	Holzdrogenansatz vollständig erhitzt und abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken angesetzte Zubereitung | Drogenholz, heiß am Gradende, abgeschlossen | [chearaiin:?] | heiß im Zubereitungsrahmen, Grad II	GDT664:EXACT_WHOLE:olkeedy | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT661:EXACT_WHOLE:lkeedy | OPEN | V13:QUALITY_DEGREE_SERIES	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE	5	chearaiin	5	chearaiin	lkeedy	okain	[chearaiin:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	Holzdrogenansatz vollständig erhitzt und abgeschlossen; heiß und bis zur mittleren Trockenstufe gebracht; trocken angesetzte Zubereitung; Drogenholz, heiß am Gradende, abgeschlossen; [chearaiin:?]; heiß im Zubereitungsrahmen, Grad II
2	13	9998900	0	f106r	f106r.40	S	B	3	11	10	1	0	2	1	0.909091	8	8	1	0	shaiin ar aiin sheey lkaiin sheedy shedy qokal chey okaiin chdaldy	feucht, Grad III | Drogenfraktion I | Menge III | feucht am Ende des Grades | Holzdroge, heiß auf Stufe III | feucht am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | trocken in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | [chdaldy:?]	V13:QUALITY_DEGREE_SERIES | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:lkaiin | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	11	chdaldy	11	chdaldy	okaiin	<EOS>	[chdaldy:?]	NEWLY_EXPOSED_BY_GDT664_NO_NEW_CARD	OPEN	feucht, Grad III; Drogenfraktion I; drei Teile; vollständig eingeweicht; Holzdroge, heiß auf Stufe III; vollständig eingeweicht; bis zur mittleren Einweichstufe gebracht; Rohstoff I, heiß am Gradanfang; bis zur mittleren Trockenstufe; Ansatz auf Heizstufe III; [chdaldy:?]
