family_id	submetric_id	observed	null_mean	null_sd	z	local_p	joint_maxT_p	eligible_folios	same_direction_folio_fraction	eligible_registers	same_direction_registers	stability_gate	semantic_state
F1_D01_COORDINATION_SYMMETRY	F1_D01_LENGTH_SIMILARITY	0.533103101642	0.531644444489	0.017521422664	0.083249926763	0.934830363681	1.000000000000	0	0.000000000000	0	0	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
F1_D01_COORDINATION_SYMMETRY	F1_D01_TUPLE_JACCARD	0.018973307176	0.020198326308	0.004084379007	-0.299927879069	0.776421772028	1.000000000000	0	0.000000000000	0	0	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
F1_D01_COORDINATION_SYMMETRY	F1_D01_COMBINED	0.276038204409	0.275921385399	0.009117874744	0.012812087648	0.988284110325	1.000000000000	0	0.000000000000	0	0	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
F1_D02_VARIABLE_ARITY_CHAIN	F1_D02_CHAINS_PER_100_F1	5.057471264368	4.038647180316	0.795785874213	1.280274150455	0.245545521113	0.999267756895	0	0.000000000000	0	0	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
F1_D02_VARIABLE_ARITY_CHAIN	F1_D02_CHAIN_HOMOGENEITY	0.316224747475	0.299534813136	0.021530113146	0.775190275382	0.439345862826	1.000000000000	0	0.000000000000	0	0	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
F1_D02_VARIABLE_ARITY_CHAIN	F1_D02_MAX_ARITY	4.000000000000	3.569091796875	0.524013584973	0.822322579952	1.000000000000	1.000000000000	0	0.000000000000	0	0	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
F1_D03_MUTUAL_EXCLUSION	F1_D03_EXCLUSIVITY	0.773103080002	0.781048357099	0.026807379690	-0.296383950551	0.775445447889	1.000000000000	0	0.000000000000	0	0	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
F1_D04_DOWNSTREAM_DELTA	F1_D04_CONDITIONAL_MI	0.147367407446	0.156552623903	0.003317072218	-2.769073403823	0.005125701733	0.168659995118	0	0.000000000000	0	0	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
F1_D05_SCOPE_HORIZON	F1_D05_RETURN_H1	0.026252983294	0.033197184539	0.007116001843	-0.975857145395	0.342933854040	1.000000000000	69	0.420289855072	5	4	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
F1_D05_SCOPE_HORIZON	F1_D05_DIVERSITY_H1	1.000000000000	1.000000000000	0.000000000000	0.000000000000	1.000000000000	1.000000000000	69	0.000000000000	5	0	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
F1_D05_SCOPE_HORIZON	F1_D05_RETURN_H2	0.073604060914	0.043403777665	0.008282128546	3.646439810897	0.000244081035	0.023187698316	67	0.388059701493	5	5	FAIL_OR_NOT_APPLICABLE	UNASSIGNED
