joint_tuple_id	page_host	surface_examples	host_or_card_value_German	analysis_status	local_frame	inner_d	right_family	dy_closure	b3	strict_literal_composition_German	fluent_local_creative_expansion_German	translation_rule
00d8ebe3c68294eeac39	d	chdal	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	al	0	0	OPAQUE HOST D=UNBEKANNT + RIGHT AL=ZIEL-/PARALLELPLATZ	mit der vorigen Mischung	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
0275fbf14e07935b0a45	okeey	okeey|qokeey	TEMPERIERKARTE	RECURRENT_WHOLE_CARD_NOT_PRODUCTIVE_STEM	NONE	0	NONE	0	0	GANZKARTE OKEEY=TEMPERIERKARTE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
03626ca94cb17800d767	ee	sheedy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	OPAQUE HOST EE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	wasche einmal und beende den Schritt	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
04a3877f0fc81b7597c9	l	ldy	ANGESCHLOSSENE STATION/FORTSETZUNG	LOW_CONFIDENCE_CONNECTION_AXIS	NONE	0	NONE	1	0	HOST L=ANGESCHLOSSENE STATION/FORTSETZUNG + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	ziehe es ab und beende den Schritt	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
07913ef9b1fb773cd325	okche	okchedy|qokchedy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	1	0	OPAQUE HOST OKCHE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse es abkühlen und beende den Schritt	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
087a47b5423438cd6b6a	okcheo	chokcheo	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST OKCHEO=UNBEKANNT	trinke es bei Magenschmerz	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
08bd5ca0c2ad137a056d	okey	okey|qokey	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST OKEY=UNBEKANNT	warmes Wasser	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
0ab57b7166de99db3a55	lchy	lchy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST LCHY=UNBEKANNT	ziehe die klare Flüssigkeit ab	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
0bdc8b6db811b4e67a63	ary	chary	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST ARY=UNBEKANNT	und lasse es abkühlen	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
0ec6a45e2950e8e7061d	odaly	chodaly	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST ODALY=UNBEKANNT	die dünne untere Wurzel	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
0f15effeca7ab10bb026	lched	lchedar	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	ar	0	0	OPAQUE HOST LCHED=UNBEKANNT + RIGHT AR=QUELLEN-/LOKALRELATION	kühles Wasser	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
0f18de177ed7c878bf95	l	dl	ANGESCHLOSSENE STATION/FORTSETZUNG	LOW_CONFIDENCE_CONNECTION_AXIS	NONE	0	NONE	0	0	HOST L=ANGESCHLOSSENE STATION/FORTSETZUNG	das bereitete Öl	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
10488b911aae52b3b334	chor	otchor|qotchor	UNBEKANNT	OPAQUE_WHOLE_CARD	OT	0	NONE	0	0	OPAQUE HOST CHOR=UNBEKANNT + FRAME OT=MARKIERTEN SEKUNDÄRBEZUG SETZEN	vor der Blüte gesammelt	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
12efe866f335461823a6	air	chair	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST AIR=UNBEKANNT	gib Rotwein hinzu	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
1322bc176443fc2a8a86	okokchy	qokokchy	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST OKOKCHY=UNBEKANNT	trockne es im Schatten	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
1496a731803a9f48d2e1	rol	rol	UNBEKANNT	OPAQUE_WHOLE_CARD	NONE	0	NONE	0	0	OPAQUE HOST ROL=UNBEKANNT	bevor es abkühlt	ONLY_FROZEN_COMPONENTS_MAY_REPEAT; LOCAL_EXPANSION_IS_NOT_COMPONENT_EVIDENCE
