reader_id	reader_background	case_id	primary_candidate	second_candidate	practical_mini_phrase_de	confidence_de	changed_files
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL01	OL_QUANTIFIABLE_NOMINAL_HEAD	OL_PARTITIVE_VON	Zwei Drachmen Ansatzstoff; trocken ansetzen.	mittel	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL02	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Heißer Inhaltsposten; leicht getrocknet, Stufe III.	mittel	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL03	OL_FIELD_SEQUENCE_MARKER	OL_PARTITIVE_VON	Kalt-trockene Portion und Trockenform.	mittel	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL04	OL_QUANTIFIABLE_NOMINAL_HEAD	OL_MEASURE_UNIT_COMPLEMENT	Drei Ansatzportionen; Ansatzstoff: drei Drachmen.	hoch	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL05	OL_QUANTIFIABLE_NOMINAL_HEAD	OL_FIELD_SEQUENCE_MARKER	Erste erhitzte Drogenfraktion: Grundansatz.	mittel	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL06	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Bis Trockenstufe III; dann abseihen.	hoch	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL07	OL_FIELD_SEQUENCE_MARKER	OL_MEASURE_UNIT_COMPLEMENT	Wert II; feuchte Zubereitung, Stufe II.	mittel	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL08	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Stufe II; dann Vorstehendes zugeben und schließen.	mittel	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL09	OL_QUANTIFIABLE_NOMINAL_HEAD	OL_MEASURE_UNIT_COMPLEMENT	Ansatz Form I; Ansatzstoff: drei Drachmen; anfeuchten.	hoch	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL10	OL_QUANTIFIABLE_NOMINAL_HEAD	OL_PARTITIVE_VON	Zwei Drachmen Ansatz; vollständig trocknen.	mittel	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL11	OL_FIELD_SEQUENCE_MARKER	OL_MEASURE_UNIT_COMPLEMENT	Zugabefeld; Stufe III.	hoch	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL12	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Stufe III; abgemessene Trockenfraktion I.	hoch	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL13	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Abgemessene Trockenfraktion; dann abseihen.	hoch	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL14	OL_QUANTIFIABLE_NOMINAL_HEAD	OL_PARTITIVE_VON	Zwei Drachmen Trockenansatz; danach trocknen.	mittel	0
R_APOTHECARY	spaetmittelalterlicher Apotheken-Lehrmeister	G772-OL15	OL_QUANTIFIABLE_NOMINAL_HEAD	OL_PARTITIVE_VON	Drei Portionen Ansatz, heiß auf Stufe III.	mittel	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL01	OL_PARTITIVE_VON	OL_QUANTIFIABLE_NOMINAL_HEAD	Menge II von trockener Anfangszubereitung.	mittel	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL02	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Heißer Inhaltsposten; neues Trocken-/Wertfeld.	mittel	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL03	OL_PARTITIVE_VON	OL_DIRECTIONAL_AUS	Portion von Trockenmaterial.	mittel-schwach	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL04	OL_MEASURE_UNIT_COMPLEMENT	OL_FIELD_SEQUENCE_MARKER	Drei Ansatzportionen: drei Drachmen.	hoch	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL05	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Erste erhitzte Fraktion; Feldende.	mittel	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL06	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Trockenstufe III; dann abseihen.	hoch	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL07	OL_QUANTIFIABLE_NOMINAL_HEAD	OL_FIELD_SEQUENCE_MARKER	Ansatz II, feucht.	mittel	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL08	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Wert II; Fortsetzung.	mittel-schwach	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL09	OL_MEASURE_UNIT_COMPLEMENT	OL_FIELD_SEQUENCE_MARKER	Ansatz Form I: drei Drachmen.	hoch	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL10	OL_PARTITIVE_VON	OL_QUANTIFIABLE_NOMINAL_HEAD	Menge II von vollständig getrockneter Zubereitung.	mittel-hoch	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL11	OL_FIELD_SEQUENCE_MARKER	OL_MEASURE_UNIT_COMPLEMENT	Inhaltsfeld: Wert III.	hoch	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL12	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Wert III; abgemessene Trockenfraktion.	hoch	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL13	OL_FIELD_SEQUENCE_MARKER	OL_QUANTIFIABLE_NOMINAL_HEAD	Trockenfraktion; dann abseihen.	sehr hoch	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL14	OL_PARTITIVE_VON	OL_QUANTIFIABLE_NOMINAL_HEAD	Menge II von Trockenmaterial.	mittel-hoch	0
R_SCRIBE	Kanzlei- und Fachbuchschreiber um 1420	G772-OL15	OL_PARTITIVE_VON	OL_QUANTIFIABLE_NOMINAL_HEAD	Drei Portionen von heißer Zubereitung.	hoch	0
